ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
36.098,1.72,2491.4,0.0,10.177,173.56,2.07,0,0.0,9.986,9.866,79.568,35.836,41.059,38.5,32.348,0.593,0,40,2018-02-21 00:00:00,3,100,0,130,1
24.436,1.196,2473.6,0.0,10.376,169.2,2.273,0,0.0,9.729,9.615,80.441,37.145,41.777,39.023,34.738,0.57,60,40,2018-02-21 01:00:00,3,100,0,130,1
21.436,1.084,2467.6,0.0,10.392,168.93,1.953,0,0.0,9.615,9.517,80.824,38.281,42.703,39.672,35.812,0.564,120,40,2018-02-21 02:00:00,3,100,0,130,1
20.25,1.048,2444.8,0.0,10.367,168.42,1.406,0,0.0,9.481,9.385,80.93,39.285,43.703,40.508,36.711,0.568,180,40,2018-02-21 03:00:00,3,100,0,130,1
19.327,1.055,2432.8,0.0,10.283,168.05,2.039,0,0.0,9.401,9.302,81.1,40.219,44.617,41.437,37.602,0.581,240,40,2018-02-21 04:00:00,3,100,0,130,1
18.769,1.049,2424.8,0.003,10.224,167.75,2.039,0,0.0,9.326,9.229,80.946,41.125,45.391,42.176,38.352,0.575,300,40,2018-02-21 05:00:00,3,100,0,130,1
18.469,1.074,2415.0,0.0,10.141,167.59,1.758,0,0.0,9.234,9.157,80.848,41.891,46.207,43.016,39.09,0.586,360,40,2018-02-21 06:00:00,3,100,0,130,1
17.503,1.036,2403.2,0.0,10.127,167.21,1.07,0,0.0,9.222,9.137,81.01,42.66,46.949,43.488,39.684,0.563,420,40,2018-02-21 07:00:00,3,100,0,130,1
17.587,1.073,2401.2,0.001,10.071,167.16,1.023,0,0.0,9.188,9.099,81.186,43.293,47.625,44.203,40.242,0.578,480,40,2018-02-21 08:00:00,3,100,0,130,1
18.166,1.132,2407.0,0.003,10.035,167.06,1.055,0,0.0,9.146,9.058,80.907,43.984,48.227,44.836,40.656,0.582,540,40,2018-02-21 09:00:00,3,100,0,130,1
18.011,1.136,2410.4,0.003,9.976,167.07,1.758,0,0.0,9.064,8.977,80.731,44.477,48.793,45.398,41.156,0.576,600,40,2018-02-21 10:00:00,3,100,0,130,1
17.814,1.153,2406.2,0.0,9.938,166.87,1.023,0,0.0,9.023,8.946,80.972,45.047,49.336,45.957,41.672,0.586,660,40,2018-02-21 11:00:00,3,100,0,130,1
17.317,1.126,2400.4,0.0,9.926,166.64,0.914,0,0.0,8.988,8.906,81.327,45.523,49.73,46.402,42.156,0.593,720,40,2018-02-21 12:00:00,3,100,0,130,1
17.499,1.168,2396.4,0.0,9.925,166.64,0.945,0,0.0,8.988,8.903,81.367,46.004,50.254,46.898,42.5,0.581,780,40,2018-02-21 13:00:00,3,100,0,130,1
