ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
42.847,2.021,2407.8,0.001,10.174,162.98,4.625,0.0,0.0,9.943,9.825,68.7,35.434,40.867,38.5,31.145,0.584,0,25,2014-05-13 00:00:00,3,100,0,130,1
26.431,1.28,2406.0,0.0,10.419,160.89,5.156,0.0,0.0,9.729,9.623,68.715,36.652,41.355,38.957,34.402,0.566,60,25,2014-05-13 01:00:00,3,100,0,130,1
22.785,1.142,2393.8,0.0,10.411,160.63,4.367,0.0,0.0,9.63,9.519,69.065,37.797,42.309,39.625,35.551,0.584,120,25,2014-05-13 02:00:00,3,100,0,130,1
21.061,1.098,2382.0,0.003,10.327,160.13,3.508,0.0,0.0,9.52,9.421,69.315,38.828,43.246,40.328,36.461,0.555,180,25,2014-05-13 03:00:00,3,100,0,130,1
20.402,1.102,2373.8,0.001,10.287,159.98,5.07,0.0,0.0,9.432,9.33,69.643,39.711,44.18,41.301,37.352,0.576,240,25,2014-05-13 04:00:00,3,100,0,130,1
19.204,1.07,2369.8,0.001,10.199,159.69,5.25,0.0,0.0,9.319,9.217,69.829,40.551,45.066,42.102,38.168,0.548,300,25,2014-05-13 05:00:00,3,100,0,130,1
18.612,1.08,2362.0,0.003,10.143,159.33,4.5,0.0,0.0,9.264,9.174,69.591,41.383,45.793,42.867,38.91,0.563,360,25,2014-05-13 06:00:00,3,100,0,130,1
18.574,1.101,2359.6,0.0,10.127,159.27,2.922,0.0,0.0,9.191,9.101,69.593,42.145,46.52,43.551,39.504,0.56,420,25,2014-05-13 07:00:00,3,100,0,130,1
18.998,1.16,2357.6,0.003,10.052,159.22,2.641,0.0,0.0,9.155,9.06,69.59,42.902,47.199,44.293,40.0,0.557,480,25,2014-05-13 08:00:00,3,100,0,130,1
18.678,1.159,2348.0,0.0,10.033,158.95,2.758,0.0,0.0,9.117,9.028,69.773,43.48,47.863,44.875,40.57,0.551,540,25,2014-05-13 09:00:00,3,100,0,130,1
18.308,1.153,2349.8,0.001,9.984,159.02,4.703,0.0,0.0,9.09,9.01,69.163,44.062,48.469,45.375,41.074,0.563,600,25,2014-05-13 10:00:00,3,100,0,130,1
18.031,1.174,2344.0,0.001,9.931,158.88,2.531,0.0,0.0,9.043,8.96,69.574,44.625,48.984,46.047,41.582,0.561,660,25,2014-05-13 11:00:00,3,100,0,130,1
18.197,1.201,2337.8,0.004,9.929,158.84,2.328,0.0,0.0,9.024,8.944,69.485,45.082,49.5,46.484,41.992,0.57,720,25,2014-05-13 12:00:00,3,100,0,130,1
18.212,1.216,2332.0,0.001,9.889,158.83,2.531,0.0,0.0,8.957,8.882,69.456,45.578,49.961,46.902,42.414,0.57,780,25,2014-05-13 13:00:00,3,100,0,130,1
18.232,1.23,2332.0,0.0,9.881,158.64,3.156,0.0,0.0,8.956,8.882,69.711,46.02,50.375,47.402,42.719,0.581,840,25,2014-05-13 14:00:00,3,100,0,130,1
