ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
42.322,2.001,2407.8,0.001,10.151,164.41,4.086,0.0,0.0,9.929,9.804,68.74,35.5,40.809,38.5,31.293,0.585,0,27,2014-11-13 00:00:00,3,100,0,130,1
25.724,1.258,2406.0,0.0,10.389,161.93,4.477,0.0,0.0,9.695,9.588,68.839,36.664,41.437,38.969,34.477,0.555,60,27,2014-11-13 01:00:00,3,100,0,130,1
22.729,1.137,2393.8,0.0,10.372,161.82,3.75,0.0,0.0,9.599,9.488,69.35,37.98,42.371,39.629,35.559,0.558,120,27,2014-11-13 02:00:00,3,100,0,130,1
20.181,1.043,2382.0,0.001,10.348,161.25,2.992,0.0,0.0,9.52,9.425,69.257,38.895,43.293,40.312,36.562,0.547,180,27,2014-11-13 03:00:00,3,100,0,130,1
20.148,1.086,2373.8,0.001,10.296,161.01,4.289,0.0,0.0,9.41,9.307,69.366,39.879,44.238,41.297,37.359,0.578,240,27,2014-11-13 04:00:00,3,100,0,130,1
19.27,1.073,2369.8,0.004,10.192,160.73,4.461,0.0,0.0,9.354,9.257,69.969,40.711,45.121,42.098,38.203,0.55,300,27,2014-11-13 05:00:00,3,100,0,130,1
18.538,1.074,2362.0,0.004,10.182,160.48,3.859,0.0,0.0,9.3,9.206,69.04,41.449,45.867,42.863,38.91,0.554,360,27,2014-11-13 06:00:00,3,100,0,130,1
18.161,1.079,2363.6,0.003,10.094,160.23,2.43,0.0,0.0,9.201,9.115,69.065,42.242,46.602,43.488,39.52,0.566,420,27,2014-11-13 07:00:00,3,100,0,130,1
19.001,1.163,2361.6,0.0,10.055,160.31,2.219,0.0,0.0,9.149,9.052,69.682,42.945,47.199,44.293,40.0,0.558,480,27,2014-11-13 08:00:00,3,100,0,130,1
18.669,1.155,2348.0,0.001,10.002,160.16,2.344,0.0,0.0,9.12,9.033,69.495,43.566,47.926,44.867,40.57,0.556,540,27,2014-11-13 09:00:00,3,100,0,130,1
18.199,1.155,2349.8,0.001,9.993,159.97,3.961,0.0,0.0,9.116,9.04,69.411,44.168,48.484,45.387,41.078,0.561,600,27,2014-11-13 10:00:00,3,100,0,130,1
18.303,1.19,2344.0,0.001,9.949,159.91,2.148,0.0,0.0,9.082,8.991,70.368,44.648,48.973,45.945,41.566,0.567,660,27,2014-11-13 11:00:00,3,100,0,130,1
18.16,1.195,2337.8,0.001,9.931,159.73,1.961,0.0,0.0,9.029,8.955,69.78,45.176,49.492,46.48,41.988,0.567,720,27,2014-11-13 12:00:00,3,100,0,130,1
18.03,1.198,2332.0,0.0,9.909,159.7,2.07,0.0,0.0,8.948,8.864,69.858,45.672,49.992,46.984,42.461,0.567,780,27,2014-11-13 13:00:00,3,100,0,130,1
18.037,1.222,2332.0,0.0,9.863,159.73,2.703,0.0,0.0,8.92,8.845,69.514,46.094,50.414,47.387,42.805,0.584,840,27,2014-11-13 14:00:00,3,100,0,130,1
