ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
43.741,2.062,2407.8,0.0,10.163,161.88,5.383,0.0,0.0,9.982,9.859,68.728,35.441,40.828,38.535,31.078,0.581,0,23,2013-11-10 00:00:00,3,100,0,130,1
26.757,1.305,2406.0,0.001,10.397,159.87,6.008,0.0,0.0,9.731,9.625,69.24,36.5,41.285,39.039,34.332,0.564,60,23,2013-11-10 01:00:00,3,100,0,130,1
22.701,1.141,2393.8,0.0,10.369,159.77,5.18,0.0,0.0,9.613,9.505,68.905,37.73,42.242,39.672,35.539,0.568,120,23,2013-11-10 02:00:00,3,100,0,130,1
20.689,1.075,2382.0,0.001,10.326,159.24,4.195,0.0,0.0,9.481,9.38,68.87,38.801,43.176,40.316,36.461,0.548,180,23,2013-11-10 03:00:00,3,100,0,130,1
20.164,1.091,2373.8,0.005,10.263,158.88,6.039,0.0,0.0,9.404,9.299,69.247,39.723,44.109,41.25,37.359,0.585,240,23,2013-11-10 04:00:00,3,100,0,130,1
19.633,1.096,2369.8,0.003,10.198,158.7,6.266,0.0,0.0,9.328,9.222,69.855,40.551,44.98,42.102,38.102,0.566,300,23,2013-11-10 05:00:00,3,100,0,130,1
18.594,1.07,2362.0,0.003,10.143,158.4,5.258,0.0,0.0,9.238,9.149,69.91,41.293,45.727,42.852,38.91,0.576,360,23,2013-11-10 06:00:00,3,100,0,130,1
18.412,1.098,2359.6,0.0,10.103,158.24,3.57,0.0,0.0,9.219,9.134,69.361,42.055,46.437,43.531,39.512,0.549,420,23,2013-11-10 07:00:00,3,100,0,130,1
18.994,1.165,2357.6,0.006,10.08,158.27,3.203,0.0,0.0,9.189,9.104,69.646,42.73,47.184,44.27,39.988,0.545,480,23,2013-11-10 08:00:00,3,100,0,130,1
18.655,1.161,2348.0,0.004,10.012,158.06,3.359,0.0,0.0,9.144,9.059,69.648,43.348,47.797,44.875,40.582,0.547,540,23,2013-11-10 09:00:00,3,100,0,130,1
