ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
30.953,1.47,2597.4,0.001,10.156,182.63,1.367,0.0,0.0,9.939,9.821,68.101,35.984,41.129,38.539,33.172,0.552,0,52,2021-03-01 00:00:00,3,100,0,130,1
24.328,1.195,2561.0,0.0,10.401,176.34,1.445,0.0,0.0,9.703,9.596,68.536,37.324,41.941,39.246,34.98,0.547,60,52,2021-03-01 01:00:00,3,100,0,130,1
21.564,1.102,2551.4,0.001,10.39,176.1,1.258,0.0,0.0,9.604,9.505,68.901,38.461,42.887,39.988,36.039,0.544,120,52,2021-03-01 02:00:00,3,100,0,130,1
20.703,1.099,2550.6,0.0,10.314,175.5,0.742,0.0,0.0,9.528,9.42,68.86,39.363,43.879,40.844,36.867,0.538,180,52,2021-03-01 03:00:00,3,100,0,130,1
19.919,1.093,2538.6,0.003,10.296,175.31,1.203,0.0,0.0,9.412,9.308,68.483,40.32,44.801,41.668,37.695,0.546,240,52,2021-03-01 04:00:00,3,100,0,130,1
19.428,1.1,2530.6,0.001,10.214,174.78,1.406,0.0,0.0,9.34,9.237,68.651,41.156,45.609,42.434,38.414,0.545,300,52,2021-03-01 05:00:00,3,100,0,130,1
18.464,1.082,2528.0,0.001,10.166,174.48,1.055,0.0,0.0,9.286,9.201,68.798,41.973,46.355,43.113,39.16,0.553,360,52,2021-03-01 06:00:00,3,100,0,130,1
17.987,1.074,2520.4,0.0,10.107,174.11,0.547,0.0,0.0,9.196,9.104,68.734,42.676,47.055,43.703,39.75,0.544,420,52,2021-03-01 07:00:00,3,100,0,130,1
18.51,1.136,2514.6,0.0,10.062,174.08,0.586,0.0,0.0,9.142,9.051,68.862,43.301,47.711,44.441,40.227,0.547,480,52,2021-03-01 08:00:00,3,100,0,130,1
18.008,1.127,2506.6,0.0,10.025,174.02,0.633,0.0,0.0,9.116,9.032,69.016,43.996,48.391,44.961,40.812,0.556,540,52,2021-03-01 09:00:00,3,100,0,130,1
17.698,1.125,2502.0,0.0,9.995,174.08,1.148,0.0,0.0,9.118,9.042,68.924,44.477,48.945,45.535,41.297,0.533,600,52,2021-03-01 10:00:00,3,100,0,130,1
17.682,1.146,2498.0,0.003,9.936,173.76,0.477,0.0,0.0,9.071,8.993,69.096,44.98,49.488,46.062,41.727,0.545,660,52,2021-03-01 11:00:00,3,100,0,130,1
17.283,1.137,2492.0,0.006,9.92,173.61,0.578,0.0,0.0,9.037,8.955,69.024,45.5,49.906,46.469,42.215,0.553,720,52,2021-03-01 12:00:00,3,100,0,130,1
17.527,1.169,2486.6,0.001,9.906,173.48,0.422,0.0,0.0,8.945,8.864,69.015,46.008,50.359,46.969,42.57,0.568,780,52,2021-03-01 13:00:00,3,100,0,130,1
17.683,1.198,2494.6,0.0,9.873,173.2,0.797,0.0,0.0,8.92,8.855,69.368,46.328,50.809,47.465,42.957,0.559,840,52,2021-03-01 14:00:00,3,100,0,130,1
17.329,1.185,2485.2,0.0,9.873,172.96,1.109,0.0,0.0,8.898,8.83,68.901,46.762,51.184,47.777,43.309,0.549,900,52,2021-03-01 15:00:00,3,100,0,130,1
17.57,1.213,2485.0,0.004,9.851,172.84,0.445,0.0,0.0,8.863,8.793,69.213,47.191,51.578,48.18,43.57,0.552,960,52,2021-03-01 16:00:00,3,100,0,130,1
17.436,1.211,2487.4,0.001,9.78,172.87,0.43,0.0,0.0,8.866,8.792,69.35,47.457,51.945,48.504,43.902,0.55,1020,52,2021-03-01 17:00:00,3,100,0,130,1
17.536,1.235,2480.0,0.0,9.769,172.73,0.367,0.0,0.0,8.867,8.793,69.141,47.762,52.25,48.82,44.121,0.588,1080,52,2021-03-01 18:00:00,3,100,0,130,1
