ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
44.079,2.085,2407.8,0.003,10.148,161.17,5.797,0.0,0.0,9.988,9.864,68.728,35.398,40.785,38.547,31.07,0.563,0,22,2013-08-10 00:00:00,3,100,0,130,1
26.824,1.314,2406.0,0.0,10.403,159.31,6.586,0.0,0.0,9.714,9.601,69.24,36.473,41.285,38.996,34.309,0.551,60,22,2013-08-10 01:00:00,3,100,0,130,1
22.761,1.145,2393.8,0.001,10.374,159.18,5.641,0.0,0.0,9.597,9.482,68.905,37.723,42.207,39.617,35.547,0.559,120,22,2013-08-10 02:00:00,3,100,0,130,1
20.747,1.073,2382.0,0.003,10.352,158.66,4.656,0.0,0.0,9.474,9.378,68.87,38.699,43.121,40.316,36.473,0.548,180,22,2013-08-10 03:00:00,3,100,0,130,1
19.913,1.086,2373.8,0.003,10.281,158.36,6.609,0.0,0.0,9.387,9.278,69.247,39.633,44.137,41.262,37.344,0.56,240,22,2013-08-10 04:00:00,3,100,0,130,1
19.293,1.073,2369.8,0.0,10.209,158.12,6.859,0.0,0.0,9.35,9.242,69.855,40.473,44.945,42.016,38.109,0.562,300,22,2013-08-10 05:00:00,3,100,0,130,1
18.557,1.076,2362.0,0.001,10.163,157.9,5.727,0.0,0.0,9.247,9.158,69.91,41.223,45.703,42.824,38.84,0.559,360,22,2013-08-10 06:00:00,3,100,0,130,1
18.487,1.098,2359.6,0.0,10.116,157.79,4.016,0.0,0.0,9.235,9.147,69.361,42.062,46.457,43.531,39.516,0.544,420,22,2013-08-10 07:00:00,3,100,0,130,1
19.025,1.166,2357.6,0.005,10.068,157.81,3.57,0.0,0.0,9.2,9.109,69.646,42.68,47.125,44.203,39.992,0.543,480,22,2013-08-10 08:00:00,3,100,0,130,1
18.746,1.159,2348.0,0.0,10.026,157.55,3.758,0.0,0.0,9.154,9.076,69.648,43.348,47.77,44.785,40.496,0.544,540,22,2013-08-10 09:00:00,3,100,0,130,1
18.564,1.174,2349.8,0.0,9.976,157.65,6.297,0.0,0.0,9.068,8.991,69.49,43.984,48.391,45.391,40.996,0.545,600,22,2013-08-10 10:00:00,3,100,0,130,1
