ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
39.857,1.893,2456.8,0.0,10.174,167.75,3.055,0.0,0.0,9.977,9.854,69.443,35.652,40.961,38.496,31.711,0.596,0,32,2016-02-16 00:00:00,3,100,0,130,1
25.475,1.244,2445.0,0.0,10.394,164.56,3.211,0.0,0.0,9.741,9.623,69.922,36.797,41.527,38.996,34.547,0.574,60,32,2016-02-16 01:00:00,3,100,0,130,1
21.979,1.102,2436.8,0.004,10.381,164.34,2.766,0.0,0.0,9.622,9.51,70.092,38.047,42.457,39.602,35.641,0.605,120,32,2016-02-16 02:00:00,3,100,0,130,1
19.749,1.022,2430.0,0.001,10.356,163.84,2.109,0.0,0.0,9.486,9.387,70.099,39.055,43.391,40.328,36.645,0.584,180,32,2016-02-16 03:00:00,3,100,0,130,1
19.925,1.075,2418.8,0.003,10.286,163.68,3.055,0.0,0.0,9.412,9.307,70.694,39.961,44.371,41.34,37.453,0.589,240,32,2016-02-16 04:00:00,3,100,0,130,1
19.139,1.07,2411.6,0.0,10.209,163.31,3.094,0.0,0.0,9.323,9.229,70.068,40.898,45.187,42.18,38.27,0.6,300,32,2016-02-16 05:00:00,3,100,0,130,1
18.879,1.099,2403.8,0.001,10.167,163.09,2.758,0.0,0.0,9.245,9.155,70.428,41.637,45.949,42.945,38.934,0.577,360,32,2016-02-16 06:00:00,3,100,0,130,1
17.874,1.058,2395.6,0.003,10.101,162.93,1.742,0.0,0.0,9.212,9.123,70.541,42.41,46.707,43.484,39.598,0.578,420,32,2016-02-16 07:00:00,3,100,0,130,1
18.394,1.118,2394.2,0.0,10.069,162.82,1.516,0.0,0.0,9.184,9.09,70.373,43.055,47.266,44.199,40.086,0.57,480,32,2016-02-16 08:00:00,3,100,0,130,1
18.258,1.13,2393.0,0.001,10.009,162.61,1.594,0.0,0.0,9.141,9.059,70.363,43.73,47.973,44.859,40.656,0.59,540,32,2016-02-16 09:00:00,3,100,0,130,1
18.226,1.155,2390.2,0.001,9.992,162.55,2.812,0.0,0.0,9.066,8.987,70.513,44.285,48.578,45.406,41.074,0.595,600,32,2016-02-16 10:00:00,3,100,0,130,1
18.127,1.168,2385.4,0.003,9.937,162.52,1.523,0.0,0.0,9.027,8.94,70.494,44.816,49.137,45.973,41.574,0.59,660,32,2016-02-16 11:00:00,3,100,0,130,1
18.112,1.191,2380.2,0.003,9.925,162.4,1.461,0.0,0.0,8.991,8.917,70.73,45.301,49.625,46.457,41.984,0.597,720,32,2016-02-16 12:00:00,3,100,0,130,1
17.877,1.182,2375.4,0.001,9.907,162.34,1.437,0.0,0.0,8.986,8.896,70.528,45.762,50.062,46.902,42.48,0.609,780,32,2016-02-16 13:00:00,3,100,0,130,1
17.862,1.2,2378.6,0.003,9.893,162.16,1.906,0.0,0.0,8.968,8.894,70.699,46.16,50.559,47.402,42.805,0.582,840,32,2016-02-16 14:00:00,3,100,0,130,1
17.934,1.231,2371.6,0.003,9.842,161.84,2.477,0.0,0.0,8.922,8.847,70.63,46.551,50.918,47.777,43.129,0.608,900,32,2016-02-16 15:00:00,3,100,0,130,1
17.962,1.242,2369.4,0.0,9.811,161.91,1.492,0.0,0.0,8.905,8.83,70.608,46.949,51.312,48.18,43.469,0.588,960,32,2016-02-16 16:00:00,3,100,0,130,1
17.996,1.261,2368.0,0.0,9.76,161.91,1.445,0.0,0.0,8.919,8.839,70.508,47.281,51.633,48.516,43.723,0.608,1020,32,2016-02-16 17:00:00,3,100,0,130,1
