ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
32.4,1.538,2493.4,0.003,10.182,179.52,1.562,0.0,0.0,9.994,9.868,68.708,35.992,41.148,38.508,33.008,0.563,0,48,2020-02-27 00:00:00,3,100,0,130,1
24.503,1.203,2475.4,0.0,10.412,174.06,1.719,0.0,0.0,9.719,9.618,69.3,37.305,41.883,39.168,34.898,0.552,60,48,2020-02-27 01:00:00,3,100,0,130,1
21.22,1.078,2469.4,0.004,10.43,173.67,1.461,0.0,0.0,9.606,9.504,69.319,38.391,42.867,39.855,35.969,0.566,120,48,2020-02-27 02:00:00,3,100,0,130,1
20.054,1.053,2445.4,0.0,10.337,173.2,0.922,0.0,0.0,9.469,9.366,69.354,39.379,43.867,40.656,36.875,0.551,180,48,2020-02-27 03:00:00,3,100,0,130,1
19.58,1.072,2433.4,0.001,10.294,172.92,1.383,0.0,0.0,9.392,9.283,69.185,40.348,44.707,41.586,37.68,0.555,240,48,2020-02-27 04:00:00,3,100,0,130,1
19.2,1.085,2425.4,0.006,10.219,172.48,1.617,0.0,0.0,9.342,9.235,69.268,41.148,45.562,42.379,38.43,0.557,300,48,2020-02-27 05:00:00,3,100,0,130,1
18.844,1.101,2439.4,0.009,10.158,172.19,1.211,0.0,0.0,9.245,9.158,69.866,41.961,46.242,43.113,39.09,0.56,360,48,2020-02-27 06:00:00,3,100,0,130,1
18.016,1.074,2450.4,0.0,10.096,171.75,0.734,0.0,0.0,9.23,9.144,69.419,42.66,47.031,43.699,39.75,0.548,420,48,2020-02-27 07:00:00,3,100,0,130,1
18.142,1.114,2445.4,0.003,10.067,171.73,0.687,0.0,0.0,9.194,9.108,69.425,43.332,47.711,44.293,40.23,0.558,480,48,2020-02-27 08:00:00,3,100,0,130,1
18.137,1.137,2407.4,0.0,10.001,171.62,0.703,0.0,0.0,9.163,9.078,69.966,43.992,48.312,44.945,40.746,0.566,540,48,2020-02-27 09:00:00,3,100,0,130,1
17.557,1.111,2411.4,0.003,9.996,171.7,1.258,0.0,0.0,9.057,8.979,69.937,44.477,48.902,45.484,41.305,0.55,600,48,2020-02-27 10:00:00,3,100,0,130,1
17.493,1.131,2407.4,0.001,9.935,171.38,0.625,0.0,0.0,9.028,8.947,69.701,45.02,49.336,45.996,41.738,0.56,660,48,2020-02-27 11:00:00,3,100,0,130,1
17.322,1.13,2401.4,0.003,9.924,171.12,0.711,0.0,0.0,8.981,8.904,69.418,45.562,49.906,46.492,42.211,0.563,720,48,2020-02-27 12:00:00,3,100,0,130,1
17.343,1.157,2397.4,0.003,9.911,171.14,0.5,0.0,0.0,8.993,8.922,69.682,45.992,50.332,46.91,42.57,0.565,780,48,2020-02-27 13:00:00,3,100,0,130,1
17.396,1.18,2413.4,0.003,9.877,170.89,0.945,0.0,0.0,8.953,8.886,70.072,46.414,50.816,47.41,42.957,0.556,840,48,2020-02-27 14:00:00,3,100,0,130,1
17.317,1.193,2405.4,0.0,9.839,170.61,1.258,0.0,0.0,8.91,8.828,70.149,46.848,51.164,47.777,43.293,0.555,900,48,2020-02-27 15:00:00,3,100,0,130,1
17.286,1.187,2404.4,0.0,9.813,170.6,0.523,0.0,0.0,8.872,8.808,69.531,47.246,51.586,48.074,43.559,0.591,960,48,2020-02-27 16:00:00,3,100,0,130,1
17.169,1.188,2438.4,0.001,9.783,170.49,0.5,0.0,0.0,8.917,8.844,69.396,47.523,51.918,48.395,43.883,0.573,1020,48,2020-02-27 17:00:00,3,100,0,130,1
17.465,1.234,2438.4,0.003,9.779,170.35,0.625,0.0,0.0,8.858,8.785,69.53,47.766,52.273,48.777,44.121,0.595,1080,48,2020-02-27 18:00:00,3,100,0,130,1
17.085,1.214,2438.0,0.0,9.744,170.3,0.641,0.0,0.0,8.836,8.766,69.619,48.066,52.547,49.074,44.445,0.586,1140,48,2020-02-27 19:00:00,3,100,0,130,1
