ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
46.623,2.156,2409.6,0.001,10.176,154.42,15.648,0,0.0,9.951,9.831,69.141,35.172,40.789,38.336,30.496,0.581,0,11,2010-11-02 00:00:00,3,100,0,130,1
27.631,1.334,2407.6,0.008,10.41,153.88,18.531,0,0.0,9.685,9.582,65.715,35.648,41.039,38.777,33.988,0.578,60,11,2010-11-02 01:00:00,3,100,0,130,1
22.287,1.1,2394.8,0.0,10.415,153.56,16.125,0,0.0,9.573,9.478,67.32,36.887,41.871,39.32,35.391,0.604,120,11,2010-11-02 02:00:00,3,100,0,130,1
20.596,1.042,2382.4,0.0,10.336,153.26,18.328,0,0.0,9.514,9.408,68.991,37.887,42.805,40.043,36.301,0.598,180,11,2010-11-02 03:00:00,3,100,0,130,1
19.133,1.016,2373.0,0.001,10.254,153.09,20.555,0,0.0,9.391,9.291,59.523,38.809,43.746,40.871,37.191,0.595,240,11,2010-11-02 04:00:00,3,100,0,130,1
18.629,1.027,2369.2,0.001,10.214,152.78,21.703,0,0.0,9.377,9.269,62.036,39.656,44.625,41.746,38.02,0.61,300,11,2010-11-02 05:00:00,3,100,0,130,1
18.809,1.075,2364.0,0.0,10.16,152.46,17.883,0,0.0,9.292,9.203,67.794,40.547,45.363,42.605,38.672,0.596,360,11,2010-11-02 06:00:00,3,100,0,130,1
18.543,1.091,2359.0,0.0,10.12,152.34,22.453,0,0.0,9.226,9.135,64.151,41.332,46.187,43.348,39.348,0.599,420,11,2010-11-02 07:00:00,3,100,0,130,1
18.197,1.099,2356.8,0.001,10.057,152.38,19.477,0,0.0,9.175,9.075,61.919,42.055,46.855,43.961,39.91,0.608,480,11,2010-11-02 08:00:00,3,100,0,130,1
18.112,1.113,2348.8,0.001,10.018,152.21,21.617,0,0.0,9.139,9.055,59.601,42.695,47.465,44.535,40.41,0.602,540,11,2010-11-02 09:00:00,3,100,0,130,1
