ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
39.517,1.863,2472.2,0.0,10.171,168.53,2.898,0.0,0.0,9.962,9.835,69.443,35.668,40.984,38.508,31.793,0.603,0,33,2016-05-18 00:00:00,3,100,0,130,1
24.716,1.205,2458.4,0.001,10.37,165.14,3.047,0.0,0.0,9.734,9.622,69.922,36.891,41.531,38.941,34.652,0.58,60,33,2016-05-18 01:00:00,3,100,0,130,1
21.772,1.086,2443.8,0.001,10.366,164.91,2.633,0.0,0.0,9.628,9.521,70.092,38.117,42.539,39.613,35.723,0.603,120,33,2016-05-18 02:00:00,3,100,0,130,1
19.875,1.024,2435.0,0.006,10.354,164.46,2.031,0.0,0.0,9.505,9.407,70.099,39.055,43.422,40.398,36.637,0.629,180,33,2016-05-18 03:00:00,3,100,0,130,1
19.818,1.072,2423.0,0.003,10.276,164.15,2.875,0.0,0.0,9.427,9.319,70.694,40.047,44.359,41.34,37.453,0.598,240,33,2016-05-18 04:00:00,3,100,0,130,1
18.989,1.069,2416.2,0.0,10.213,163.82,2.922,0.0,0.0,9.318,9.222,70.068,40.883,45.215,42.18,38.273,0.613,300,33,2016-05-18 05:00:00,3,100,0,130,1
18.835,1.096,2406.0,0.0,10.17,163.76,2.508,0.0,0.0,9.255,9.168,70.428,41.637,45.969,42.937,38.934,0.586,360,33,2016-05-18 06:00:00,3,100,0,130,1
17.86,1.063,2398.6,0.001,10.109,163.46,1.641,0.0,0.0,9.194,9.108,70.541,42.488,46.715,43.465,39.598,0.596,420,33,2016-05-18 07:00:00,3,100,0,130,1
18.376,1.118,2396.6,0.005,10.074,163.42,1.461,0.0,0.0,9.16,9.075,70.373,43.152,47.395,44.215,40.074,0.578,480,33,2016-05-18 08:00:00,3,100,0,130,1
18.064,1.119,2397.4,0.003,10.009,163.22,1.484,0.0,0.0,9.127,9.033,70.363,43.727,48.02,44.77,40.664,0.594,540,33,2016-05-18 09:00:00,3,100,0,130,1
18.24,1.154,2398.0,0.001,9.989,163.11,2.633,0.0,0.0,9.087,9.0,70.513,44.316,48.617,45.379,41.09,0.598,600,33,2016-05-18 10:00:00,3,100,0,130,1
18.127,1.17,2393.6,0.001,9.934,163.09,1.391,0.0,0.0,9.033,8.953,70.494,44.82,49.148,45.957,41.566,0.607,660,33,2016-05-18 11:00:00,3,100,0,130,1
18.141,1.195,2385.8,0.005,9.906,162.83,1.359,0.0,0.0,9.014,8.934,70.73,45.277,49.656,46.465,42.078,0.599,720,33,2016-05-18 12:00:00,3,100,0,130,1
17.61,1.18,2383.6,0.004,9.932,162.79,1.328,0.0,0.0,8.965,8.875,70.528,45.832,50.078,46.891,42.477,0.628,780,33,2016-05-18 13:00:00,3,100,0,130,1
17.507,1.191,2381.4,0.003,9.853,162.71,1.805,0.0,0.0,8.971,8.889,70.699,46.16,50.559,47.348,42.805,0.6,840,33,2016-05-18 14:00:00,3,100,0,130,1
17.846,1.229,2376.8,0.0,9.823,162.44,2.32,0.0,0.0,8.933,8.854,70.63,46.59,50.957,47.754,43.137,0.61,900,33,2016-05-18 15:00:00,3,100,0,130,1
17.98,1.24,2375.0,0.0,9.828,162.47,1.43,0.0,0.0,8.911,8.83,70.608,47.0,51.332,48.172,43.473,0.595,960,33,2016-05-18 16:00:00,3,100,0,130,1
18.059,1.261,2368.4,0.001,9.775,162.44,1.359,0.0,0.0,8.899,8.82,70.508,47.27,51.676,48.504,43.73,0.604,1020,33,2016-05-18 17:00:00,3,100,0,130,1
17.615,1.242,2358.4,0.0,9.76,162.2,1.43,0.0,0.0,8.835,8.751,70.845,47.602,52.086,48.777,44.039,0.638,1080,33,2016-05-18 18:00:00,3,100,0,130,1
17.631,1.253,2361.0,0.001,9.739,162.15,1.305,0.0,0.0,8.856,8.785,70.904,47.863,52.359,49.082,44.305,0.628,1140,33,2016-05-18 19:00:00,3,100,0,130,1
18.125,1.29,2342.6,0.001,9.699,162.13,1.383,0.0,0.0,8.819,8.75,70.791,48.105,52.609,49.422,44.449,0.635,1200,33,2016-05-18 20:00:00,3,100,0,130,1
18.255,1.312,2346.0,0.006,9.668,161.95,1.227,0.0,0.0,8.829,8.759,70.842,48.363,52.84,49.68,44.617,0.674,1260,33,2016-05-18 21:00:00,3,100,0,130,1
