ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
47.25,2.184,2411.6,0.641,10.151,151.52,125.4,2.336,0.0,9.964,9.844,0,35.469,40.965,38.32,30.367,0.611,0,3,2008-10-27 00:00:00,3,100,0,130,1
28.805,1.385,2409.6,0.709,10.415,151.16,125.09,2.305,0.0,9.682,9.578,0,35.992,41.262,38.668,33.723,0.626,60,3,2008-10-27 01:00:00,3,100,0,130,1
23.527,1.157,2397.8,0.528,10.404,150.84,125.23,2.156,0.0,9.573,9.476,0,37.34,42.117,39.246,35.098,0.638,120,3,2008-10-27 02:00:00,3,100,0,130,1
21.565,1.107,2383.8,0.595,10.349,150.52,124.92,2.297,0.0,9.501,9.394,0,38.469,43.039,40.102,36.113,0.608,180,3,2008-10-27 03:00:00,3,100,0,130,1
20.35,1.087,2372.0,0.446,10.292,150.24,124.66,2.242,0.0,9.373,9.287,0,39.375,43.988,40.922,37.008,0.623,240,3,2008-10-27 04:00:00,3,100,0,130,1
19.533,1.076,2369.6,0.485,10.196,150.16,124.55,2.273,0.0,9.38,9.278,0,40.309,44.875,41.75,37.832,0.611,300,3,2008-10-27 05:00:00,3,100,0,130,1
19.04,1.089,2368.8,0.549,10.161,149.96,124.38,2.195,0.0,9.274,9.191,0,41.145,45.691,42.605,38.633,0.629,360,3,2008-10-27 06:00:00,3,100,0,130,1
18.426,1.08,2355.8,0.536,10.122,149.89,124.41,2.086,0.0,9.23,9.127,0,41.883,46.445,43.289,39.312,0.63,420,3,2008-10-27 07:00:00,3,100,0,130,1
18.405,1.109,2354.0,0.503,10.069,150.01,124.22,2.156,0.0,9.175,9.085,0,42.648,47.117,43.875,39.797,0.607,480,3,2008-10-27 08:00:00,3,100,0,130,1
18.312,1.124,2349.8,0.721,10.018,149.71,124.28,2.227,0.0,9.151,9.066,0,43.293,47.797,44.539,40.375,0.622,540,3,2008-10-27 09:00:00,3,100,0,130,1
18.268,1.145,2349.8,0.566,9.983,149.61,123.91,2.062,0.0,9.106,9.022,0,43.82,48.414,45.129,40.879,0.621,600,3,2008-10-27 10:00:00,3,100,0,130,1
18.509,1.182,2347.6,0.417,9.926,149.69,123.99,2.172,0.0,9.074,8.988,0,44.41,48.961,45.73,41.301,0.627,660,3,2008-10-27 11:00:00,3,100,0,130,1
17.867,1.167,2341.6,0.449,9.916,149.69,123.96,2.141,0.0,9.008,8.925,0,44.996,49.48,46.133,41.801,0.624,720,3,2008-10-27 12:00:00,3,100,0,130,1
17.838,1.186,2339.6,0.671,9.896,149.63,124.05,2.102,0.0,8.971,8.897,0,45.445,49.953,46.641,42.203,0.65,780,3,2008-10-27 13:00:00,3,100,0,130,1
17.821,1.205,2337.6,0.652,9.889,149.26,123.66,2.227,0.0,8.922,8.842,0,45.914,50.387,47.086,42.605,0.624,840,3,2008-10-27 14:00:00,3,100,0,130,1
17.711,1.207,2333.6,0.367,9.842,149.19,123.81,2.117,0.0,8.876,8.792,0,46.324,50.836,47.535,43.02,0.636,900,3,2008-10-27 15:00:00,3,100,0,130,1
17.564,1.199,2329.8,0.46,9.824,149.19,123.81,2.156,0.0,8.849,8.78,0,46.672,51.191,47.832,43.281,0.627,960,3,2008-10-27 16:00:00,3,100,0,130,1
