ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
29.261,1.401,2662.4,0.003,10.18,186.88,1.156,0.0,0.0,9.975,9.854,68.159,36.102,41.207,38.59,33.582,0.545,0,58,2022-09-04 00:00:00,3,100,0,130,1
23.483,1.158,2614.2,0.003,10.408,180.29,1.211,0.0,0.0,9.736,9.632,68.528,37.422,42.031,39.238,35.148,0.533,60,58,2022-09-04 01:00:00,3,100,0,130,1
21.582,1.108,2602.4,0.003,10.378,179.91,0.969,0.0,0.0,9.632,9.528,68.758,38.543,42.988,40.043,36.055,0.544,120,58,2022-09-04 02:00:00,3,100,0,130,1
20.708,1.097,2581.2,0.001,10.354,179.45,0.664,0.0,0.0,9.494,9.392,68.851,39.441,43.949,40.922,36.937,0.543,180,58,2022-09-04 03:00:00,3,100,0,130,1
19.736,1.097,2569.2,0.001,10.281,179.02,1.016,0.0,0.0,9.421,9.311,69.036,40.391,44.871,41.762,37.781,0.542,240,58,2022-09-04 04:00:00,3,100,0,130,1
19.336,1.105,2561.2,0.004,10.217,178.6,1.156,0.0,0.0,9.316,9.217,68.479,41.227,45.687,42.609,38.586,0.547,300,58,2022-09-04 05:00:00,3,100,0,130,1
18.369,1.083,2554.0,0.001,10.158,178.3,0.867,0.0,0.0,9.243,9.149,69.123,42.043,46.43,43.203,39.242,0.524,360,58,2022-09-04 06:00:00,3,100,0,130,1
17.961,1.077,2540.8,0.003,10.114,177.94,0.445,0.0,0.0,9.205,9.107,69.06,42.727,47.109,43.781,39.82,0.533,420,58,2022-09-04 07:00:00,3,100,0,130,1
17.834,1.089,2534.8,0.0,10.085,177.91,0.469,0.0,0.0,9.172,9.083,68.863,43.316,47.781,44.441,40.332,0.532,480,58,2022-09-04 08:00:00,3,100,0,130,1
17.893,1.114,2535.6,0.0,10.028,177.68,0.477,0.0,0.0,9.129,9.047,68.97,43.984,48.391,45.035,40.918,0.535,540,58,2022-09-04 09:00:00,3,100,0,130,1
18.092,1.165,2542.0,0.006,10.001,177.58,0.922,0.0,0.0,9.073,9.001,68.863,44.582,48.965,45.637,41.328,0.533,600,58,2022-09-04 10:00:00,3,100,0,130,1
17.686,1.158,2538.0,0.0,9.931,177.38,0.289,0.0,0.0,9.024,8.934,68.919,44.996,49.477,46.133,41.812,0.537,660,58,2022-09-04 11:00:00,3,100,0,130,1
17.442,1.145,2532.0,0.003,9.928,177.16,0.469,0.0,0.0,9.003,8.931,69.167,45.59,49.965,46.551,42.238,0.551,720,58,2022-09-04 12:00:00,3,100,0,130,1
17.643,1.178,2526.0,0.003,9.898,177.06,0.328,0.0,0.0,8.963,8.884,69.184,46.016,50.391,47.066,42.645,0.551,780,58,2022-09-04 13:00:00,3,100,0,130,1
17.645,1.197,2518.4,0.001,9.897,176.82,0.453,0.0,0.0,8.968,8.899,69.056,46.422,50.836,47.477,42.941,0.548,840,58,2022-09-04 14:00:00,3,100,0,130,1
17.519,1.2,2508.4,0.001,9.856,176.6,0.891,0.0,0.0,8.931,8.852,68.666,46.762,51.203,47.777,43.309,0.546,900,58,2022-09-04 15:00:00,3,100,0,130,1
17.678,1.224,2508.4,0.001,9.842,176.49,0.289,0.0,0.0,8.901,8.835,69.308,47.191,51.586,48.238,43.57,0.571,960,58,2022-09-04 16:00:00,3,100,0,130,1
