ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
30.639,1.458,2627.0,0.003,10.182,183.31,1.312,0.0,0.0,9.943,9.822,68.101,35.996,41.195,38.578,33.363,0.545,0,53,2021-06-01 00:00:00,3,100,0,130,1
24.283,1.193,2585.2,0.0,10.407,176.98,1.383,0.0,0.0,9.684,9.583,68.536,37.34,41.98,39.246,34.977,0.548,60,53,2021-06-01 01:00:00,3,100,0,130,1
21.564,1.099,2563.0,0.0,10.384,176.71,1.227,0.0,0.0,9.587,9.486,68.901,38.457,42.906,39.996,36.051,0.543,120,53,2021-06-01 02:00:00,3,100,0,130,1
20.295,1.075,2562.2,0.001,10.342,176.15,0.734,0.0,0.0,9.514,9.417,68.86,39.367,43.891,40.82,36.941,0.553,180,53,2021-06-01 03:00:00,3,100,0,130,1
19.696,1.085,2550.4,0.001,10.296,175.86,1.148,0.0,0.0,9.396,9.286,68.483,40.312,44.805,41.719,37.77,0.544,240,53,2021-06-01 04:00:00,3,100,0,130,1
19.447,1.1,2542.2,0.0,10.203,175.34,1.336,0.0,0.0,9.362,9.253,68.651,41.148,45.629,42.437,38.43,0.545,300,53,2021-06-01 05:00:00,3,100,0,130,1
18.509,1.079,2534.0,0.001,10.16,174.99,1.07,0.0,0.0,9.297,9.205,68.798,41.969,46.371,43.121,39.168,0.554,360,53,2021-06-01 06:00:00,3,100,0,130,1
18.367,1.098,2529.4,0.001,10.111,174.77,0.547,0.0,0.0,9.212,9.118,68.734,42.641,47.059,43.793,39.754,0.542,420,53,2021-06-01 07:00:00,3,100,0,130,1
18.496,1.134,2523.4,0.0,10.065,174.66,0.586,0.0,0.0,9.158,9.064,68.862,43.32,47.715,44.449,40.254,0.546,480,53,2021-06-01 08:00:00,3,100,0,130,1
17.779,1.121,2512.2,0.0,10.029,174.54,0.609,0.0,0.0,9.134,9.048,69.016,43.992,48.387,44.953,40.82,0.558,540,53,2021-06-01 09:00:00,3,100,0,130,1
17.951,1.136,2519.6,0.001,10.004,174.61,1.125,0.0,0.0,9.119,9.045,68.924,44.488,48.945,45.562,41.316,0.541,600,53,2021-06-01 10:00:00,3,100,0,130,1
17.878,1.159,2515.6,0.004,9.931,174.37,0.43,0.0,0.0,9.077,8.992,69.096,44.977,49.461,46.035,41.746,0.551,660,53,2021-06-01 11:00:00,3,100,0,130,1
17.188,1.137,2503.6,0.0,9.926,174.19,0.562,0.0,0.0,9.019,8.945,69.024,45.508,49.906,46.469,42.223,0.549,720,53,2021-06-01 12:00:00,3,100,0,130,1
17.53,1.173,2504.0,0.003,9.891,174.18,0.375,0.0,0.0,8.95,8.878,69.015,46.0,50.387,46.98,42.57,0.562,780,53,2021-06-01 13:00:00,3,100,0,130,1
17.625,1.197,2499.8,0.0,9.882,173.72,0.742,0.0,0.0,8.91,8.839,69.368,46.32,50.816,47.477,42.957,0.555,840,53,2021-06-01 14:00:00,3,100,0,130,1
17.298,1.182,2495.6,0.0,9.857,173.52,1.078,0.0,0.0,8.885,8.805,68.901,46.75,51.203,47.789,43.312,0.562,900,53,2021-06-01 15:00:00,3,100,0,130,1
17.552,1.214,2495.4,0.001,9.84,173.46,0.43,0.0,0.0,8.847,8.779,69.213,47.203,51.578,48.18,43.57,0.56,960,53,2021-06-01 16:00:00,3,100,0,130,1
17.367,1.215,2490.2,0.003,9.781,173.46,0.398,0.0,0.0,8.866,8.785,69.35,47.43,51.91,48.496,43.891,0.553,1020,53,2021-06-01 17:00:00,3,100,0,130,1
17.477,1.231,2482.8,0.0,9.791,173.32,0.297,0.0,0.0,8.887,8.812,69.141,47.773,52.262,48.82,44.133,0.583,1080,53,2021-06-01 18:00:00,3,100,0,130,1
17.391,1.236,2483.6,0.003,9.749,173.27,0.523,0.0,0.0,8.8,8.732,69.472,48.059,52.574,49.168,44.457,0.567,1140,53,2021-06-01 19:00:00,3,100,0,130,1
17.745,1.266,2466.4,0.001,9.769,173.15,0.523,0.0,0.0,8.804,8.743,69.352,48.352,52.844,49.414,44.621,0.598,1200,53,2021-06-01 20:00:00,3,100,0,130,1
17.862,1.289,2469.0,0.0,9.656,172.79,0.5,0.0,0.0,8.827,8.754,69.64,48.543,53.07,49.668,44.711,0.612,1260,53,2021-06-01 21:00:00,3,100,0,130,1
17.984,1.304,2463.2,0.0,9.641,172.72,0.82,0.0,0.0,8.845,8.79,69.618,48.703,53.262,49.867,44.871,0.59,1320,53,2021-06-01 22:00:00,3,100,0,130,1
17.792,1.292,2463.0,0.0,9.641,172.64,0.477,0.0,0.0,8.819,8.739,69.232,48.91,53.375,50.086,45.109,0.608,1380,53,2021-06-01 23:00:00,3,100,0,130,1
17.749,1.303,2456.2,0.001,9.613,172.75,0.953,0.0,0.0,8.818,8.736,69.331,49.121,53.672,50.332,45.297,0.614,1440,53,2021-06-02 00:00:00,3,100,0,130,1
18.478,1.353,2452.4,0.0,9.606,172.46,1.07,0.0,0.0,8.79,8.72,69.399,49.375,53.848,50.555,45.309,0.629,1500,53,2021-06-02 01:00:00,3,100,0,130,1
18.522,1.37,2441.6,0.0,9.603,172.49,0.82,0.0,0.0,8.795,8.732,69.172,49.582,54.07,50.746,45.453,0.598,1560,53,2021-06-02 02:00:00,3,100,0,130,1
18.806,1.398,2438.0,0.004,9.579,172.42,0.602,0.0,0.0,8.747,8.687,69.389,49.715,54.258,50.945,45.535,0.585,1620,53,2021-06-02 03:00:00,3,100,0,130,1
18.122,1.35,2434.0,0.001,9.541,172.23,0.922,0.0,0.0,8.817,8.75,69.159,49.957,54.367,51.031,45.742,0.61,1680,53,2021-06-02 04:00:00,3,100,0,130,1
18.82,1.408,2431.6,0.004,9.553,172.06,1.031,0.0,0.0,8.745,8.678,69.336,50.039,54.578,51.191,45.699,0.61,1740,53,2021-06-02 05:00:00,3,100,0,130,1
18.489,1.38,2426.0,0.001,9.521,171.87,0.844,0.0,0.0,8.795,8.727,69.455,50.145,54.625,51.352,45.957,0.608,1800,53,2021-06-02 06:00:00,3,100,0,130,1
18.657,1.396,2417.0,0.0,9.493,171.87,0.867,0.0,0.0,8.797,8.73,69.545,50.211,54.797,51.516,46.043,0.62,1860,53,2021-06-02 07:00:00,3,100,0,130,1
19.053,1.43,2409.2,0.0,9.471,171.94,0.867,0.0,0.0,8.752,8.695,69.432,50.371,54.879,51.539,45.965,0.595,1920,53,2021-06-02 08:00:00,3,100,0,130,1
18.772,1.422,2409.2,0.0,9.508,171.81,0.937,0.0,0.0,8.738,8.668,69.52,50.453,55.031,51.797,46.195,0.6,1980,53,2021-06-02 09:00:00,3,100,0,130,1
19.01,1.431,2403.4,0.008,9.506,171.65,1.031,0.0,0.0,8.762,8.698,69.431,50.578,55.152,51.812,46.289,0.609,2040,53,2021-06-02 10:00:00,3,100,0,130,1
19.302,1.457,2403.2,0.001,9.475,171.55,0.875,0.0,0.0,8.764,8.703,69.437,50.703,55.262,52.031,46.289,0.597,2100,53,2021-06-02 11:00:00,3,100,0,130,1
18.87,1.421,2403.4,0.001,9.432,171.52,0.43,0.0,0.0,8.714,8.646,69.461,50.836,55.367,52.016,46.441,0.611,2160,53,2021-06-02 12:00:00,3,100,0,130,1
18.923,1.437,2401.4,0.006,9.457,171.6,0.789,0.0,0.0,8.71,8.655,69.515,50.875,55.477,52.191,46.535,0.622,2220,53,2021-06-02 13:00:00,3,100,0,130,1
18.797,1.434,2399.4,0.001,9.439,171.31,0.398,0.0,0.0,8.707,8.645,69.642,50.953,55.488,52.258,46.633,0.598,2280,53,2021-06-02 14:00:00,3,100,0,130,1
19.502,1.482,2395.4,0.001,9.444,171.57,0.508,0.0,0.0,8.719,8.653,69.865,51.02,55.617,52.281,46.457,0.596,2340,53,2021-06-02 15:00:00,3,100,0,130,1
19.674,1.501,2379.4,0.003,9.426,171.22,0.469,0.0,0.0,8.708,8.653,69.722,51.039,55.719,52.449,46.586,0.599,2400,53,2021-06-02 16:00:00,3,100,0,130,1
19.021,1.462,2430.4,0.001,9.441,171.54,0.875,0.0,0.0,8.778,8.714,69.899,51.125,55.719,52.461,46.707,0.6,2460,53,2021-06-02 17:00:00,3,100,0,130,1
18.756,1.433,2439.0,0.003,9.462,171.19,0.602,0.0,0.0,8.71,8.648,70.211,51.277,55.805,52.457,46.797,0.592,2520,53,2021-06-02 18:00:00,3,100,0,130,1
19.593,1.512,2453.4,0.0,9.405,171.32,0.758,0.0,0.0,8.712,8.656,70.524,51.312,55.891,52.664,46.711,0.599,2580,53,2021-06-02 19:00:00,3,100,0,130,1
19.227,1.48,2445.6,0.001,9.448,171.11,0.797,0.0,0.0,8.74,8.69,70.794,51.391,55.965,52.703,46.84,0.598,2640,53,2021-06-02 20:00:00,3,100,0,130,1
19.341,1.486,2441.4,0.003,9.411,171.25,0.586,0.0,0.0,8.726,8.658,70.837,51.426,55.984,52.711,46.828,0.59,2700,53,2021-06-02 21:00:00,3,100,0,130,1
19.727,1.527,2435.8,0.005,9.397,171.03,0.43,0.0,0.0,8.685,8.615,70.747,51.477,56.051,52.875,46.949,0.602,2760,53,2021-06-02 22:00:00,3,100,0,130,1
19.761,1.525,2418.0,0.005,9.41,170.92,0.352,0.0,0.0,8.734,8.682,70.929,51.477,56.129,52.867,46.863,0.591,2820,53,2021-06-02 23:00:00,3,100,0,130,1
19.22,1.475,2406.8,0.006,9.422,171.06,0.453,0.0,0.0,8.682,8.634,70.718,51.637,56.215,52.863,47.039,0.603,2880,53,2021-06-03 00:00:00,3,100,0,130,1
19.964,1.538,2405.0,0.003,9.358,171.02,0.875,0.0,0.0,8.689,8.631,70.739,51.656,56.223,52.957,46.852,0.584,2940,53,2021-06-03 01:00:00,3,100,0,130,1
20.007,1.54,2401.4,0.006,9.398,171.06,0.422,0.0,0.0,8.715,8.656,70.64,51.723,56.316,53.039,46.937,0.604,3000,53,2021-06-03 02:00:00,3,100,0,130,1
19.64,1.511,2393.4,0.004,9.403,171.16,0.914,0.0,0.0,8.705,8.65,70.381,51.73,56.32,53.094,47.109,0.603,3060,53,2021-06-03 03:00:00,3,100,0,130,1
19.584,1.515,2389.4,0.003,9.397,170.81,0.578,0.0,0.0,8.688,8.62,70.164,51.797,56.461,53.078,47.105,0.596,3120,53,2021-06-03 04:00:00,3,100,0,130,1
19.669,1.51,2381.4,0.0,9.384,170.79,0.445,0.0,0.0,8.677,8.607,70.127,51.793,56.48,53.117,47.117,0.58,3180,53,2021-06-03 05:00:00,3,100,0,130,1
19.833,1.548,2383.4,0.001,9.376,170.89,0.555,0.0,0.0,8.719,8.66,70.137,51.883,56.496,53.203,47.121,0.587,3240,53,2021-06-03 06:00:00,3,100,0,130,1
19.652,1.515,2375.4,0.005,9.379,171.08,0.766,0.0,0.0,8.702,8.649,70.06,51.883,56.496,53.203,47.207,0.586,3300,53,2021-06-03 07:00:00,3,100,0,130,1
19.345,1.497,2371.4,0.008,9.363,170.85,0.406,0.0,0.0,8.676,8.614,69.894,51.898,56.547,53.32,47.379,0.594,3360,53,2021-06-03 08:00:00,3,100,0,130,1
20.306,1.571,2369.4,0.0,9.336,170.78,0.766,0.0,0.0,8.668,8.611,69.926,51.957,56.609,53.32,47.133,0.597,3420,53,2021-06-03 09:00:00,3,100,0,130,1
20.19,1.567,2371.4,0.001,9.338,170.97,0.766,0.0,0.0,8.68,8.611,69.868,52.051,56.703,53.324,47.117,0.613,3480,53,2021-06-03 10:00:00,3,100,0,130,1
19.522,1.51,2382.4,0.001,9.365,170.7,0.766,0.0,0.0,8.673,8.611,69.958,52.109,56.746,53.387,47.273,0.595,3540,53,2021-06-03 11:00:00,3,100,0,130,1
20.057,1.556,2424.4,0.001,9.345,170.92,0.555,0.0,0.0,8.672,8.625,69.838,52.062,56.746,53.461,47.301,0.589,3600,53,2021-06-03 12:00:00,3,100,0,130,1
20.533,1.598,2421.0,0.004,9.331,170.85,0.797,0.0,0.0,8.67,8.614,69.826,52.102,56.738,53.461,47.117,0.593,3660,53,2021-06-03 13:00:00,3,100,0,130,1
20.014,1.554,2432.0,0.003,9.363,170.73,0.477,0.0,0.0,8.655,8.585,69.791,52.09,56.742,53.461,47.281,0.603,3720,53,2021-06-03 14:00:00,3,100,0,130,1
20.108,1.572,2428.0,0.0,9.334,170.84,0.469,0.0,0.0,8.672,8.619,69.876,52.141,56.793,53.496,47.281,0.6,3780,53,2021-06-03 15:00:00,3,100,0,130,1
20.74,1.6,2434.2,0.004,9.316,170.73,0.867,0.0,0.0,8.672,8.616,69.792,52.141,56.824,53.488,47.082,0.595,3840,53,2021-06-03 16:00:00,3,100,0,130,1
20.231,1.575,2438.6,0.003,9.328,170.9,0.781,0.0,0.0,8.658,8.604,69.871,52.242,56.832,53.602,47.293,0.582,3900,53,2021-06-03 17:00:00,3,100,0,130,1
19.474,1.511,2437.4,0.001,9.321,170.73,0.523,0.0,0.0,8.667,8.599,69.804,52.148,56.836,53.539,47.523,0.592,3960,53,2021-06-03 18:00:00,3,100,0,130,1
20.332,1.576,2439.6,0.004,9.314,170.82,0.633,0.0,0.0,8.684,8.625,69.79,52.23,56.852,53.512,47.277,0.584,4020,53,2021-06-03 19:00:00,3,100,0,130,1
20.332,1.58,2435.2,0.0,9.328,170.76,0.789,0.0,0.0,8.693,8.646,69.757,52.312,56.93,53.551,47.277,0.588,4080,53,2021-06-03 20:00:00,3,100,0,130,1
19.839,1.538,2424.4,0.003,9.349,170.9,0.406,0.0,0.0,8.667,8.609,69.651,52.316,56.973,53.59,47.504,0.599,4140,53,2021-06-03 21:00:00,3,100,0,130,1
19.622,1.518,2424.2,0.005,9.336,170.79,0.445,0.0,0.0,8.656,8.602,69.832,52.301,56.996,53.629,47.598,0.588,4200,53,2021-06-03 22:00:00,3,100,0,130,1
19.537,1.494,2423.8,0.003,9.321,170.84,0.891,0.0,0.0,8.653,8.589,69.84,52.395,56.977,53.699,47.77,0.618,4260,53,2021-06-03 23:00:00,3,100,0,130,1
19.865,1.487,2425.8,0.005,9.283,170.88,0.422,0.0,0.0,8.649,8.585,69.737,52.477,56.977,53.793,47.855,0.602,4320,53,2021-06-04 00:00:00,3,100,0,130,1
20.231,1.514,2424.4,0.001,9.327,170.77,0.797,0.0,0.0,8.692,8.637,69.623,52.566,56.977,53.809,47.766,0.602,4380,53,2021-06-04 01:00:00,3,100,0,130,1
20.983,1.572,2410.0,0.0,9.342,170.77,0.453,0.0,0.0,8.641,8.589,69.723,52.578,57.059,53.969,47.699,0.6,4440,53,2021-06-04 02:00:00,3,100,0,130,1
19.765,1.492,2406.4,0.007,9.307,170.77,0.477,0.0,0.0,8.679,8.611,69.667,52.645,57.082,53.969,48.039,0.622,4500,53,2021-06-04 03:00:00,3,100,0,130,1
21.137,1.582,2387.4,0.003,9.304,170.69,0.742,0.0,0.0,8.64,8.583,69.653,52.738,57.215,54.035,47.75,0.612,4560,53,2021-06-04 04:00:00,3,100,0,130,1
20.976,1.57,2383.4,0.0,9.307,170.6,0.711,0.0,0.0,8.677,8.617,69.642,52.82,57.23,54.141,47.871,0.589,4620,53,2021-06-04 05:00:00,3,100,0,130,1
20.754,1.547,2379.4,0.001,9.292,170.9,0.703,0.0,0.0,8.642,8.589,69.62,52.816,57.242,54.121,47.937,0.591,4680,53,2021-06-04 06:00:00,3,100,0,130,1
21.194,1.585,2371.4,0.0,9.316,170.78,0.766,0.0,0.0,8.684,8.631,69.633,52.832,57.312,54.215,47.949,0.599,4740,53,2021-06-04 07:00:00,3,100,0,130,1
20.919,1.567,2369.4,0.003,9.287,170.63,0.734,0.0,0.0,8.613,8.556,69.591,52.828,57.316,54.289,48.016,0.612,4800,53,2021-06-04 08:00:00,3,100,0,130,1
20.199,1.519,2367.4,0.0,9.319,170.81,0.844,0.0,0.0,8.651,8.59,69.506,52.953,57.402,54.215,48.266,0.599,4860,53,2021-06-04 09:00:00,3,100,0,130,1
21.531,1.605,2365.4,0.001,9.283,170.52,0.687,0.0,0.0,8.651,8.594,69.582,52.965,57.473,54.371,47.977,0.609,4920,53,2021-06-04 10:00:00,3,100,0,130,1
21.427,1.597,2397.2,0.006,9.283,170.57,0.797,0.0,0.0,8.62,8.573,69.567,52.988,57.492,54.426,48.008,0.589,4980,53,2021-06-04 11:00:00,3,100,0,130,1
20.867,1.551,2430.4,0.0,9.288,170.69,0.711,0.0,0.0,8.625,8.577,69.522,52.992,57.492,54.375,48.16,0.599,5040,53,2021-06-04 12:00:00,3,100,0,130,1
20.329,1.522,2437.6,0.003,9.289,170.69,0.687,0.0,0.0,8.627,8.569,69.526,53.059,57.531,54.379,48.266,0.603,5100,53,2021-06-04 13:00:00,3,100,0,130,1
20.397,1.539,2429.8,0.004,9.312,170.61,0.789,0.0,0.0,8.636,8.575,69.561,53.062,57.566,54.371,48.211,0.598,5160,53,2021-06-04 14:00:00,3,100,0,130,1
21.347,1.606,2427.8,0.001,9.297,170.44,0.812,0.0,0.0,8.608,8.546,69.486,53.082,57.582,54.453,48.02,0.599,5220,53,2021-06-04 15:00:00,3,100,0,130,1
21.349,1.613,2408.0,0.003,9.305,170.87,0.445,0.0,0.0,8.655,8.594,69.524,53.164,57.582,54.457,47.992,0.602,5280,53,2021-06-04 16:00:00,3,100,0,130,1
21.0,1.577,2389.2,0.001,9.304,170.63,0.422,0.0,0.0,8.648,8.583,69.382,53.152,57.586,54.465,48.125,0.598,5340,53,2021-06-04 17:00:00,3,100,0,130,1
21.298,1.6,2375.8,0.0,9.317,171.16,0.406,0.0,0.0,8.66,8.6,69.333,53.207,57.66,54.445,48.043,0.608,5400,53,2021-06-04 18:00:00,3,100,0,130,1
21.077,1.599,2435.6,0.001,9.29,171.04,0.68,0.0,0.0,8.666,8.604,69.429,53.207,57.664,54.547,48.164,0.598,5460,53,2021-06-04 19:00:00,3,100,0,130,1
20.995,1.583,2437.4,0.003,9.276,170.85,0.758,0.0,0.0,8.65,8.589,69.405,53.219,57.66,54.574,48.27,0.602,5520,53,2021-06-04 20:00:00,3,100,0,130,1
21.136,1.591,2420.2,0.004,9.278,170.67,0.703,0.0,0.0,8.619,8.559,69.281,53.309,57.719,54.613,48.258,0.592,5580,53,2021-06-04 21:00:00,3,100,0,130,1
21.411,1.599,2399.8,0.0,9.278,171.28,0.43,0.0,0.0,8.636,8.58,69.302,53.301,57.742,54.566,48.191,0.591,5640,53,2021-06-04 22:00:00,3,100,0,130,1
21.594,1.605,2404.2,0.001,9.292,170.9,0.719,0.0,0.0,8.616,8.554,69.348,53.402,57.742,54.656,48.203,0.593,5700,53,2021-06-04 23:00:00,3,100,0,130,1
20.012,1.5,2449.2,0.0,9.277,171.19,0.289,0.0,0.0,8.632,8.564,69.367,53.414,57.742,54.629,48.586,0.592,5760,53,2021-06-05 00:00:00,3,100,0,130,1
19.59,1.493,2438.0,0.006,9.277,171.15,0.477,0.0,0.0,8.655,8.602,69.288,53.395,57.812,54.613,48.664,0.607,5820,53,2021-06-05 01:00:00,3,100,0,130,1
19.493,1.494,2419.0,0.006,9.248,171.59,0.781,0.0,0.0,8.613,8.554,69.426,53.395,57.855,54.711,48.73,0.594,5880,53,2021-06-05 02:00:00,3,100,0,130,1
20.154,1.538,2392.2,0.0,9.281,171.6,0.641,0.0,0.0,8.599,8.55,69.445,53.379,57.84,54.742,48.586,0.597,5940,53,2021-06-05 03:00:00,3,100,0,130,1
19.842,1.513,2377.8,0.001,9.248,171.57,0.68,0.0,0.0,8.609,8.55,69.454,53.473,57.906,54.762,48.676,0.593,6000,53,2021-06-05 04:00:00,3,100,0,130,1
19.559,1.501,2422.4,0.005,9.23,171.38,0.406,0.0,0.0,8.589,8.531,69.483,53.414,57.91,54.797,48.754,0.595,6060,53,2021-06-05 05:00:00,3,100,0,130,1
19.47,1.489,2423.4,0.003,9.256,171.46,0.797,0.0,0.0,8.626,8.552,69.246,53.418,57.945,54.816,48.848,0.604,6120,53,2021-06-05 06:00:00,3,100,0,130,1
20.58,1.571,2409.4,0.005,9.256,172.01,0.555,0.0,0.0,8.624,8.552,69.437,53.418,57.953,54.781,48.609,0.612,6180,53,2021-06-05 07:00:00,3,100,0,130,1
19.666,1.506,2415.4,0.003,9.243,170.8,0.406,0.0,0.0,8.559,8.505,69.416,53.578,57.977,54.844,48.758,0.607,6240,53,2021-06-05 08:00:00,3,100,0,130,1
19.576,1.506,2421.4,0.003,9.276,171.52,0.484,0.0,0.0,8.627,8.576,69.43,53.484,58.008,54.789,48.77,0.597,6300,53,2021-06-05 09:00:00,3,100,0,130,1
19.433,1.479,2434.6,0.003,9.246,171.43,0.445,0.0,0.0,8.594,8.533,69.453,53.574,57.992,54.797,48.852,0.595,6360,53,2021-06-05 10:00:00,3,100,0,130,1
19.781,1.501,2433.6,0.003,9.262,171.19,0.758,0.0,0.0,8.608,8.557,69.486,53.621,58.016,54.875,48.848,0.597,6420,53,2021-06-05 11:00:00,3,100,0,130,1
20.443,1.544,2430.6,0.001,9.263,171.19,0.68,0.0,0.0,8.626,8.564,69.496,53.629,58.02,54.793,48.609,0.612,6480,53,2021-06-05 12:00:00,3,100,0,130,1
19.64,1.481,2444.6,0.0,9.24,171.46,0.352,0.0,0.0,8.584,8.526,69.385,53.602,58.055,54.898,48.934,0.605,6540,53,2021-06-05 13:00:00,3,100,0,130,1
20.434,1.543,2441.0,0.003,9.231,171.94,0.68,0.0,0.0,8.632,8.58,69.278,53.656,58.07,54.957,48.781,0.603,6600,53,2021-06-05 14:00:00,3,100,0,130,1
19.91,1.508,2454.0,0.001,9.271,172.11,0.82,0.0,0.0,8.59,8.535,69.321,53.652,58.102,55.0,48.941,0.603,6660,53,2021-06-05 15:00:00,3,100,0,130,1
19.606,1.492,2456.4,0.001,9.264,172.46,0.758,0.0,0.0,8.611,8.557,69.429,53.66,58.18,55.008,49.023,0.599,6720,53,2021-06-05 16:00:00,3,100,0,130,1
19.789,1.504,2447.2,0.003,9.256,171.3,0.477,0.0,0.0,8.635,8.579,69.329,53.645,58.168,55.039,48.945,0.596,6780,53,2021-06-05 17:00:00,3,100,0,130,1
20.017,1.506,2451.4,0.005,9.248,172.25,0.289,0.0,0.0,8.62,8.564,69.329,53.738,58.184,55.031,48.941,0.605,6840,53,2021-06-05 18:00:00,3,100,0,130,1
20.528,1.549,2445.8,0.003,9.25,171.71,0.641,0.0,0.0,8.638,8.568,69.24,53.738,58.199,55.059,48.801,0.605,6900,53,2021-06-05 19:00:00,3,100,0,130,1
20.172,1.522,2441.4,0.001,9.244,171.84,0.664,0.0,0.0,8.618,8.556,69.187,53.738,58.223,55.141,49.031,0.593,6960,53,2021-06-05 20:00:00,3,100,0,130,1
20.412,1.547,2442.8,0.003,9.209,171.73,0.664,0.0,0.0,8.583,8.524,69.329,53.82,58.25,55.148,48.934,0.614,7020,53,2021-06-05 21:00:00,3,100,0,130,1
19.872,1.499,2448.0,0.0,9.229,172.22,0.484,0.0,0.0,8.561,8.507,69.391,53.805,58.273,55.145,49.113,0.599,7080,53,2021-06-05 22:00:00,3,100,0,130,1
19.748,1.51,2445.6,0.001,9.234,171.63,0.664,0.0,0.0,8.62,8.552,69.32,53.82,58.262,55.145,49.105,0.624,7140,53,2021-06-05 23:00:00,3,100,0,130,1
19.61,1.499,2438.4,0.004,9.214,171.01,0.742,0.0,0.0,8.556,8.491,69.365,53.832,58.305,55.145,49.098,0.596,7200,53,2021-06-06 00:00:00,3,100,0,130,1
19.579,1.509,2448.4,0.0,9.232,172.03,0.43,0.0,0.0,8.587,8.54,69.318,53.832,58.266,55.148,49.051,0.61,7260,53,2021-06-06 01:00:00,3,100,0,130,1
19.628,1.522,2436.6,0.001,9.251,171.78,0.711,0.0,0.0,8.618,8.555,69.235,53.828,58.273,55.211,49.105,0.59,7320,53,2021-06-06 02:00:00,3,100,0,130,1
19.678,1.515,2439.4,0.0,9.227,171.6,0.781,0.0,0.0,8.556,8.505,69.222,53.82,58.32,55.141,49.113,0.603,7380,53,2021-06-06 03:00:00,3,100,0,130,1
19.805,1.533,2444.0,0.0,9.209,171.59,0.406,0.0,0.0,8.614,8.555,69.286,53.828,58.348,55.223,49.102,0.592,7440,53,2021-06-06 04:00:00,3,100,0,130,1
19.53,1.52,2443.8,0.003,9.22,171.44,0.766,0.0,0.0,8.566,8.509,69.352,53.832,58.34,55.223,49.113,0.592,7500,53,2021-06-06 05:00:00,3,100,0,130,1
19.585,1.52,2444.6,0.001,9.219,172.03,0.742,0.0,0.0,8.611,8.552,69.36,53.82,58.359,55.215,49.113,0.603,7560,53,2021-06-06 06:00:00,3,100,0,130,1
19.592,1.516,2438.4,0.007,9.211,171.48,0.875,0.0,0.0,8.568,8.508,69.469,53.91,58.395,55.227,49.09,0.601,7620,53,2021-06-06 07:00:00,3,100,0,130,1
19.382,1.501,2430.4,0.001,9.198,171.14,0.297,0.0,0.0,8.575,8.52,69.425,53.832,58.375,55.227,49.191,0.596,7680,53,2021-06-06 08:00:00,3,100,0,130,1
19.357,1.503,2436.0,0.001,9.196,171.94,0.703,0.0,0.0,8.592,8.54,69.444,53.832,58.371,55.242,49.18,0.625,7740,53,2021-06-06 09:00:00,3,100,0,130,1
19.382,1.505,2428.4,0.001,9.221,171.9,0.453,0.0,0.0,8.567,8.512,69.372,53.906,58.426,55.242,49.184,0.603,7800,53,2021-06-06 10:00:00,3,100,0,130,1
19.357,1.504,2418.4,0.003,9.236,172.0,0.742,0.0,0.0,8.569,8.52,69.415,53.914,58.43,55.227,49.191,0.596,7860,53,2021-06-06 11:00:00,3,100,0,130,1
19.56,1.519,2407.0,0.0,9.245,171.86,0.406,0.0,0.0,8.611,8.55,69.409,53.91,58.465,55.234,49.105,0.607,7920,53,2021-06-06 12:00:00,3,100,0,130,1
19.647,1.523,2411.0,0.007,9.223,172.09,0.555,0.0,0.0,8.55,8.484,69.406,53.922,58.496,55.227,49.105,0.569,7980,53,2021-06-06 13:00:00,3,100,0,130,1
