ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
31.862,1.518,2523.4,0.004,10.149,180.93,1.406,0.0,0.0,9.964,9.844,74.427,35.98,41.18,38.512,33.09,0.557,0,50,2020-08-29 00:00:00,3,100,0,130,1
24.04,1.174,2500.4,0.0,10.408,175.16,1.586,0.0,0.0,9.731,9.63,74.492,37.324,41.922,39.172,34.898,0.567,60,50,2020-08-29 01:00:00,3,100,0,130,1
21.575,1.101,2493.4,0.003,10.398,174.83,1.328,0.0,0.0,9.63,9.528,74.986,38.469,42.875,39.91,35.98,0.547,120,50,2020-08-29 02:00:00,3,100,0,130,1
20.325,1.074,2515.4,0.003,10.358,174.28,0.812,0.0,0.0,9.502,9.396,75.154,39.363,43.863,40.758,36.867,0.548,180,50,2020-08-29 03:00:00,3,100,0,130,1
19.926,1.098,2503.4,0.001,10.288,174.07,1.281,0.0,0.0,9.418,9.315,75.304,40.336,44.777,41.664,37.687,0.564,240,50,2020-08-29 04:00:00,3,100,0,130,1
19.432,1.103,2495.4,0.0,10.241,173.64,1.437,0.0,0.0,9.317,9.213,74.886,41.16,45.609,42.391,38.402,0.557,300,50,2020-08-29 05:00:00,3,100,0,130,1
18.796,1.099,2498.4,0.0,10.182,173.32,1.156,0.0,0.0,9.253,9.169,75.628,41.961,46.367,43.105,39.082,0.566,360,50,2020-08-29 06:00:00,3,100,0,130,1
17.952,1.071,2497.0,0.0,10.123,173.07,0.602,0.0,0.0,9.194,9.106,75.136,42.664,47.027,43.687,39.738,0.547,420,50,2020-08-29 07:00:00,3,100,0,130,1
18.153,1.101,2491.6,0.004,10.066,173.0,0.586,0.0,0.0,9.158,9.069,75.283,43.32,47.699,44.375,40.254,0.551,480,50,2020-08-29 08:00:00,3,100,0,130,1
17.953,1.113,2473.4,0.003,10.028,172.83,0.633,0.0,0.0,9.13,9.04,75.138,43.992,48.305,44.953,40.824,0.55,540,50,2020-08-29 09:00:00,3,100,0,130,1
17.828,1.136,2456.4,0.003,10.009,172.69,1.227,0.0,0.0,9.08,8.996,74.812,44.582,48.891,45.551,41.324,0.548,600,50,2020-08-29 10:00:00,3,100,0,130,1
17.719,1.149,2452.4,0.003,9.944,172.69,0.578,0.0,0.0,9.032,8.958,75.783,45.023,49.453,46.027,41.727,0.558,660,50,2020-08-29 11:00:00,3,100,0,130,1
17.383,1.141,2446.4,0.0,9.911,172.45,0.656,0.0,0.0,9.015,8.928,75.245,45.605,49.898,46.48,42.223,0.56,720,50,2020-08-29 12:00:00,3,100,0,130,1
17.522,1.17,2441.4,0.0,9.916,172.48,0.453,0.0,0.0,8.964,8.884,75.252,46.004,50.363,46.969,42.559,0.585,780,50,2020-08-29 13:00:00,3,100,0,130,1
17.362,1.177,2467.4,0.0,9.846,172.05,0.836,0.0,0.0,8.955,8.893,75.579,46.43,50.809,47.398,42.965,0.551,840,50,2020-08-29 14:00:00,3,100,0,130,1
17.442,1.183,2458.4,0.005,9.844,171.77,1.172,0.0,0.0,8.923,8.856,75.026,46.832,51.16,47.754,43.281,0.562,900,50,2020-08-29 15:00:00,3,100,0,130,1
17.316,1.192,2458.0,0.0,9.819,171.71,0.469,0.0,0.0,8.896,8.827,74.963,47.23,51.594,48.09,43.574,0.568,960,50,2020-08-29 16:00:00,3,100,0,130,1
17.426,1.217,2471.2,0.0,9.784,171.84,0.453,0.0,0.0,8.903,8.827,75.122,47.512,51.91,48.504,43.883,0.567,1020,50,2020-08-29 17:00:00,3,100,0,130,1
17.545,1.247,2466.0,0.0,9.773,171.43,0.562,0.0,0.0,8.84,8.763,75.081,47.766,52.273,48.82,44.141,0.594,1080,50,2020-08-29 18:00:00,3,100,0,130,1
17.184,1.214,2464.8,0.0,9.764,171.56,0.586,0.0,0.0,8.859,8.786,75.937,48.066,52.582,49.082,44.437,0.579,1140,50,2020-08-29 19:00:00,3,100,0,130,1
17.331,1.236,2455.6,0.001,9.728,171.34,0.578,0.0,0.0,8.819,8.753,75.637,48.348,52.828,49.34,44.582,0.598,1200,50,2020-08-29 20:00:00,3,100,0,130,1
17.608,1.268,2459.6,0.003,9.668,171.12,0.508,0.0,0.0,8.825,8.752,76.179,48.535,53.09,49.664,44.789,0.61,1260,50,2020-08-29 21:00:00,3,100,0,130,1
17.946,1.296,2448.8,0.0,9.637,171.15,0.977,0.0,0.0,8.804,8.741,75.369,48.773,53.277,49.867,44.883,0.599,1320,50,2020-08-29 22:00:00,3,100,0,130,1
17.704,1.28,2447.8,0.0,9.626,170.87,0.531,0.0,0.0,8.852,8.778,76.306,48.945,53.441,50.082,45.145,0.593,1380,50,2020-08-29 23:00:00,3,100,0,130,1
17.863,1.306,2448.2,0.001,9.627,170.91,1.078,0.0,0.0,8.782,8.705,75.781,49.203,53.687,50.289,45.297,0.605,1440,50,2020-08-30 00:00:00,3,100,0,130,1
