ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
46.653,2.166,2408.6,0.005,10.187,155.14,13.969,0,0.0,9.97,9.847,68.144,35.168,40.785,38.336,30.484,0.569,0,12,2011-02-02 00:00:00,3,100,0,130,1
27.464,1.329,2407.6,0.0,10.392,154.43,16.375,0,0.0,9.696,9.583,67.964,35.734,41.031,38.75,34.016,0.556,60,12,2011-02-02 01:00:00,3,100,0,130,1
22.213,1.102,2394.8,0.001,10.403,154.0,14.352,0,0.0,9.575,9.468,68.246,36.887,41.832,39.32,35.387,0.601,120,12,2011-02-02 02:00:00,3,100,0,130,1
20.465,1.038,2382.4,0.0,10.32,153.74,15.953,0,0.0,9.494,9.392,68.798,37.902,42.852,40.043,36.324,0.57,180,12,2011-02-02 03:00:00,3,100,0,130,1
19.14,1.02,2373.4,0.001,10.267,153.46,18.344,0,0.0,9.377,9.277,68.166,38.789,43.789,40.859,37.187,0.578,240,12,2011-02-02 04:00:00,3,100,0,130,1
18.638,1.03,2369.8,0.0,10.221,153.24,19.445,0,0.0,9.377,9.262,68.912,39.633,44.613,41.746,38.02,0.596,300,12,2011-02-02 05:00:00,3,100,0,130,1
18.593,1.06,2362.8,0.0,10.148,152.99,15.914,0,0.0,9.278,9.185,68.516,40.562,45.375,42.621,38.746,0.578,360,12,2011-02-02 06:00:00,3,100,0,130,1
18.617,1.101,2359.2,0.001,10.129,152.89,18.844,0,0.0,9.243,9.157,67.575,41.227,46.199,43.367,39.34,0.58,420,12,2011-02-02 07:00:00,3,100,0,130,1
18.288,1.098,2357.0,0.001,10.087,152.83,16.273,0,0.0,9.194,9.097,68.804,41.977,46.867,43.969,39.895,0.577,480,12,2011-02-02 08:00:00,3,100,0,130,1
18.223,1.121,2348.4,0.003,10.028,152.67,18.016,0,0.0,9.155,9.073,68.567,42.641,47.457,44.539,40.379,0.587,540,12,2011-02-02 09:00:00,3,100,0,130,1
18.315,1.147,2349.2,0.001,9.969,152.67,19.266,0,0.0,9.092,9.012,69.398,43.246,48.129,45.156,40.902,0.571,600,12,2011-02-02 10:00:00,3,100,0,130,1
18.381,1.175,2345.2,0.0,9.922,152.54,16.266,0,0.0,9.066,8.983,69.667,43.812,48.699,45.781,41.422,0.581,660,12,2011-02-02 11:00:00,3,100,0,130,1
