ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
43.375,2.052,2407.8,0.001,10.164,162.44,5.0,0.0,0.0,9.965,9.842,68.7,35.414,40.863,38.535,31.145,0.595,0,24,2014-02-10 00:00:00,3,100,0,130,1
26.311,1.282,2406.0,0.0,10.423,160.35,5.539,0.0,0.0,9.738,9.632,68.715,36.555,41.297,38.992,34.398,0.567,60,24,2014-02-10 01:00:00,3,100,0,130,1
22.818,1.144,2393.8,0.0,10.396,160.13,4.766,0.0,0.0,9.632,9.516,69.065,37.73,42.277,39.617,35.539,0.585,120,24,2014-02-10 02:00:00,3,100,0,130,1
20.79,1.071,2382.0,0.003,10.344,159.64,3.797,0.0,0.0,9.495,9.403,69.315,38.801,43.207,40.41,36.461,0.552,180,24,2014-02-10 03:00:00,3,100,0,130,1
20.037,1.085,2373.8,0.001,10.283,159.48,5.516,0.0,0.0,9.425,9.315,69.643,39.719,44.125,41.352,37.348,0.585,240,24,2014-02-10 04:00:00,3,100,0,130,1
19.506,1.098,2369.8,0.003,10.209,159.22,5.719,0.0,0.0,9.319,9.208,69.829,40.551,45.02,42.102,38.102,0.557,300,24,2014-02-10 05:00:00,3,100,0,130,1
18.649,1.074,2362.0,0.001,10.148,158.86,4.82,0.0,0.0,9.248,9.155,69.591,41.391,45.77,42.844,38.918,0.568,360,24,2014-02-10 06:00:00,3,100,0,130,1
18.423,1.096,2359.6,0.0,10.118,158.68,3.234,0.0,0.0,9.199,9.12,69.593,42.141,46.457,43.531,39.512,0.564,420,24,2014-02-10 07:00:00,3,100,0,130,1
19.053,1.168,2357.6,0.001,10.082,158.68,2.898,0.0,0.0,9.172,9.085,69.59,42.809,47.184,44.293,40.004,0.546,480,24,2014-02-10 08:00:00,3,100,0,130,1
18.638,1.154,2348.0,0.0,10.018,158.52,3.047,0.0,0.0,9.132,9.039,69.773,43.395,47.816,44.859,40.57,0.547,540,24,2014-02-10 09:00:00,3,100,0,130,1
18.247,1.155,2349.8,0.001,9.988,158.63,5.133,0.0,0.0,9.07,8.994,69.163,43.984,48.461,45.375,41.086,0.573,600,24,2014-02-10 10:00:00,3,100,0,130,1
18.515,1.195,2344.0,0.001,9.932,158.38,2.781,0.0,0.0,9.028,8.948,69.574,44.57,48.965,45.965,41.477,0.568,660,24,2014-02-10 11:00:00,3,100,0,130,1
18.275,1.2,2337.8,0.005,9.918,158.27,2.562,0.0,0.0,9.005,8.927,69.485,45.07,49.48,46.48,41.977,0.567,720,24,2014-02-10 12:00:00,3,100,0,130,1
17.888,1.203,2332.0,0.003,9.917,158.22,2.812,0.0,0.0,8.974,8.906,69.456,45.496,49.934,46.902,42.383,0.566,780,24,2014-02-10 13:00:00,3,100,0,130,1
18.383,1.235,2332.0,0.001,9.882,158.17,3.594,0.0,0.0,8.969,8.893,69.711,46.016,50.336,47.391,42.719,0.567,840,24,2014-02-10 14:00:00,3,100,0,130,1
18.336,1.264,2328.0,0.0,9.851,157.92,4.742,0.0,0.0,8.932,8.855,69.682,46.324,50.824,47.82,43.047,0.567,900,24,2014-02-10 15:00:00,3,100,0,130,1
18.378,1.267,2328.0,0.0,9.819,158.09,2.766,0.0,0.0,8.906,8.832,69.13,46.773,51.156,48.191,43.379,0.595,960,24,2014-02-10 16:00:00,3,100,0,130,1
18.509,1.302,2327.8,0.001,9.791,157.92,2.469,0.0,0.0,8.91,8.823,69.518,47.012,51.516,48.57,43.645,0.578,1020,24,2014-02-10 17:00:00,3,100,0,130,1
18.142,1.28,2322.0,0.0,9.768,157.84,2.609,0.0,0.0,8.834,8.76,69.602,47.402,51.863,48.828,43.969,0.593,1080,24,2014-02-10 18:00:00,3,100,0,130,1
18.457,1.32,2321.8,0.003,9.751,157.66,2.742,0.0,0.0,8.859,8.776,70.183,47.645,52.141,49.258,44.211,0.595,1140,24,2014-02-10 19:00:00,3,100,0,130,1
18.265,1.313,2317.6,0.003,9.728,157.49,2.758,0.0,0.0,8.816,8.736,69.515,47.937,52.449,49.426,44.457,0.615,1200,24,2014-02-10 20:00:00,3,100,0,130,1
18.42,1.332,2313.8,0.003,9.674,157.58,2.344,0.0,0.0,8.834,8.771,69.872,48.199,52.699,49.738,44.633,0.626,1260,24,2014-02-10 21:00:00,3,100,0,130,1
18.283,1.332,2309.8,0.004,9.632,157.52,4.555,0.0,0.0,8.8,8.727,70.424,48.453,52.937,50.0,44.879,0.63,1320,24,2014-02-10 22:00:00,3,100,0,130,1
18.214,1.326,2309.6,0.0,9.629,157.54,2.477,0.0,0.0,8.832,8.769,70.385,48.695,53.105,50.152,45.051,0.629,1380,24,2014-02-10 23:00:00,3,100,0,130,1
18.664,1.365,2307.8,0.001,9.63,157.44,5.367,0.0,0.0,8.795,8.715,70.244,48.883,53.363,50.418,45.125,0.64,1440,24,2014-02-11 00:00:00,3,100,0,130,1
18.56,1.366,2312.4,0.008,9.593,157.41,5.187,0.0,0.0,8.799,8.737,69.796,49.039,53.594,50.598,45.289,0.641,1500,24,2014-02-11 01:00:00,3,100,0,130,1
18.361,1.355,2309.6,0.0,9.57,157.31,4.375,0.0,0.0,8.759,8.693,69.9,49.215,53.75,50.758,45.496,0.636,1560,24,2014-02-11 02:00:00,3,100,0,130,1
18.947,1.416,2308.4,0.0,9.577,157.43,2.82,0.0,0.0,8.807,8.743,69.894,49.449,53.945,51.004,45.508,0.644,1620,24,2014-02-11 03:00:00,3,100,0,130,1
18.747,1.401,2306.4,0.004,9.57,157.19,4.844,0.0,0.0,8.76,8.692,69.956,49.57,54.109,51.191,45.746,0.662,1680,24,2014-02-11 04:00:00,3,100,0,130,1
18.786,1.404,2301.2,0.0,9.547,157.02,5.305,0.0,0.0,8.81,8.744,69.952,49.746,54.273,51.273,45.785,0.638,1740,24,2014-02-11 05:00:00,3,100,0,130,1
18.509,1.387,2299.8,0.0,9.543,156.93,4.836,0.0,0.0,8.769,8.701,69.802,49.887,54.355,51.375,45.965,0.633,1800,24,2014-02-11 06:00:00,3,100,0,130,1
18.858,1.417,2295.2,0.001,9.498,156.94,4.703,0.0,0.0,8.733,8.675,69.609,49.973,54.461,51.586,45.977,0.623,1860,24,2014-02-11 07:00:00,3,100,0,130,1
19.107,1.436,2291.8,0.0,9.495,156.73,4.719,0.0,0.0,8.77,8.712,69.708,50.156,54.625,51.687,45.969,0.643,1920,24,2014-02-11 08:00:00,3,100,0,130,1
19.007,1.434,2291.4,0.003,9.477,156.92,4.867,0.0,0.0,8.774,8.717,70.042,50.207,54.77,51.758,46.215,0.642,1980,24,2014-02-11 09:00:00,3,100,0,130,1
19.046,1.445,2287.6,0.003,9.486,156.76,4.82,0.0,0.0,8.733,8.677,69.882,50.359,54.871,52.031,46.375,0.651,2040,24,2014-02-11 10:00:00,3,100,0,130,1
19.232,1.454,2289.2,0.0,9.466,156.63,4.43,0.0,0.0,8.728,8.654,70.077,50.461,54.953,52.027,46.301,0.641,2100,24,2014-02-11 11:00:00,3,100,0,130,1
19.212,1.466,2289.0,0.001,9.466,156.68,2.5,0.0,0.0,8.754,8.686,69.692,50.531,55.102,52.207,46.48,0.634,2160,24,2014-02-11 12:00:00,3,100,0,130,1
19.008,1.443,2289.6,0.003,9.47,156.66,4.82,0.0,0.0,8.774,8.715,69.69,50.613,55.195,52.281,46.547,0.627,2220,24,2014-02-11 13:00:00,3,100,0,130,1
19.414,1.488,2289.8,0.0,9.471,156.56,2.687,0.0,0.0,8.762,8.696,69.654,50.676,55.223,52.461,46.625,0.642,2280,24,2014-02-11 14:00:00,3,100,0,130,1
19.713,1.503,2287.8,0.003,9.445,156.74,2.523,0.0,0.0,8.773,8.703,69.723,50.797,55.355,52.461,46.551,0.629,2340,24,2014-02-11 15:00:00,3,100,0,130,1
19.953,1.527,2285.8,0.0,9.438,156.46,2.555,0.0,0.0,8.757,8.695,69.792,50.871,55.477,52.457,46.434,0.628,2400,24,2014-02-11 16:00:00,3,100,0,130,1
19.31,1.49,2284.0,0.0,9.429,156.66,4.812,0.0,0.0,8.725,8.665,69.812,50.945,55.488,52.648,46.789,0.637,2460,24,2014-02-11 17:00:00,3,100,0,130,1
19.673,1.515,2282.0,0.005,9.449,156.57,3.391,0.0,0.0,8.754,8.696,69.756,51.023,55.562,52.652,46.711,0.646,2520,24,2014-02-11 18:00:00,3,100,0,130,1
19.643,1.516,2282.0,0.0,9.425,156.52,4.094,0.0,0.0,8.729,8.677,69.302,51.047,55.641,52.773,46.777,0.637,2580,24,2014-02-11 19:00:00,3,100,0,130,1
19.619,1.518,2285.8,0.0,9.406,156.35,4.398,0.0,0.0,8.696,8.63,69.742,51.125,55.719,52.859,46.867,0.632,2640,24,2014-02-11 20:00:00,3,100,0,130,1
19.35,1.492,2287.4,0.0,9.441,156.44,3.023,0.0,0.0,8.715,8.66,69.672,51.129,55.734,52.863,46.957,0.63,2700,24,2014-02-11 21:00:00,3,100,0,130,1
