ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
37.084,1.763,2489.2,0.003,10.182,172.06,2.242,0,0.0,9.981,9.855,69.94,35.824,41.043,38.52,32.207,0.624,0,38,2017-08-21 00:00:00,3,100,0,130,1
24.47,1.2,2471.8,0.003,10.388,167.91,2.484,0,0.0,9.69,9.576,70.365,37.062,41.719,38.996,34.727,0.573,60,38,2017-08-21 01:00:00,3,100,0,130,1
21.445,1.077,2465.6,0.001,10.382,167.67,2.062,0,0.0,9.586,9.486,70.287,38.289,42.633,39.66,35.797,0.59,120,38,2017-08-21 02:00:00,3,100,0,130,1
19.771,1.023,2443.8,0.0,10.348,167.13,1.562,0,0.0,9.483,9.382,70.294,39.227,43.609,40.422,36.715,0.595,180,38,2017-08-21 03:00:00,3,100,0,130,1
19.339,1.054,2431.8,0.0,10.3,167.13,2.242,0,0.0,9.382,9.275,70.724,40.23,44.551,41.434,37.602,0.587,240,38,2017-08-21 04:00:00,3,100,0,130,1
18.63,1.053,2423.8,0.004,10.237,166.67,2.266,0,0.0,9.361,9.269,70.5,41.051,45.371,42.168,38.348,0.594,300,38,2017-08-21 05:00:00,3,100,0,130,1
18.843,1.097,2414.4,0.005,10.181,166.38,1.93,0,0.0,9.265,9.177,70.363,41.836,46.187,43.02,39.004,0.605,360,38,2017-08-21 06:00:00,3,100,0,130,1
17.483,1.038,2402.6,0.0,10.103,166.11,1.211,0,0.0,9.24,9.159,70.569,42.586,46.883,43.484,39.672,0.586,420,38,2017-08-21 07:00:00,3,100,0,130,1
17.976,1.091,2400.8,0.001,10.051,165.9,1.109,0,0.0,9.189,9.106,70.404,43.262,47.504,44.203,40.164,0.581,480,38,2017-08-21 08:00:00,3,100,0,130,1
17.957,1.113,2406.0,0.0,10.005,165.86,1.156,0,0.0,9.165,9.073,70.765,43.898,48.227,44.785,40.668,0.581,540,38,2017-08-21 09:00:00,3,100,0,130,1
17.99,1.136,2409.0,0.0,9.996,165.98,1.961,0,0.0,9.089,8.999,70.514,44.395,48.738,45.375,41.168,0.592,600,38,2017-08-21 10:00:00,3,100,0,130,1
17.83,1.146,2404.8,0.0,9.953,165.65,1.109,0,0.0,9.045,8.972,70.294,44.992,49.262,45.953,41.645,0.596,660,38,2017-08-21 11:00:00,3,100,0,130,1
17.617,1.162,2399.2,0.003,9.937,165.67,1.016,0,0.0,8.988,8.911,70.388,45.461,49.746,46.387,42.059,0.6,720,38,2017-08-21 12:00:00,3,100,0,130,1
17.615,1.18,2395.0,0.0,9.908,165.51,1.023,0,0.0,8.99,8.901,70.948,45.926,50.238,46.887,42.488,0.597,780,38,2017-08-21 13:00:00,3,100,0,130,1
17.642,1.194,2390.0,0.0,9.842,165.24,1.414,0,0.0,8.943,8.865,70.562,46.328,50.648,47.305,42.883,0.595,840,38,2017-08-21 14:00:00,3,100,0,130,1
17.6,1.201,2382.0,0.0,9.816,164.95,1.906,0,0.0,8.877,8.807,70.771,46.766,51.074,47.75,43.207,0.595,900,38,2017-08-21 15:00:00,3,100,0,130,1
17.388,1.194,2380.2,0.001,9.808,164.99,1.109,0,0.0,8.851,8.779,70.686,47.199,51.441,47.996,43.48,0.599,960,38,2017-08-21 16:00:00,3,100,0,130,1
17.436,1.217,2373.0,0.004,9.768,164.95,1.078,0,0.0,8.882,8.811,70.68,47.445,51.809,48.426,43.809,0.615,1020,38,2017-08-21 17:00:00,3,100,0,130,1
17.275,1.215,2361.0,0.001,9.767,164.87,1.102,0,0.0,8.88,8.797,70.708,47.762,52.168,48.738,44.129,0.631,1080,38,2017-08-21 18:00:00,3,100,0,130,1
17.211,1.227,2363.0,0.001,9.739,164.84,1.031,0,0.0,8.804,8.731,70.734,48.039,52.437,49.016,44.383,0.605,1140,38,2017-08-21 19:00:00,3,100,0,130,1
17.338,1.23,2343.4,0.001,9.709,164.63,1.023,0,0.0,8.779,8.707,70.595,48.375,52.711,49.262,44.539,0.639,1200,38,2017-08-21 20:00:00,3,100,0,130,1
17.684,1.266,2347.4,0.001,9.666,164.66,0.891,0,0.0,8.859,8.793,71.041,48.535,52.98,49.586,44.711,0.648,1260,38,2017-08-21 21:00:00,3,100,0,130,1
17.803,1.293,2345.2,0.004,9.651,164.56,1.797,0,0.0,8.837,8.758,70.901,48.762,53.187,49.844,44.871,0.618,1320,38,2017-08-21 22:00:00,3,100,0,130,1
17.438,1.262,2339.4,0.0,9.608,164.27,0.937,0,0.0,8.796,8.724,71.02,48.945,53.363,49.992,45.109,0.637,1380,38,2017-08-21 23:00:00,3,100,0,130,1
17.33,1.265,2333.4,0.003,9.624,164.36,1.875,0,0.0,8.833,8.758,70.719,49.195,53.594,50.164,45.305,0.65,1440,38,2017-08-22 00:00:00,3,100,0,130,1
17.831,1.306,2325.4,0.001,9.608,164.43,1.859,0,0.0,8.769,8.698,70.881,49.348,53.863,50.426,45.383,0.638,1500,38,2017-08-22 01:00:00,3,100,0,130,1
17.956,1.328,2315.4,0.001,9.608,164.34,1.617,0,0.0,8.811,8.743,70.793,49.609,54.0,50.594,45.535,0.636,1560,38,2017-08-22 02:00:00,3,100,0,130,1
18.21,1.343,2313.6,0.005,9.543,164.24,1.109,0,0.0,8.767,8.694,70.972,49.758,54.172,50.84,45.613,0.646,1620,38,2017-08-22 03:00:00,3,100,0,130,1
17.72,1.313,2313.4,0.001,9.563,163.98,1.672,0,0.0,8.796,8.73,70.579,49.996,54.367,51.031,45.875,0.634,1680,38,2017-08-22 04:00:00,3,100,0,130,1
18.019,1.339,2309.6,0.0,9.533,163.98,1.875,0,0.0,8.757,8.691,70.725,50.129,54.527,51.109,45.871,0.645,1740,38,2017-08-22 05:00:00,3,100,0,130,1
18.248,1.361,2302.0,0.001,9.508,163.9,1.75,0,0.0,8.758,8.685,70.894,50.211,54.621,51.273,45.957,0.629,1800,38,2017-08-22 06:00:00,3,100,0,130,1
17.959,1.349,2295.6,0.001,9.517,163.81,1.648,0,0.0,8.773,8.702,70.758,50.359,54.734,51.43,46.184,0.636,1860,38,2017-08-22 07:00:00,3,100,0,130,1
