ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
46.127,2.122,2408.2,0.0,10.165,156.2,11.578,0,0.0,9.994,9.868,67.791,35.187,40.789,38.336,30.566,0.548,0,14,2011-08-05 00:00:00,3,100,0,130,1
27.424,1.324,2406.8,0.003,10.427,155.31,13.695,0,0.0,9.729,9.616,68.045,35.848,41.113,38.742,34.078,0.539,60,14,2011-08-05 01:00:00,3,100,0,130,1
22.525,1.117,2394.2,0.003,10.416,155.09,11.734,0,0.0,9.606,9.497,68.1,37.059,41.941,39.371,35.395,0.563,120,14,2011-08-05 02:00:00,3,100,0,130,1
20.672,1.068,2382.2,0.0,10.376,154.66,12.141,0,0.0,9.478,9.375,69.593,38.047,42.867,40.09,36.301,0.544,180,14,2011-08-05 03:00:00,3,100,0,130,1
19.457,1.033,2373.6,0.001,10.283,154.56,14.812,0,0.0,9.394,9.289,68.99,38.965,43.801,40.914,37.191,0.546,240,14,2011-08-05 04:00:00,3,100,0,130,1
19.008,1.054,2369.8,0.0,10.198,154.31,15.68,0,0.0,9.342,9.233,68.629,39.887,44.645,41.844,38.012,0.557,300,14,2011-08-05 05:00:00,3,100,0,130,1
18.461,1.053,2362.4,0.0,10.163,153.97,12.836,0,0.0,9.243,9.149,69.103,40.629,45.488,42.641,38.758,0.561,360,14,2011-08-05 06:00:00,3,100,0,130,1
18.14,1.071,2359.6,0.003,10.121,153.88,13.281,0,0.0,9.233,9.151,68.425,41.426,46.207,43.367,39.422,0.549,420,14,2011-08-05 07:00:00,3,100,0,130,1
18.465,1.116,2357.4,0.0,10.062,153.84,11.445,0,0.0,9.203,9.113,69.053,42.066,46.937,44.039,39.91,0.547,480,14,2011-08-05 08:00:00,3,100,0,130,1
18.421,1.129,2348.2,0.0,10.007,153.66,12.617,0,0.0,9.16,9.068,68.624,42.742,47.531,44.633,40.414,0.551,540,14,2011-08-05 09:00:00,3,100,0,130,1
18.177,1.148,2349.6,0.0,9.969,153.64,15.187,0,0.0,9.062,8.98,68.937,43.367,48.227,45.172,40.906,0.543,600,14,2011-08-05 10:00:00,3,100,0,130,1
