ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
47.202,2.184,2411.6,8.99,10.179,151.47,125.5,2.305,0.0,9.936,9.818,68.039,35.57,40.961,38.32,30.363,0.604,0,1,2008-04-26 00:00:00,3,100,0,130,1
29.208,1.414,2409.6,8.919,10.408,151.11,125.06,2.281,0.0,9.7,9.592,68.264,36.156,41.258,38.68,33.648,0.59,60,1,2008-04-26 01:00:00,3,100,0,130,1
23.554,1.159,2397.8,9.179,10.392,150.81,125.13,2.227,0.0,9.606,9.505,68.595,37.488,42.129,39.234,35.113,0.578,120,1,2008-04-26 02:00:00,3,100,0,130,1
21.54,1.101,2383.8,9.034,10.329,150.48,124.93,2.32,0.0,9.528,9.422,68.628,38.633,43.039,40.086,36.133,0.565,180,1,2008-04-26 03:00:00,3,100,0,130,1
20.46,1.086,2372.0,8.729,10.276,150.41,124.72,2.25,0.0,9.408,9.315,68.868,39.461,44.031,40.934,36.992,0.57,240,1,2008-04-26 04:00:00,3,100,0,130,1
19.651,1.083,2369.6,9.044,10.213,150.27,124.44,2.266,0.0,9.348,9.25,68.972,40.398,44.883,41.762,37.824,0.568,300,1,2008-04-26 05:00:00,3,100,0,130,1
19.339,1.11,2369.8,9.393,10.133,149.92,124.23,2.242,0.0,9.283,9.198,68.512,41.223,45.684,42.609,38.566,0.582,360,1,2008-04-26 06:00:00,3,100,0,130,1
18.788,1.102,2355.8,9.109,10.114,149.72,124.35,2.187,0.0,9.194,9.092,68.566,42.043,46.461,43.285,39.227,0.583,420,1,2008-04-26 07:00:00,3,100,0,130,1
18.362,1.103,2354.0,9.244,10.069,149.82,124.28,2.117,0.0,9.144,9.054,68.697,42.73,47.141,43.875,39.793,0.57,480,1,2008-04-26 08:00:00,3,100,0,130,1
18.201,1.122,2349.8,9.412,10.033,149.68,124.02,2.047,0.0,9.117,9.031,68.854,43.379,47.793,44.539,40.379,0.578,540,1,2008-04-26 09:00:00,3,100,0,130,1
