ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
28.866,1.383,2667.0,0.0,10.177,187.96,1.094,0.0,0.0,9.936,9.818,68.264,36.152,41.25,38.594,33.555,0.543,0,60,2023-03-07 00:00:00,3,100,0,130,1
23.588,1.164,2618.0,0.001,10.418,181.48,1.148,0.0,0.0,9.714,9.612,68.595,37.477,42.105,39.25,35.121,0.534,60,60,2023-03-07 01:00:00,3,100,0,130,1
21.519,1.103,2606.0,0.0,10.426,181.19,0.937,0.0,0.0,9.62,9.519,68.628,38.621,43.035,40.043,36.121,0.534,120,60,2023-03-07 02:00:00,3,100,0,130,1
20.403,1.091,2583.6,0.003,10.357,180.7,0.687,0.0,0.0,9.525,9.417,68.868,39.461,43.988,40.922,36.988,0.542,180,60,2023-03-07 03:00:00,3,100,0,130,1
20.016,1.106,2571.6,0.003,10.283,180.34,1.047,0.0,0.0,9.422,9.316,68.972,40.391,44.871,41.758,37.754,0.537,240,60,2023-03-07 04:00:00,3,100,0,130,1
19.377,1.109,2563.6,0.0,10.213,179.81,1.102,0.0,0.0,9.324,9.231,68.512,41.227,45.684,42.609,38.547,0.554,300,60,2023-03-07 05:00:00,3,100,0,130,1
18.457,1.08,2556.0,0.0,10.176,179.38,0.797,0.0,0.0,9.281,9.194,68.566,42.062,46.457,43.187,39.227,0.537,360,60,2023-03-07 06:00:00,3,100,0,130,1
18.38,1.105,2542.4,0.003,10.124,179.19,0.406,0.0,0.0,9.191,9.098,68.697,42.73,47.113,43.875,39.797,0.548,420,60,2023-03-07 07:00:00,3,100,0,130,1
18.232,1.123,2536.4,0.001,10.076,179.0,0.445,0.0,0.0,9.142,9.05,68.854,43.395,47.789,44.457,40.359,0.533,480,60,2023-03-07 08:00:00,3,100,0,130,1
18.207,1.147,2537.6,0.003,10.014,178.84,0.477,0.0,0.0,9.113,9.024,68.832,44.012,48.422,45.129,40.875,0.537,540,60,2023-03-07 09:00:00,3,100,0,130,1
18.287,1.168,2544.8,0.0,10.016,178.94,0.875,0.0,0.0,9.115,9.035,68.771,44.566,48.961,45.668,41.312,0.53,600,60,2023-03-07 10:00:00,3,100,0,130,1
17.84,1.16,2540.8,0.003,9.944,178.56,0.273,0.0,0.0,9.066,8.981,68.696,45.09,49.488,46.121,41.805,0.547,660,60,2023-03-07 11:00:00,3,100,0,130,1
17.825,1.175,2534.8,0.0,9.949,178.47,0.375,0.0,0.0,9.035,8.958,68.639,45.59,49.969,46.641,42.199,0.582,720,60,2023-03-07 12:00:00,3,100,0,130,1
17.527,1.181,2528.8,0.001,9.889,178.32,0.352,0.0,0.0,8.936,8.851,69.008,46.082,50.41,47.074,42.605,0.537,780,60,2023-03-07 13:00:00,3,100,0,130,1
17.845,1.214,2520.0,0.005,9.878,177.88,0.422,0.0,0.0,8.934,8.855,68.845,46.414,50.824,47.512,42.937,0.556,840,60,2023-03-07 14:00:00,3,100,0,130,1
17.662,1.212,2510.0,0.007,9.841,177.67,0.797,0.0,0.0,8.914,8.833,68.955,46.766,51.227,47.832,43.285,0.547,900,60,2023-03-07 15:00:00,3,100,0,130,1
17.864,1.227,2510.0,0.0,9.812,177.69,0.273,0.0,0.0,8.882,8.809,69.066,47.18,51.586,48.223,43.547,0.577,960,60,2023-03-07 16:00:00,3,100,0,130,1
17.772,1.241,2502.8,0.001,9.777,177.65,0.328,0.0,0.0,8.873,8.793,69.121,47.437,51.945,48.516,43.852,0.554,1020,60,2023-03-07 17:00:00,3,100,0,130,1
17.332,1.226,2493.0,0.0,9.806,177.44,0.234,0.0,0.0,8.856,8.781,69.089,47.84,52.289,48.832,44.168,0.573,1080,60,2023-03-07 18:00:00,3,100,0,130,1
17.726,1.266,2491.0,0.003,9.737,177.39,0.391,0.0,0.0,8.835,8.761,69.457,48.023,52.492,49.246,44.41,0.564,1140,60,2023-03-07 19:00:00,3,100,0,130,1
17.724,1.262,2471.4,0.004,9.746,177.2,0.484,0.0,0.0,8.836,8.769,69.094,48.32,52.746,49.434,44.582,0.552,1200,60,2023-03-07 20:00:00,3,100,0,130,1
17.806,1.278,2475.4,0.003,9.666,176.96,0.328,0.0,0.0,8.82,8.741,69.266,48.531,53.09,49.668,44.766,0.607,1260,60,2023-03-07 21:00:00,3,100,0,130,1
17.835,1.293,2469.2,0.004,9.679,176.82,0.734,0.0,0.0,8.839,8.767,69.544,48.777,53.262,49.926,44.945,0.606,1320,60,2023-03-07 22:00:00,3,100,0,130,1
18.025,1.308,2469.2,0.001,9.644,176.77,0.352,0.0,0.0,8.847,8.778,69.512,48.961,53.418,50.168,45.125,0.606,1380,60,2023-03-07 23:00:00,3,100,0,130,1
17.92,1.312,2461.4,0.0,9.646,176.95,0.711,0.0,0.0,8.804,8.731,69.645,49.109,53.676,50.328,45.277,0.59,1440,60,2023-03-08 00:00:00,3,100,0,130,1
18.137,1.336,2455.4,0.004,9.617,176.6,0.82,0.0,0.0,8.819,8.741,69.32,49.332,53.863,50.594,45.422,0.592,1500,60,2023-03-08 01:00:00,3,100,0,130,1
18.374,1.352,2443.4,0.001,9.587,176.6,0.711,0.0,0.0,8.767,8.703,68.923,49.598,54.098,50.75,45.52,0.586,1560,60,2023-03-08 02:00:00,3,100,0,130,1
18.288,1.353,2439.4,0.003,9.537,176.52,0.484,0.0,0.0,8.783,8.722,69.12,49.758,54.246,50.961,45.699,0.586,1620,60,2023-03-08 03:00:00,3,100,0,130,1
18.189,1.355,2435.4,0.001,9.551,176.34,0.687,0.0,0.0,8.792,8.731,69.269,49.875,54.355,51.016,45.766,0.587,1680,60,2023-03-08 04:00:00,3,100,0,130,1
18.541,1.391,2433.4,0.003,9.524,176.05,0.82,0.0,0.0,8.77,8.701,69.147,50.008,54.566,51.281,45.863,0.593,1740,60,2023-03-08 05:00:00,3,100,0,130,1
18.795,1.412,2427.4,0.003,9.548,175.93,0.602,0.0,0.0,8.799,8.735,69.09,50.133,54.598,51.391,45.93,0.582,1800,60,2023-03-08 06:00:00,3,100,0,130,1
18.357,1.376,2462.4,0.007,9.551,175.63,0.734,0.0,0.0,8.767,8.696,69.166,50.207,54.758,51.527,46.168,0.594,1860,60,2023-03-08 07:00:00,3,100,0,130,1
19.219,1.448,2478.4,0.0,9.517,175.88,0.578,0.0,0.0,8.735,8.674,69.217,50.367,54.863,51.625,46.102,0.603,1920,60,2023-03-08 08:00:00,3,100,0,130,1
18.736,1.411,2487.4,0.003,9.446,175.86,0.656,0.0,0.0,8.767,8.696,69.216,50.543,55.027,51.812,46.336,0.593,1980,60,2023-03-08 09:00:00,3,100,0,130,1
18.848,1.428,2492.4,0.003,9.474,175.66,0.687,0.0,0.0,8.77,8.707,69.196,50.516,55.152,51.855,46.348,0.599,2040,60,2023-03-08 10:00:00,3,100,0,130,1
19.128,1.443,2483.0,0.0,9.466,175.49,0.602,0.0,0.0,8.723,8.663,69.107,50.699,55.23,52.031,46.348,0.593,2100,60,2023-03-08 11:00:00,3,100,0,130,1
18.865,1.43,2482.0,0.0,9.444,175.58,0.328,0.0,0.0,8.71,8.648,69.128,50.781,55.387,52.031,46.441,0.588,2160,60,2023-03-08 12:00:00,3,100,0,130,1
18.888,1.432,2489.6,0.001,9.492,175.41,0.586,0.0,0.0,8.72,8.663,68.889,50.832,55.461,52.254,46.605,0.593,2220,60,2023-03-08 13:00:00,3,100,0,130,1
18.558,1.412,2498.4,0.003,9.426,175.34,0.352,0.0,0.0,8.722,8.667,68.946,50.871,55.477,52.273,46.691,0.591,2280,60,2023-03-08 14:00:00,3,100,0,130,1
19.572,1.487,2493.0,0.001,9.435,175.4,0.391,0.0,0.0,8.745,8.679,69.148,51.031,55.574,52.293,46.441,0.592,2340,60,2023-03-08 15:00:00,3,100,0,130,1
19.422,1.489,2497.0,0.006,9.454,175.2,0.328,0.0,0.0,8.708,8.649,68.989,51.062,55.68,52.461,46.613,0.582,2400,60,2023-03-08 16:00:00,3,100,0,130,1
19.182,1.471,2492.2,0.001,9.444,175.41,0.789,0.0,0.0,8.759,8.703,69.118,51.223,55.719,52.543,46.773,0.592,2460,60,2023-03-08 17:00:00,3,100,0,130,1
18.938,1.45,2480.2,0.004,9.426,175.29,0.453,0.0,0.0,8.732,8.68,68.943,51.207,55.781,52.543,46.816,0.575,2520,60,2023-03-08 18:00:00,3,100,0,130,1
19.293,1.48,2479.0,0.003,9.431,175.16,0.562,0.0,0.0,8.7,8.645,69.134,51.297,55.887,52.664,46.828,0.58,2580,60,2023-03-08 19:00:00,3,100,0,130,1
19.426,1.497,2454.8,0.0,9.426,175.12,0.641,0.0,0.0,8.727,8.675,69.019,51.305,55.898,52.715,46.805,0.579,2640,60,2023-03-08 20:00:00,3,100,0,130,1
19.567,1.504,2449.0,0.004,9.381,175.23,0.422,0.0,0.0,8.735,8.684,69.158,51.391,55.965,52.773,46.852,0.577,2700,60,2023-03-08 21:00:00,3,100,0,130,1
19.527,1.51,2439.4,0.003,9.401,175.13,0.266,0.0,0.0,8.705,8.637,69.141,51.437,56.012,52.863,46.922,0.604,2760,60,2023-03-08 22:00:00,3,100,0,130,1
19.557,1.504,2423.0,0.001,9.379,175.04,0.312,0.0,0.0,8.739,8.68,69.201,51.445,56.113,52.859,46.93,0.57,2820,60,2023-03-08 23:00:00,3,100,0,130,1
19.323,1.485,2452.4,0.001,9.397,174.97,0.352,0.0,0.0,8.717,8.646,69.341,51.57,56.168,52.961,47.062,0.57,2880,60,2023-03-09 00:00:00,3,100,0,130,1
19.543,1.503,2472.4,0.0,9.407,175.04,0.656,0.0,0.0,8.674,8.623,69.234,51.664,56.223,52.949,47.016,0.581,2940,60,2023-03-09 01:00:00,3,100,0,130,1
19.827,1.53,2479.4,0.004,9.419,175.13,0.32,0.0,0.0,8.689,8.627,69.187,51.645,56.234,53.07,47.039,0.583,3000,60,2023-03-09 02:00:00,3,100,0,130,1
19.154,1.482,2482.0,0.0,9.386,175.2,0.711,0.0,0.0,8.712,8.658,69.226,51.73,56.316,53.117,47.254,0.585,3060,60,2023-03-09 03:00:00,3,100,0,130,1
19.499,1.511,2478.0,0.001,9.375,175.01,0.43,0.0,0.0,8.705,8.649,69.265,51.715,56.379,53.027,47.102,0.59,3120,60,2023-03-09 04:00:00,3,100,0,130,1
19.512,1.501,2491.0,0.0,9.394,174.77,0.352,0.0,0.0,8.681,8.622,69.117,51.805,56.445,53.121,47.16,0.586,3180,60,2023-03-09 05:00:00,3,100,0,130,1
19.63,1.526,2488.0,0.0,9.384,174.86,0.422,0.0,0.0,8.689,8.627,69.349,51.797,56.48,53.293,47.266,0.587,3240,60,2023-03-09 06:00:00,3,100,0,130,1
19.694,1.515,2493.0,0.001,9.379,174.97,0.578,0.0,0.0,8.724,8.674,69.368,51.887,56.488,53.285,47.266,0.59,3300,60,2023-03-09 07:00:00,3,100,0,130,1
19.47,1.507,2489.0,0.003,9.338,174.84,0.297,0.0,0.0,8.703,8.642,69.233,51.887,56.48,53.324,47.352,0.587,3360,60,2023-03-09 08:00:00,3,100,0,130,1
20.111,1.564,2486.0,0.006,9.339,174.86,0.687,0.0,0.0,8.691,8.628,69.311,51.887,56.574,53.375,47.184,0.583,3420,60,2023-03-09 09:00:00,3,100,0,130,1
19.875,1.549,2486.4,0.0,9.347,174.9,0.625,0.0,0.0,8.7,8.638,69.258,51.965,56.648,53.375,47.266,0.585,3480,60,2023-03-09 10:00:00,3,100,0,130,1
19.569,1.519,2483.4,0.001,9.342,174.82,0.609,0.0,0.0,8.691,8.641,69.188,51.977,56.66,53.461,47.426,0.579,3540,60,2023-03-09 11:00:00,3,100,0,130,1
19.822,1.548,2471.8,0.006,9.344,174.88,0.406,0.0,0.0,8.691,8.639,69.368,51.984,56.684,53.469,47.332,0.577,3600,60,2023-03-09 12:00:00,3,100,0,130,1
20.141,1.57,2471.6,0.0,9.334,174.91,0.633,0.0,0.0,8.68,8.623,69.268,51.969,56.754,53.5,47.277,0.582,3660,60,2023-03-09 13:00:00,3,100,0,130,1
19.569,1.524,2472.4,0.0,9.351,174.72,0.344,0.0,0.0,8.649,8.587,69.435,52.059,56.73,53.469,47.418,0.581,3720,60,2023-03-09 14:00:00,3,100,0,130,1
20.307,1.583,2468.4,0.0,9.339,174.78,0.312,0.0,0.0,8.668,8.602,69.343,52.102,56.754,53.543,47.266,0.601,3780,60,2023-03-09 15:00:00,3,100,0,130,1
20.817,1.621,2463.0,0.001,9.329,174.72,0.703,0.0,0.0,8.677,8.612,69.341,52.07,56.77,53.551,47.09,0.587,3840,60,2023-03-09 16:00:00,3,100,0,130,1
20.002,1.564,2463.0,0.003,9.35,174.75,0.633,0.0,0.0,8.66,8.607,69.339,52.117,56.766,53.617,47.426,0.587,3900,60,2023-03-09 17:00:00,3,100,0,130,1
19.332,1.509,2461.0,0.0,9.337,174.64,0.398,0.0,0.0,8.667,8.602,69.284,52.137,56.773,53.551,47.504,0.585,3960,60,2023-03-09 18:00:00,3,100,0,130,1
19.866,1.543,2453.8,0.001,9.347,174.73,0.508,0.0,0.0,8.663,8.612,69.388,52.137,56.836,53.543,47.418,0.583,4020,60,2023-03-09 19:00:00,3,100,0,130,1
20.041,1.564,2443.2,0.003,9.328,174.71,0.625,0.0,0.0,8.681,8.63,69.333,52.297,56.922,53.629,47.488,0.576,4080,60,2023-03-09 20:00:00,3,100,0,130,1
19.88,1.545,2429.4,0.003,9.316,174.75,0.289,0.0,0.0,8.685,8.631,69.304,52.301,56.918,53.637,47.504,0.575,4140,60,2023-03-09 21:00:00,3,100,0,130,1
19.588,1.517,2429.4,0.008,9.305,174.62,0.25,0.0,0.0,8.681,8.623,69.33,52.301,56.859,53.711,47.672,0.618,4200,60,2023-03-09 22:00:00,3,100,0,130,1
19.694,1.504,2427.4,0.005,9.312,174.77,0.664,0.0,0.0,8.658,8.595,69.343,52.312,56.977,53.738,47.766,0.595,4260,60,2023-03-09 23:00:00,3,100,0,130,1
19.719,1.479,2429.4,0.004,9.318,174.77,0.266,0.0,0.0,8.656,8.599,69.27,52.469,56.969,53.805,47.914,0.593,4320,60,2023-03-10 00:00:00,3,100,0,130,1
20.581,1.546,2427.4,0.005,9.371,174.62,0.609,0.0,0.0,8.675,8.614,69.35,52.473,56.973,53.879,47.832,0.604,4380,60,2023-03-10 01:00:00,3,100,0,130,1
20.525,1.539,2411.4,0.001,9.308,174.71,0.375,0.0,0.0,8.673,8.614,69.395,52.566,57.016,53.957,47.836,0.596,4440,60,2023-03-10 02:00:00,3,100,0,130,1
20.174,1.522,2407.4,0.004,9.338,174.71,0.398,0.0,0.0,8.649,8.585,69.459,52.562,57.09,54.035,48.082,0.588,4500,60,2023-03-10 03:00:00,3,100,0,130,1
20.995,1.576,2466.0,0.0,9.307,174.53,0.68,0.0,0.0,8.67,8.616,69.357,52.645,57.164,54.051,47.762,0.596,4560,60,2023-03-10 04:00:00,3,100,0,130,1
20.696,1.543,2470.0,0.001,9.337,174.56,0.578,0.0,0.0,8.655,8.597,69.568,52.648,57.199,54.121,47.977,0.607,4620,60,2023-03-10 05:00:00,3,100,0,130,1
20.575,1.545,2480.8,0.001,9.3,174.77,0.602,0.0,0.0,8.658,8.606,69.426,52.809,57.234,54.156,48.008,0.582,4680,60,2023-03-10 06:00:00,3,100,0,130,1
20.654,1.559,2485.0,0.001,9.297,174.63,0.625,0.0,0.0,8.671,8.618,69.414,52.793,57.27,54.281,48.094,0.586,4740,60,2023-03-10 07:00:00,3,100,0,130,1
20.55,1.547,2481.2,0.004,9.328,174.52,0.602,0.0,0.0,8.622,8.563,69.398,52.793,57.27,54.277,48.137,0.592,4800,60,2023-03-10 08:00:00,3,100,0,130,1
20.32,1.508,2483.2,0.0,9.307,174.62,0.656,0.0,0.0,8.672,8.614,69.612,52.91,57.34,54.277,48.246,0.579,4860,60,2023-03-10 09:00:00,3,100,0,130,1
20.833,1.551,2476.8,0.001,9.303,174.42,0.523,0.0,0.0,8.601,8.545,69.606,52.91,57.41,54.371,48.18,0.602,4920,60,2023-03-10 10:00:00,3,100,0,130,1
20.621,1.537,2475.2,0.009,9.307,174.56,0.633,0.0,0.0,8.632,8.58,69.546,52.898,57.43,54.371,48.254,0.59,4980,60,2023-03-10 11:00:00,3,100,0,130,1
20.833,1.562,2469.8,0.003,9.284,174.63,0.586,0.0,0.0,8.648,8.597,69.646,52.961,57.477,54.48,48.246,0.608,5040,60,2023-03-10 12:00:00,3,100,0,130,1
20.233,1.535,2450.4,0.004,9.296,174.71,0.445,0.0,0.0,8.649,8.59,69.653,52.953,57.5,54.465,48.332,0.579,5100,60,2023-03-10 13:00:00,3,100,0,130,1
19.982,1.507,2437.0,0.007,9.277,174.52,0.555,0.0,0.0,8.667,8.602,69.406,52.977,57.492,54.359,48.344,0.591,5160,60,2023-03-10 14:00:00,3,100,0,130,1
21.123,1.599,2434.2,0.001,9.284,174.54,0.609,0.0,0.0,8.628,8.573,69.906,52.996,57.488,54.539,48.176,0.619,5220,60,2023-03-10 15:00:00,3,100,0,130,1
21.524,1.64,2409.4,0.0,9.285,174.75,0.406,0.0,0.0,8.666,8.609,69.803,52.992,57.547,54.574,48.02,0.59,5280,60,2023-03-10 16:00:00,3,100,0,130,1
20.673,1.566,2471.4,0.003,9.268,174.71,0.391,0.0,0.0,8.644,8.579,70.111,53.164,57.504,54.465,48.258,0.61,5340,60,2023-03-10 17:00:00,3,100,0,130,1
21.283,1.615,2495.0,0.003,9.266,175.13,0.289,0.0,0.0,8.672,8.613,69.798,53.074,57.598,54.523,48.086,0.615,5400,60,2023-03-10 18:00:00,3,100,0,130,1
20.877,1.577,2472.4,0.0,9.278,174.98,0.531,0.0,0.0,8.66,8.6,70.037,53.152,57.609,54.578,48.258,0.586,5460,60,2023-03-10 19:00:00,3,100,0,130,1
20.908,1.583,2447.6,0.001,9.292,174.77,0.578,0.0,0.0,8.67,8.607,69.828,53.207,57.652,54.617,48.32,0.588,5520,60,2023-03-10 20:00:00,3,100,0,130,1
21.044,1.582,2422.0,0.001,9.287,174.59,0.586,0.0,0.0,8.634,8.578,70.23,53.242,57.668,54.621,48.398,0.587,5580,60,2023-03-10 21:00:00,3,100,0,130,1
