ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
44.937,2.122,2407.8,0.0,10.169,159.92,6.766,0,0.0,9.955,9.84,54.079,35.402,40.809,38.551,30.898,0.555,0,20,2013-02-07 00:00:00,3,100,0,130,1
27.236,1.321,2406.0,0.0,10.383,158.35,7.906,0,0.0,9.682,9.573,54.092,36.301,41.223,38.953,34.23,0.537,60,20,2013-02-07 01:00:00,3,100,0,130,1
22.997,1.147,2393.8,0.003,10.404,158.19,6.68,0,0.0,9.58,9.469,54.786,37.582,42.129,39.578,35.473,0.561,120,20,2013-02-07 02:00:00,3,100,0,130,1
20.777,1.075,2382.0,0.0,10.34,157.65,5.75,0,0.0,9.495,9.401,54.78,38.629,43.121,40.32,36.465,0.545,180,20,2013-02-07 03:00:00,3,100,0,130,1
19.628,1.056,2373.8,0.0,10.298,157.48,8.039,0,0.0,9.38,9.274,54.451,39.461,44.09,41.176,37.352,0.546,240,20,2013-02-07 04:00:00,3,100,0,130,1
19.146,1.073,2369.8,0.006,10.2,157.26,8.383,0,0.0,9.369,9.269,54.438,40.324,44.887,42.008,38.102,0.543,300,20,2013-02-07 05:00:00,3,100,0,130,1
18.753,1.085,2362.0,0.003,10.153,156.96,6.891,0,0.0,9.285,9.198,54.704,41.125,45.703,42.812,38.84,0.566,360,20,2013-02-07 06:00:00,3,100,0,130,1
18.163,1.078,2359.6,0.001,10.094,156.84,5.156,0,0.0,9.226,9.136,54.922,41.891,46.418,43.539,39.5,0.535,420,20,2013-02-07 07:00:00,3,100,0,130,1
18.713,1.142,2357.6,0.0,10.051,156.82,4.555,0,0.0,9.182,9.085,54.88,42.648,47.086,44.211,40.0,0.533,480,20,2013-02-07 08:00:00,3,100,0,130,1
18.386,1.133,2348.0,0.001,10.017,156.66,4.867,0,0.0,9.141,9.061,55.037,43.25,47.715,44.711,40.496,0.523,540,20,2013-02-07 09:00:00,3,100,0,130,1
18.665,1.18,2349.8,0.004,10.029,156.49,7.727,0,0.0,9.101,9.028,54.642,43.836,48.348,45.379,40.996,0.532,600,20,2013-02-07 10:00:00,3,100,0,130,1
18.339,1.187,2344.0,0.0,9.914,156.54,4.344,0,0.0,9.071,8.983,54.439,44.391,48.883,45.934,41.488,0.551,660,20,2013-02-07 11:00:00,3,100,0,130,1
18.319,1.196,2337.8,0.0,9.954,156.41,4.086,0,0.0,9.012,8.932,55.57,44.91,49.391,46.465,41.973,0.561,720,20,2013-02-07 12:00:00,3,100,0,130,1
17.983,1.2,2332.0,0.0,9.895,156.3,4.625,0,0.0,8.972,8.901,55.066,45.344,49.75,46.91,42.41,0.568,780,20,2013-02-07 13:00:00,3,100,0,130,1
18.122,1.222,2332.0,0.004,9.869,156.2,5.523,0,0.0,8.91,8.844,55.098,45.848,50.238,47.359,42.711,0.55,840,20,2013-02-07 14:00:00,3,100,0,130,1
18.221,1.25,2328.0,0.0,9.871,155.95,7.18,0,0.0,8.875,8.797,54.995,46.164,50.723,47.789,43.035,0.545,900,20,2013-02-07 15:00:00,3,100,0,130,1
18.346,1.265,2328.0,0.001,9.804,156.06,4.508,0,0.0,8.851,8.776,54.906,46.555,51.074,48.156,43.375,0.551,960,20,2013-02-07 16:00:00,3,100,0,130,1
18.565,1.296,2327.8,0.0,9.776,156.07,4.016,0,0.0,8.866,8.788,55.284,46.934,51.418,48.578,43.656,0.551,1020,20,2013-02-07 17:00:00,3,100,0,130,1
17.994,1.267,2322.0,0.003,9.754,155.68,3.977,0,0.0,8.882,8.818,55.404,47.242,51.762,48.766,43.973,0.567,1080,20,2013-02-07 18:00:00,3,100,0,130,1
18.17,1.294,2321.8,0.001,9.742,155.77,4.484,0,0.0,8.802,8.726,55.303,47.539,52.102,49.145,44.191,0.573,1140,20,2013-02-07 19:00:00,3,100,0,130,1
18.13,1.301,2317.6,0.0,9.735,155.58,4.383,0,0.0,8.795,8.715,55.759,47.773,52.355,49.449,44.457,0.604,1200,20,2013-02-07 20:00:00,3,100,0,130,1
18.297,1.326,2313.8,0.001,9.652,155.59,3.727,0,0.0,8.836,8.762,56.204,48.094,52.613,49.664,44.633,0.595,1260,20,2013-02-07 21:00:00,3,100,0,130,1
18.093,1.309,2309.8,0.006,9.659,155.66,6.922,0,0.0,8.849,8.779,55.843,48.293,52.844,49.926,44.867,0.592,1320,20,2013-02-07 22:00:00,3,100,0,130,1
18.096,1.324,2309.6,0.003,9.65,155.57,3.906,0,0.0,8.787,8.733,55.751,48.535,53.102,50.148,45.059,0.616,1380,20,2013-02-07 23:00:00,3,100,0,130,1
18.425,1.352,2305.8,0.001,9.609,155.48,8.461,0,0.0,8.835,8.757,55.793,48.707,53.281,50.344,45.133,0.614,1440,20,2013-02-08 00:00:00,3,100,0,130,1
18.56,1.375,2309.4,0.004,9.601,155.45,8.187,0,0.0,8.775,8.715,55.509,48.906,53.527,50.586,45.305,0.617,1500,20,2013-02-08 01:00:00,3,100,0,130,1
18.249,1.346,2303.6,0.001,9.597,155.44,6.937,0,0.0,8.797,8.736,56.142,49.121,53.645,50.746,45.531,0.611,1560,20,2013-02-08 02:00:00,3,100,0,130,1
18.942,1.408,2300.0,0.008,9.573,155.4,4.656,0,0.0,8.748,8.682,56.127,49.289,53.867,51.012,45.535,0.61,1620,20,2013-02-08 03:00:00,3,100,0,130,1
18.392,1.369,2294.0,0.001,9.571,155.2,7.625,0,0.0,8.814,8.732,56.132,49.465,54.055,51.18,45.805,0.626,1680,20,2013-02-08 04:00:00,3,100,0,130,1
18.365,1.375,2293.6,0.003,9.543,155.17,8.367,0,0.0,8.763,8.695,55.191,49.625,54.176,51.191,45.879,0.621,1740,20,2013-02-08 05:00:00,3,100,0,130,1
18.556,1.383,2293.8,0.0,9.517,154.98,7.602,0,0.0,8.772,8.712,55.009,49.758,54.355,51.344,45.965,0.626,1800,20,2013-02-08 06:00:00,3,100,0,130,1
18.75,1.413,2293.8,0.003,9.488,155.14,7.469,0,0.0,8.778,8.72,55.22,49.801,54.395,51.609,46.051,0.613,1860,20,2013-02-08 07:00:00,3,100,0,130,1
