ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
29.79,1.428,2660.6,0.003,10.167,186.16,1.227,0.0,0.0,9.985,9.871,68.223,36.094,41.207,38.613,33.504,0.544,0,57,2022-06-04 00:00:00,3,100,0,130,1
23.354,1.152,2612.6,0.003,10.416,179.59,1.234,0.0,0.0,9.729,9.625,68.491,37.418,42.023,39.246,35.129,0.54,60,57,2022-06-04 01:00:00,3,100,0,130,1
21.802,1.116,2598.0,0.003,10.388,179.18,1.023,0.0,0.0,9.613,9.514,68.456,38.527,42.973,40.047,36.066,0.545,120,57,2022-06-04 02:00:00,3,100,0,130,1
20.708,1.101,2579.6,0.0,10.347,178.73,0.664,0.0,0.0,9.483,9.374,69.021,39.473,43.934,40.934,36.941,0.544,180,57,2022-06-04 03:00:00,3,100,0,130,1
19.919,1.101,2567.8,0.0,10.286,178.44,1.047,0.0,0.0,9.402,9.297,68.862,40.391,44.863,41.762,37.773,0.549,240,57,2022-06-04 04:00:00,3,100,0,130,1
19.16,1.085,2559.6,0.003,10.222,177.94,1.195,0.0,0.0,9.325,9.229,68.718,41.16,45.676,42.52,38.5,0.543,300,57,2022-06-04 05:00:00,3,100,0,130,1
18.351,1.083,2551.8,0.003,10.165,177.62,0.898,0.0,0.0,9.233,9.149,68.641,42.039,46.437,43.18,39.242,0.525,360,57,2022-06-04 06:00:00,3,100,0,130,1
18.035,1.081,2540.2,0.001,10.139,177.39,0.422,0.0,0.0,9.225,9.127,68.826,42.73,47.109,43.801,39.816,0.53,420,57,2022-06-04 07:00:00,3,100,0,130,1
18.0,1.113,2534.2,0.001,10.089,177.23,0.508,0.0,0.0,9.189,9.102,68.982,43.328,47.742,44.449,40.309,0.535,480,57,2022-06-04 08:00:00,3,100,0,130,1
17.821,1.121,2532.8,0.0,10.039,176.96,0.508,0.0,0.0,9.149,9.066,68.925,43.984,48.395,45.039,40.895,0.545,540,57,2022-06-04 09:00:00,3,100,0,130,1
18.038,1.149,2540.6,0.003,9.992,176.91,0.977,0.0,0.0,9.067,8.988,68.876,44.582,48.984,45.617,41.324,0.527,600,57,2022-06-04 10:00:00,3,100,0,130,1
17.79,1.157,2536.6,0.0,9.922,176.7,0.312,0.0,0.0,9.019,8.932,68.991,45.047,49.488,46.141,41.805,0.54,660,57,2022-06-04 11:00:00,3,100,0,130,1
17.51,1.148,2529.2,0.003,9.911,176.63,0.5,0.0,0.0,8.992,8.909,68.959,45.594,49.949,46.547,42.227,0.543,720,57,2022-06-04 12:00:00,3,100,0,130,1
17.553,1.172,2524.6,0.005,9.905,176.57,0.312,0.0,0.0,8.985,8.906,68.906,46.0,50.391,47.062,42.625,0.552,780,57,2022-06-04 13:00:00,3,100,0,130,1
17.615,1.199,2516.4,0.003,9.894,176.2,0.477,0.0,0.0,8.969,8.893,69.124,46.418,50.832,47.465,42.957,0.566,840,57,2022-06-04 14:00:00,3,100,0,130,1
17.386,1.185,2507.8,0.003,9.851,175.88,0.914,0.0,0.0,8.917,8.839,69.238,46.781,51.184,47.781,43.285,0.553,900,57,2022-06-04 15:00:00,3,100,0,130,1
17.69,1.224,2507.6,0.004,9.855,175.81,0.32,0.0,0.0,8.894,8.82,69.135,47.191,51.578,48.207,43.57,0.548,960,57,2022-06-04 16:00:00,3,100,0,130,1
17.347,1.211,2500.4,0.001,9.79,175.92,0.367,0.0,0.0,8.922,8.844,69.138,47.441,51.91,48.504,43.98,0.549,1020,57,2022-06-04 17:00:00,3,100,0,130,1
17.283,1.214,2491.0,0.0,9.768,175.58,0.266,0.0,0.0,8.844,8.764,69.125,47.773,52.258,48.82,44.199,0.584,1080,57,2022-06-04 18:00:00,3,100,0,130,1
17.639,1.263,2489.0,0.003,9.764,175.64,0.445,0.0,0.0,8.849,8.776,68.949,48.016,52.531,49.25,44.445,0.576,1140,57,2022-06-04 19:00:00,3,100,0,130,1
17.576,1.258,2470.4,0.001,9.73,175.36,0.477,0.0,0.0,8.8,8.73,69.278,48.324,52.82,49.434,44.609,0.586,1200,57,2022-06-04 20:00:00,3,100,0,130,1
17.657,1.272,2474.0,0.0,9.655,175.18,0.398,0.0,0.0,8.863,8.786,69.259,48.535,53.07,49.668,44.781,0.622,1260,57,2022-06-04 21:00:00,3,100,0,130,1
17.765,1.286,2468.0,0.006,9.639,175.1,0.781,0.0,0.0,8.8,8.735,69.226,48.797,53.27,49.922,44.961,0.59,1320,57,2022-06-04 22:00:00,3,100,0,130,1
17.928,1.311,2468.0,0.0,9.635,174.98,0.422,0.0,0.0,8.829,8.763,69.692,48.961,53.473,50.176,45.125,0.603,1380,57,2022-06-04 23:00:00,3,100,0,130,1
17.835,1.302,2460.4,0.0,9.606,175.05,0.789,0.0,0.0,8.815,8.747,69.359,49.121,53.676,50.34,45.281,0.59,1440,57,2022-06-05 00:00:00,3,100,0,130,1
18.307,1.354,2455.0,0.003,9.587,174.8,0.945,0.0,0.0,8.792,8.717,68.85,49.367,53.848,50.586,45.371,0.596,1500,57,2022-06-05 01:00:00,3,100,0,130,1
18.529,1.365,2443.4,0.001,9.579,174.88,0.789,0.0,0.0,8.777,8.71,69.199,49.586,54.09,50.742,45.453,0.583,1560,57,2022-06-05 02:00:00,3,100,0,130,1
18.59,1.38,2439.4,0.003,9.586,174.72,0.523,0.0,0.0,8.796,8.733,69.475,49.715,54.215,51.004,45.621,0.592,1620,57,2022-06-05 03:00:00,3,100,0,130,1
18.092,1.344,2435.4,0.0,9.517,174.51,0.758,0.0,0.0,8.747,8.686,69.308,49.879,54.352,51.027,45.785,0.606,1680,57,2022-06-05 04:00:00,3,100,0,130,1
18.557,1.388,2433.4,0.006,9.557,174.42,0.859,0.0,0.0,8.797,8.727,69.356,49.988,54.555,51.187,45.77,0.599,1740,57,2022-06-05 05:00:00,3,100,0,130,1
18.625,1.386,2427.4,0.0,9.498,174.11,0.68,0.0,0.0,8.759,8.694,69.238,50.141,54.609,51.406,45.957,0.591,1800,57,2022-06-05 06:00:00,3,100,0,130,1
18.375,1.385,2417.4,0.0,9.495,174.09,0.836,0.0,0.0,8.742,8.672,69.223,50.223,54.762,51.516,46.113,0.59,1860,57,2022-06-05 07:00:00,3,100,0,130,1
18.918,1.419,2409.4,0.0,9.521,174.1,0.758,0.0,0.0,8.78,8.717,69.254,50.371,54.855,51.598,46.035,0.597,1920,57,2022-06-05 08:00:00,3,100,0,130,1
18.642,1.415,2409.4,0.0,9.519,174.09,0.758,0.0,0.0,8.772,8.71,69.161,50.539,55.035,51.801,46.285,0.593,1980,57,2022-06-05 09:00:00,3,100,0,130,1
18.855,1.425,2403.4,0.0,9.492,173.88,0.719,0.0,0.0,8.732,8.668,69.261,50.531,55.125,51.879,46.281,0.592,2040,57,2022-06-05 10:00:00,3,100,0,130,1
19.071,1.443,2403.4,0.001,9.446,173.73,0.766,0.0,0.0,8.741,8.675,69.209,50.699,55.234,52.031,46.387,0.609,2100,57,2022-06-05 11:00:00,3,100,0,130,1
18.788,1.421,2403.4,0.0,9.472,173.81,0.344,0.0,0.0,8.759,8.693,69.133,50.785,55.387,52.043,46.469,0.594,2160,57,2022-06-05 12:00:00,3,100,0,130,1
18.811,1.423,2424.4,0.001,9.474,173.86,0.641,0.0,0.0,8.763,8.697,69.035,50.84,55.453,52.207,46.602,0.593,2220,57,2022-06-05 13:00:00,3,100,0,130,1
18.623,1.41,2443.4,0.007,9.45,173.67,0.344,0.0,0.0,8.752,8.695,69.058,50.871,55.48,52.27,46.699,0.583,2280,57,2022-06-05 14:00:00,3,100,0,130,1
