ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
47.332,2.185,2411.6,0.006,10.149,151.27,125.03,2.578,0.0,9.989,9.861,0,35.422,40.922,38.324,30.367,0.603,0,4,2009-01-27 00:00:00,3,100,0,130,1
28.922,1.384,2409.6,0.009,10.418,150.92,124.69,2.578,0.0,9.696,9.586,0,36.008,41.223,38.668,33.734,0.62,60,4,2009-01-27 01:00:00,3,100,0,130,1
23.008,1.134,2397.8,0.008,10.391,150.65,124.74,2.406,0.0,9.578,9.48,0,37.312,42.066,39.25,35.187,0.651,120,4,2009-01-27 02:00:00,3,100,0,130,1
20.857,1.075,2383.8,0.009,10.363,150.31,124.41,2.5,0.0,9.484,9.378,0,38.379,43.0,40.078,36.199,0.614,180,4,2009-01-27 03:00:00,3,100,0,130,1
19.867,1.061,2372.0,0.014,10.288,150.12,124.31,2.383,0.0,9.375,9.28,0,39.281,43.961,40.914,37.078,0.636,240,4,2009-01-27 04:00:00,3,100,0,130,1
19.627,1.079,2369.6,0.006,10.199,149.93,124.07,2.523,0.0,9.374,9.27,0,40.219,44.801,41.758,37.824,0.614,300,4,2009-01-27 05:00:00,3,100,0,130,1
19.003,1.086,2368.4,0.011,10.167,149.76,123.96,2.461,0.0,9.262,9.169,0,40.957,45.664,42.605,38.641,0.635,360,4,2009-01-27 06:00:00,3,100,0,130,1
18.342,1.076,2355.8,0.014,10.122,149.63,123.78,2.391,0.0,9.243,9.142,0,41.812,46.309,43.273,39.316,0.641,420,4,2009-01-27 07:00:00,3,100,0,130,1
18.426,1.109,2354.0,0.015,10.065,149.77,123.58,2.664,0.0,9.189,9.106,0,42.477,47.082,43.879,39.793,0.614,480,4,2009-01-27 08:00:00,3,100,0,130,1
18.201,1.119,2349.8,0.012,10.02,149.48,123.66,2.297,0.0,9.169,9.08,0,43.145,47.727,44.539,40.387,0.623,540,4,2009-01-27 09:00:00,3,100,0,130,1
18.485,1.161,2349.8,0.009,9.991,149.42,123.66,2.383,0.0,9.092,9.004,0,43.809,48.379,45.129,40.887,0.626,600,4,2009-01-27 10:00:00,3,100,0,130,1
18.533,1.183,2347.6,0.016,9.937,149.53,123.61,2.437,0.0,9.055,8.975,0,44.328,48.906,45.715,41.301,0.64,660,4,2009-01-27 11:00:00,3,100,0,130,1
17.838,1.163,2341.6,0.019,9.924,149.39,123.4,2.328,0.0,8.995,8.904,0,44.836,49.465,46.145,41.805,0.631,720,4,2009-01-27 12:00:00,3,100,0,130,1
17.776,1.179,2339.6,0.013,9.889,149.25,123.65,2.5,0.0,8.991,8.914,0,45.328,49.906,46.621,42.195,0.651,780,4,2009-01-27 13:00:00,3,100,0,130,1
17.771,1.191,2337.6,0.009,9.874,149.23,123.38,2.336,0.0,8.932,8.852,0,45.828,50.328,47.113,42.621,0.643,840,4,2009-01-27 14:00:00,3,100,0,130,1
17.489,1.19,2333.6,0.028,9.844,148.85,123.29,2.32,0.0,8.875,8.797,0,46.254,50.789,47.512,43.02,0.64,900,4,2009-01-27 15:00:00,3,100,0,130,1
