ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
47.438,2.18,2411.6,0.003,10.176,154.67,56.5,0.805,0.0,9.951,9.833,0,35.242,40.812,38.332,30.367,0.617,0,8,2010-01-30 00:00:00,3,100,0,130,1
27.812,1.338,2409.6,0.0,10.416,153.21,63.687,0.742,0.0,9.731,9.62,0,35.82,41.129,38.742,33.898,0.618,60,8,2010-01-30 01:00:00,3,100,0,130,1
22.952,1.138,2397.8,0.003,10.414,152.81,60.516,0.664,0.0,9.625,9.526,0,36.973,41.867,39.246,35.27,0.656,120,8,2010-01-30 02:00:00,3,100,0,130,1
20.912,1.077,2383.8,0.003,10.341,152.48,58.859,0.781,0.0,9.523,9.411,0,38.062,42.879,40.07,36.207,0.645,180,8,2010-01-30 03:00:00,3,100,0,130,1
19.813,1.056,2372.0,0.003,10.283,152.37,62.648,0.719,0.0,9.431,9.336,0,38.969,43.836,40.871,37.078,0.654,240,8,2010-01-30 04:00:00,3,100,0,130,1
19.116,1.063,2369.6,0.0,10.198,152.05,60.344,0.656,0.0,9.323,9.226,0,39.887,44.652,41.762,37.906,0.629,300,8,2010-01-30 05:00:00,3,100,0,130,1
18.887,1.088,2366.0,0.001,10.142,151.91,57.141,0.742,0.0,9.263,9.176,0,40.699,45.469,42.609,38.645,0.649,360,8,2010-01-30 06:00:00,3,100,0,130,1
18.706,1.104,2357.8,0.001,10.102,151.77,61.383,0.852,0.0,9.196,9.104,0,41.387,46.207,43.355,39.312,0.667,420,8,2010-01-30 07:00:00,3,100,0,130,1
18.075,1.09,2355.0,0.004,10.066,151.81,60.937,0.82,0.0,9.159,9.059,0,42.227,46.961,43.941,39.793,0.635,480,8,2010-01-30 08:00:00,3,100,0,130,1
18.167,1.119,2349.8,0.003,10.024,151.78,61.266,0.672,0.0,9.11,9.031,0,42.902,47.551,44.543,40.379,0.638,540,8,2010-01-30 09:00:00,3,100,0,130,1
18.525,1.164,2349.8,0.003,9.965,151.65,61.086,0.773,0.0,9.089,9.011,0,43.398,48.238,45.184,40.891,0.649,600,8,2010-01-30 10:00:00,3,100,0,130,1
18.301,1.181,2347.6,0.006,9.931,151.36,56.5,0.687,0.0,9.053,8.957,0,44.008,48.727,45.711,41.391,0.655,660,8,2010-01-30 11:00:00,3,100,0,130,1
17.746,1.158,2341.6,0.0,9.921,151.73,54.437,0.609,0.0,9.019,8.93,0,44.594,49.242,46.211,41.871,0.674,720,8,2010-01-30 12:00:00,3,100,0,130,1
17.574,1.167,2339.6,0.0,9.914,151.46,61.641,0.617,0.0,8.958,8.885,0,45.047,49.758,46.687,42.281,0.666,780,8,2010-01-30 13:00:00,3,100,0,130,1
17.784,1.192,2335.6,0.003,9.878,151.19,55.656,0.547,0.0,8.962,8.884,0,45.488,50.195,47.105,42.621,0.668,840,8,2010-01-30 14:00:00,3,100,0,130,1
17.637,1.199,2331.6,0.003,9.852,151.16,55.531,0.602,0.0,8.924,8.851,0,45.922,50.586,47.57,43.035,0.655,900,8,2010-01-30 15:00:00,3,100,0,130,1
17.526,1.204,2329.8,0.004,9.823,151.16,60.305,0.656,0.0,8.906,8.837,0,46.336,51.016,47.922,43.367,0.663,960,8,2010-01-30 16:00:00,3,100,0,130,1
17.93,1.239,2327.8,0.008,9.811,151.04,55.844,0.437,0.0,8.882,8.809,0,46.59,51.324,48.328,43.629,0.685,1020,8,2010-01-30 17:00:00,3,100,0,130,1
