ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
31.833,1.52,2493.4,0.005,10.185,180.18,1.469,0.0,0.0,9.986,9.861,68.708,35.98,41.141,38.492,33.094,0.559,0,49,2020-05-29 00:00:00,3,100,0,130,1
24.458,1.198,2475.4,0.0,10.415,174.56,1.672,0.0,0.0,9.734,9.628,69.3,37.305,41.926,39.172,34.887,0.588,60,49,2020-05-29 01:00:00,3,100,0,130,1
21.775,1.101,2469.4,0.0,10.394,174.19,1.383,0.0,0.0,9.625,9.517,69.319,38.391,42.875,39.84,35.973,0.558,120,49,2020-05-29 02:00:00,3,100,0,130,1
20.415,1.073,2491.4,0.0,10.349,173.69,0.875,0.0,0.0,9.481,9.377,69.354,39.367,43.871,40.68,36.887,0.551,180,49,2020-05-29 03:00:00,3,100,0,130,1
19.71,1.088,2480.4,0.0,10.281,173.54,1.352,0.0,0.0,9.406,9.302,69.185,40.32,44.723,41.594,37.68,0.561,240,49,2020-05-29 04:00:00,3,100,0,130,1
19.219,1.083,2471.4,0.004,10.207,173.02,1.508,0.0,0.0,9.323,9.221,69.268,41.184,45.605,42.391,38.43,0.561,300,49,2020-05-29 05:00:00,3,100,0,130,1
18.712,1.096,2463.4,0.0,10.184,172.69,1.18,0.0,0.0,9.245,9.159,69.866,41.969,46.34,43.121,39.078,0.558,360,49,2020-05-29 06:00:00,3,100,0,130,1
17.987,1.074,2486.0,0.0,10.094,172.38,0.656,0.0,0.0,9.214,9.122,69.419,42.668,47.043,43.703,39.738,0.545,420,49,2020-05-29 07:00:00,3,100,0,130,1
18.25,1.111,2481.0,0.0,10.067,172.34,0.641,0.0,0.0,9.183,9.086,69.425,43.316,47.707,44.359,40.242,0.559,480,49,2020-05-29 08:00:00,3,100,0,130,1
18.299,1.133,2450.4,0.0,10.002,172.18,0.664,0.0,0.0,9.142,9.066,69.966,43.98,48.312,44.969,40.82,0.567,540,49,2020-05-29 09:00:00,3,100,0,130,1
17.566,1.105,2435.4,0.005,9.999,172.21,1.281,0.0,0.0,9.06,8.981,69.937,44.488,48.902,45.457,41.305,0.551,600,49,2020-05-29 10:00:00,3,100,0,130,1
17.7,1.139,2431.4,0.004,9.945,171.88,0.578,0.0,0.0,9.025,8.942,69.701,45.043,49.434,46.02,41.738,0.553,660,49,2020-05-29 11:00:00,3,100,0,130,1
17.282,1.132,2401.4,0.001,9.915,171.82,0.656,0.0,0.0,8.993,8.911,69.418,45.602,49.906,46.453,42.211,0.563,720,49,2020-05-29 12:00:00,3,100,0,130,1
17.33,1.153,2420.4,0.001,9.887,171.84,0.469,0.0,0.0,8.981,8.905,69.682,46.008,50.316,46.992,42.566,0.568,780,49,2020-05-29 13:00:00,3,100,0,130,1
17.288,1.178,2434.4,0.0,9.852,171.41,0.914,0.0,0.0,8.962,8.898,70.072,46.434,50.824,47.402,42.969,0.551,840,49,2020-05-29 14:00:00,3,100,0,130,1
17.366,1.19,2447.4,0.005,9.851,171.11,1.195,0.0,0.0,8.921,8.852,70.149,46.855,51.176,47.773,43.297,0.556,900,49,2020-05-29 15:00:00,3,100,0,130,1
17.368,1.197,2446.4,0.003,9.806,171.13,0.484,0.0,0.0,8.888,8.827,69.531,47.242,51.582,48.074,43.559,0.581,960,49,2020-05-29 16:00:00,3,100,0,130,1
17.382,1.215,2450.0,0.0,9.784,171.09,0.477,0.0,0.0,8.915,8.845,69.396,47.531,51.91,48.402,43.879,0.565,1020,49,2020-05-29 17:00:00,3,100,0,130,1
17.492,1.231,2449.4,0.007,9.793,170.92,0.602,0.0,0.0,8.84,8.773,69.53,47.766,52.258,48.82,44.121,0.603,1080,49,2020-05-29 18:00:00,3,100,0,130,1
17.114,1.221,2459.6,0.0,9.739,170.98,0.586,0.0,0.0,8.852,8.784,69.619,48.105,52.547,49.082,44.437,0.59,1140,49,2020-05-29 19:00:00,3,100,0,130,1
17.307,1.233,2450.4,0.001,9.726,170.77,0.641,0.0,0.0,8.797,8.738,69.509,48.359,52.84,49.332,44.605,0.607,1200,49,2020-05-29 20:00:00,3,100,0,130,1
17.586,1.268,2449.2,0.0,9.646,170.66,0.531,0.0,0.0,8.841,8.771,70.463,48.551,53.043,49.656,44.805,0.61,1260,49,2020-05-29 21:00:00,3,100,0,130,1
18.001,1.299,2443.8,0.0,9.653,170.56,1.0,0.0,0.0,8.797,8.737,69.859,48.777,53.309,49.871,44.871,0.597,1320,49,2020-05-29 22:00:00,3,100,0,130,1
17.785,1.29,2442.2,0.0,9.626,170.31,0.531,0.0,0.0,8.842,8.767,69.316,48.961,53.457,50.07,45.117,0.591,1380,49,2020-05-29 23:00:00,3,100,0,130,1
17.746,1.295,2439.8,0.001,9.648,170.27,1.102,0.0,0.0,8.792,8.722,69.952,49.199,53.684,50.277,45.293,0.618,1440,49,2020-05-30 00:00:00,3,100,0,130,1
18.319,1.349,2442.0,0.0,9.571,170.31,1.227,0.0,0.0,8.792,8.726,69.745,49.367,53.84,50.527,45.387,0.612,1500,49,2020-05-30 01:00:00,3,100,0,130,1
18.259,1.356,2435.6,0.001,9.617,170.19,0.945,0.0,0.0,8.774,8.708,69.922,49.621,54.098,50.758,45.516,0.607,1560,49,2020-05-30 02:00:00,3,100,0,130,1
18.425,1.367,2433.0,0.0,9.519,170.07,0.68,0.0,0.0,8.806,8.736,69.806,49.742,54.266,50.937,45.613,0.608,1620,49,2020-05-30 03:00:00,3,100,0,130,1
18.247,1.366,2429.2,0.001,9.584,170.0,1.07,0.0,0.0,8.759,8.694,69.795,49.957,54.383,51.105,45.805,0.611,1680,49,2020-05-30 04:00:00,3,100,0,130,1
18.549,1.388,2425.8,0.001,9.517,169.79,1.172,0.0,0.0,8.81,8.743,69.771,50.113,54.605,51.203,45.809,0.615,1740,49,2020-05-30 05:00:00,3,100,0,130,1
18.505,1.384,2421.0,0.004,9.502,169.74,1.016,0.0,0.0,8.757,8.694,69.846,50.187,54.641,51.363,45.957,0.616,1800,49,2020-05-30 06:00:00,3,100,0,130,1
18.244,1.374,2414.6,0.0,9.536,169.52,1.031,0.0,0.0,8.739,8.667,69.945,50.289,54.785,51.504,46.148,0.598,1860,49,2020-05-30 07:00:00,3,100,0,130,1
18.77,1.418,2407.2,0.003,9.506,169.63,1.102,0.0,0.0,8.778,8.707,69.868,50.434,54.898,51.559,46.125,0.614,1920,49,2020-05-30 08:00:00,3,100,0,130,1
18.332,1.381,2407.2,0.0,9.49,169.7,1.109,0.0,0.0,8.78,8.714,69.9,50.543,55.047,51.691,46.281,0.612,1980,49,2020-05-30 09:00:00,3,100,0,130,1
18.343,1.377,2401.8,0.003,9.484,169.34,1.195,0.0,0.0,8.729,8.66,69.754,50.598,55.195,51.801,46.434,0.616,2040,49,2020-05-30 10:00:00,3,100,0,130,1
18.801,1.42,2401.4,0.006,9.484,169.36,1.078,0.0,0.0,8.736,8.667,69.912,50.785,55.301,51.949,46.387,0.603,2100,49,2020-05-30 11:00:00,3,100,0,130,1
18.432,1.402,2402.0,0.001,9.456,169.26,0.508,0.0,0.0,8.762,8.691,69.612,50.84,55.395,52.016,46.559,0.603,2160,49,2020-05-30 12:00:00,3,100,0,130,1
18.476,1.4,2400.2,0.001,9.467,169.4,0.953,0.0,0.0,8.769,8.714,69.586,50.953,55.469,52.117,46.633,0.6,2220,49,2020-05-30 13:00:00,3,100,0,130,1
18.617,1.398,2398.4,0.0,9.431,169.23,0.555,0.0,0.0,8.76,8.696,69.674,50.953,55.496,52.242,46.707,0.615,2280,49,2020-05-30 14:00:00,3,100,0,130,1
19.248,1.465,2394.6,0.0,9.439,169.44,0.562,0.0,0.0,8.76,8.697,69.915,50.996,55.613,52.297,46.539,0.605,2340,49,2020-05-30 15:00:00,3,100,0,130,1
19.422,1.489,2379.0,0.003,9.416,169.03,0.422,0.0,0.0,8.773,8.719,69.543,51.129,55.723,52.461,46.59,0.616,2400,49,2020-05-30 16:00:00,3,100,0,130,1
18.701,1.433,2363.4,0.0,9.425,169.28,1.102,0.0,0.0,8.724,8.655,69.713,51.223,55.738,52.457,46.844,0.608,2460,49,2020-05-30 17:00:00,3,100,0,130,1
18.619,1.422,2351.4,0.003,9.415,169.17,0.719,0.0,0.0,8.745,8.687,69.668,51.301,55.816,52.461,46.844,0.594,2520,49,2020-05-30 18:00:00,3,100,0,130,1
19.067,1.47,2368.4,0.003,9.423,168.98,0.891,0.0,0.0,8.738,8.676,69.732,51.398,55.922,52.625,46.828,0.605,2580,49,2020-05-30 19:00:00,3,100,0,130,1
18.792,1.448,2413.2,0.007,9.43,168.88,0.937,0.0,0.0,8.7,8.636,69.63,51.391,55.969,52.699,46.957,0.602,2640,49,2020-05-30 20:00:00,3,100,0,130,1
19.479,1.496,2416.0,0.0,9.399,168.96,0.703,0.0,0.0,8.72,8.656,69.857,51.437,55.996,52.773,46.93,0.607,2700,49,2020-05-30 21:00:00,3,100,0,130,1
19.168,1.485,2423.4,0.0,9.383,168.96,0.508,0.0,0.0,8.722,8.666,69.747,51.477,56.09,52.875,47.035,0.603,2760,49,2020-05-30 22:00:00,3,100,0,130,1
19.527,1.502,2413.0,0.004,9.405,168.91,0.453,0.0,0.0,8.701,8.648,69.803,51.566,56.148,52.875,46.937,0.6,2820,49,2020-05-30 23:00:00,3,100,0,130,1
19.03,1.462,2404.2,0.004,9.383,168.88,0.547,0.0,0.0,8.712,8.655,69.794,51.645,56.234,52.859,47.078,0.6,2880,49,2020-05-31 00:00:00,3,100,0,130,1
19.749,1.519,2402.8,0.001,9.419,168.77,0.992,0.0,0.0,8.707,8.644,69.888,51.699,56.238,52.941,46.937,0.593,2940,49,2020-05-31 01:00:00,3,100,0,130,1
19.758,1.522,2399.4,0.003,9.421,168.95,0.523,0.0,0.0,8.692,8.623,69.92,51.73,56.336,53.039,47.016,0.614,3000,49,2020-05-31 02:00:00,3,100,0,130,1
19.332,1.491,2392.4,0.003,9.386,168.95,1.133,0.0,0.0,8.671,8.613,69.845,51.805,56.336,53.07,47.184,0.597,3060,49,2020-05-31 03:00:00,3,100,0,130,1
19.504,1.508,2388.4,0.004,9.394,168.63,0.664,0.0,0.0,8.698,8.63,69.885,51.793,56.445,53.051,47.129,0.597,3120,49,2020-05-31 04:00:00,3,100,0,130,1
19.41,1.496,2380.8,0.001,9.407,168.66,0.531,0.0,0.0,8.705,8.646,69.597,51.871,56.473,53.117,47.184,0.591,3180,49,2020-05-31 05:00:00,3,100,0,130,1
19.621,1.516,2382.6,0.0,9.389,168.77,0.578,0.0,0.0,8.685,8.637,69.701,51.887,56.508,53.203,47.207,0.589,3240,49,2020-05-31 06:00:00,3,100,0,130,1
19.435,1.499,2375.0,0.001,9.352,168.81,0.922,0.0,0.0,8.694,8.641,69.739,51.98,56.535,53.203,47.289,0.605,3300,49,2020-05-31 07:00:00,3,100,0,130,1
18.996,1.467,2371.2,0.004,9.347,168.68,0.508,0.0,0.0,8.714,8.648,69.686,51.969,56.574,53.27,47.445,0.606,3360,49,2020-05-31 08:00:00,3,100,0,130,1
19.643,1.526,2369.2,0.003,9.317,168.69,0.937,0.0,0.0,8.715,8.646,69.836,51.969,56.637,53.305,47.277,0.605,3420,49,2020-05-31 09:00:00,3,100,0,130,1
19.605,1.515,2371.2,0.003,9.336,168.86,0.937,0.0,0.0,8.729,8.654,70.025,52.09,56.703,53.336,47.207,0.621,3480,49,2020-05-31 10:00:00,3,100,0,130,1
19.578,1.514,2361.4,0.006,9.361,168.69,0.945,0.0,0.0,8.731,8.661,69.837,52.102,56.746,53.379,47.355,0.6,3540,49,2020-05-31 11:00:00,3,100,0,130,1
19.493,1.524,2353.4,0.003,9.338,168.69,0.633,0.0,0.0,8.72,8.661,69.988,52.098,56.742,53.469,47.453,0.624,3600,49,2020-05-31 12:00:00,3,100,0,130,1
20.014,1.557,2343.4,0.001,9.363,168.79,0.953,0.0,0.0,8.724,8.663,69.779,52.086,56.746,53.469,47.289,0.595,3660,49,2020-05-31 13:00:00,3,100,0,130,1
19.5,1.517,2343.4,0.003,9.336,168.64,0.586,0.0,0.0,8.717,8.653,69.819,52.141,56.742,53.473,47.449,0.595,3720,49,2020-05-31 14:00:00,3,100,0,130,1
19.916,1.557,2341.4,0.001,9.327,168.73,0.531,0.0,0.0,8.712,8.653,70.014,52.219,56.836,53.457,47.367,0.617,3780,49,2020-05-31 15:00:00,3,100,0,130,1
20.313,1.584,2339.4,0.001,9.371,168.66,1.055,0.0,0.0,8.715,8.654,69.924,52.234,56.773,53.543,47.207,0.611,3840,49,2020-05-31 16:00:00,3,100,0,130,1
20.262,1.576,2357.4,0.004,9.317,168.69,0.922,0.0,0.0,8.707,8.651,69.905,52.223,56.84,53.562,47.273,0.605,3900,49,2020-05-31 17:00:00,3,100,0,130,1
18.916,1.476,2358.4,0.0,9.347,168.63,0.625,0.0,0.0,8.702,8.642,69.853,52.234,56.836,53.555,47.703,0.607,3960,49,2020-05-31 18:00:00,3,100,0,130,1
19.706,1.53,2397.4,0.003,9.355,168.61,0.68,0.0,0.0,8.69,8.623,69.854,52.312,56.895,53.508,47.445,0.598,4020,49,2020-05-31 19:00:00,3,100,0,130,1
19.826,1.543,2409.6,0.003,9.339,168.68,0.937,0.0,0.0,8.65,8.595,70.092,52.297,56.945,53.621,47.504,0.595,4080,49,2020-05-31 20:00:00,3,100,0,130,1
19.542,1.509,2408.0,0.001,9.314,168.77,0.508,0.0,0.0,8.697,8.633,69.686,52.301,56.977,53.539,47.523,0.599,4140,49,2020-05-31 21:00:00,3,100,0,130,1
