ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
45.139,2.12,2407.8,0.0,10.176,158.59,8.039,0,0.0,9.939,9.821,67.657,35.316,40.785,38.492,30.816,0.532,0,18,2012-08-07 00:00:00,3,100,0,130,1
27.073,1.316,2406.0,0.004,10.409,157.38,9.445,0,0.0,9.705,9.594,67.825,36.199,41.223,38.918,34.223,0.524,60,18,2012-08-07 01:00:00,3,100,0,130,1
22.643,1.126,2393.8,0.004,10.394,157.09,8.062,0,0.0,9.604,9.505,68.005,37.398,42.113,39.492,35.465,0.529,120,18,2012-08-07 02:00:00,3,100,0,130,1
20.717,1.078,2382.0,0.0,10.339,156.68,7.328,0,0.0,9.535,9.431,68.317,38.406,43.027,40.199,36.379,0.529,180,18,2012-08-07 03:00:00,3,100,0,130,1
19.965,1.073,2373.8,0.0,10.294,156.44,9.727,0,0.0,9.415,9.319,68.78,39.281,44.016,41.129,37.258,0.534,240,18,2012-08-07 04:00:00,3,100,0,130,1
19.453,1.077,2369.8,0.003,10.19,156.16,10.219,0,0.0,9.34,9.238,68.934,40.219,44.883,41.98,38.023,0.534,300,18,2012-08-07 05:00:00,3,100,0,130,1
18.703,1.081,2362.0,0.001,10.142,155.91,8.445,0,0.0,9.295,9.201,69.1,40.957,45.664,42.781,38.828,0.518,360,18,2012-08-07 06:00:00,3,100,0,130,1
18.504,1.101,2359.6,0.0,10.113,155.79,6.977,0,0.0,9.194,9.101,68.444,41.816,46.352,43.465,39.426,0.535,420,18,2012-08-07 07:00:00,3,100,0,130,1
18.366,1.11,2357.6,0.001,10.087,155.81,5.977,0,0.0,9.152,9.054,68.604,42.48,47.047,44.16,39.988,0.52,480,18,2012-08-07 08:00:00,3,100,0,130,1
18.616,1.155,2348.0,0.001,10.025,155.56,6.508,0,0.0,9.108,9.026,68.164,43.152,47.699,44.699,40.496,0.516,540,18,2012-08-07 09:00:00,3,100,0,130,1
18.354,1.158,2349.8,0.001,10.004,155.69,9.617,0,0.0,9.117,9.033,68.584,43.742,48.297,45.375,40.984,0.522,600,18,2012-08-07 10:00:00,3,100,0,130,1
18.202,1.171,2344.0,0.009,9.94,155.44,5.805,0,0.0,9.069,8.986,68.743,44.25,48.809,45.852,41.488,0.533,660,18,2012-08-07 11:00:00,3,100,0,130,1
17.847,1.17,2337.8,0.0,9.919,155.45,5.258,0,0.0,9.043,8.957,68.718,44.805,49.316,46.41,41.988,0.559,720,18,2012-08-07 12:00:00,3,100,0,130,1
18.03,1.201,2332.0,0.004,9.916,155.33,6.25,0,0.0,8.95,8.868,68.699,45.27,49.785,46.91,42.402,0.549,780,18,2012-08-07 13:00:00,3,100,0,130,1
18.101,1.217,2332.0,0.001,9.877,155.12,7.187,0,0.0,8.919,8.856,68.788,45.711,50.234,47.32,42.73,0.545,840,18,2012-08-07 14:00:00,3,100,0,130,1
18.107,1.238,2328.0,0.003,9.841,154.85,8.992,0,0.0,8.901,8.828,68.652,46.109,50.648,47.738,43.043,0.534,900,18,2012-08-07 15:00:00,3,100,0,130,1
18.052,1.234,2328.0,0.005,9.831,155.07,6.062,0,0.0,8.879,8.802,68.473,46.508,51.09,48.086,43.387,0.543,960,18,2012-08-07 16:00:00,3,100,0,130,1
