ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
41.797,1.979,2407.8,0.003,10.187,164.99,3.828,0.0,0.0,9.942,9.817,68.609,35.488,40.895,38.5,31.375,0.577,0,28,2015-02-13 00:00:00,3,100,0,130,1
25.724,1.248,2406.0,0.001,10.377,162.44,4.141,0.0,0.0,9.679,9.578,68.961,36.652,41.465,38.93,34.488,0.556,60,28,2015-02-13 01:00:00,3,100,0,130,1
22.82,1.137,2393.8,0.003,10.376,162.29,3.539,0.0,0.0,9.582,9.474,69.296,37.977,42.371,39.613,35.559,0.555,120,28,2015-02-13 02:00:00,3,100,0,130,1
20.307,1.047,2382.0,0.006,10.348,161.73,2.781,0.0,0.0,9.505,9.408,69.6,38.969,43.352,40.32,36.543,0.556,180,28,2015-02-13 03:00:00,3,100,0,130,1
20.085,1.089,2373.8,0.001,10.273,161.5,3.977,0.0,0.0,9.392,9.283,69.325,39.867,44.289,41.277,37.348,0.571,240,28,2015-02-13 04:00:00,3,100,0,130,1
19.223,1.075,2369.8,0.001,10.201,161.2,4.109,0.0,0.0,9.373,9.272,69.893,40.719,45.133,42.102,38.184,0.544,300,28,2015-02-13 05:00:00,3,100,0,130,1
18.684,1.077,2368.0,0.003,10.152,160.91,3.586,0.0,0.0,9.298,9.208,69.331,41.469,45.902,42.871,38.922,0.558,360,28,2015-02-13 06:00:00,3,100,0,130,1
18.262,1.08,2371.6,0.0,10.112,160.69,2.242,0.0,0.0,9.22,9.134,69.467,42.242,46.613,43.477,39.512,0.561,420,28,2015-02-13 07:00:00,3,100,0,130,1
18.687,1.136,2371.6,0.001,10.069,160.81,2.07,0.0,0.0,9.163,9.073,69.462,42.941,47.234,44.293,40.074,0.559,480,28,2015-02-13 08:00:00,3,100,0,130,1
18.323,1.137,2348.0,0.001,10.012,160.51,2.141,0.0,0.0,9.141,9.05,69.425,43.539,47.957,44.875,40.57,0.557,540,28,2015-02-13 09:00:00,3,100,0,130,1
18.335,1.157,2349.8,0.0,9.953,160.56,3.68,0.0,0.0,9.115,9.028,69.722,44.141,48.484,45.398,41.086,0.549,600,28,2015-02-13 10:00:00,3,100,0,130,1
18.164,1.176,2344.0,0.0,9.953,160.35,1.953,0.0,0.0,9.076,8.997,68.992,44.656,49.023,45.969,41.594,0.561,660,28,2015-02-13 11:00:00,3,100,0,130,1
18.182,1.191,2337.8,0.003,9.926,160.26,1.828,0.0,0.0,9.019,8.935,69.801,45.164,49.477,46.469,41.984,0.56,720,28,2015-02-13 12:00:00,3,100,0,130,1
17.61,1.177,2332.0,0.001,9.931,160.18,1.914,0.0,0.0,8.967,8.877,69.581,45.687,49.988,46.891,42.477,0.571,780,28,2015-02-13 13:00:00,3,100,0,130,1
17.889,1.214,2339.0,0.0,9.862,160.1,2.508,0.0,0.0,8.915,8.84,69.905,46.098,50.441,47.391,42.805,0.586,840,28,2015-02-13 14:00:00,3,100,0,130,1
