ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
38.493,1.828,2483.0,0.0,10.174,169.91,2.578,0,0.0,9.934,9.811,69.812,35.66,41.039,38.492,31.953,0.603,0,35,2016-11-18 00:00:00,3,100,0,130,1
24.784,1.205,2467.0,0.001,10.388,166.26,2.781,0,0.0,9.702,9.587,70.201,36.898,41.613,38.977,34.641,0.581,60,35,2016-11-18 01:00:00,3,100,0,130,1
21.863,1.093,2456.6,0.001,10.392,165.94,2.328,0,0.0,9.608,9.503,69.947,38.195,42.594,39.656,35.719,0.59,120,35,2016-11-18 02:00:00,3,100,0,130,1
19.913,1.033,2440.4,0.001,10.334,165.51,1.852,0,0.0,9.528,9.428,70.984,39.215,43.527,40.414,36.715,0.602,180,35,2016-11-18 03:00:00,3,100,0,130,1
19.52,1.049,2428.4,0.001,10.272,165.31,2.586,0,0.0,9.417,9.312,70.614,40.047,44.441,41.344,37.523,0.599,240,35,2016-11-18 04:00:00,3,100,0,130,1
19.162,1.076,2421.0,0.001,10.226,164.9,2.641,0,0.0,9.34,9.245,70.644,40.965,45.309,42.195,38.273,0.607,300,35,2016-11-18 05:00:00,3,100,0,130,1
18.397,1.072,2411.0,0.003,10.137,164.66,2.273,0,0.0,9.286,9.203,70.27,41.809,46.082,42.93,39.023,0.585,360,35,2016-11-18 06:00:00,3,100,0,130,1
17.768,1.055,2401.0,0.003,10.106,164.44,1.383,0,0.0,9.198,9.102,70.351,42.48,46.773,43.496,39.594,0.587,420,35,2016-11-18 07:00:00,3,100,0,130,1
17.914,1.09,2399.0,0.001,10.059,164.32,1.289,0,0.0,9.146,9.058,70.477,43.156,47.469,44.203,40.176,0.587,480,35,2016-11-18 08:00:00,3,100,0,130,1
17.929,1.109,2402.6,0.0,10.002,164.14,1.312,0,0.0,9.116,9.027,70.422,43.812,48.129,44.793,40.656,0.587,540,35,2016-11-18 09:00:00,3,100,0,130,1
18.258,1.159,2404.8,0.001,9.979,164.32,2.266,0,0.0,9.119,9.031,70.474,44.406,48.727,45.387,41.09,0.587,600,35,2016-11-18 10:00:00,3,100,0,130,1
18.178,1.176,2400.6,0.001,9.922,163.95,1.281,0,0.0,9.068,8.984,70.562,44.875,49.219,45.969,41.574,0.608,660,35,2016-11-18 11:00:00,3,100,0,130,1
17.495,1.151,2393.8,0.0,9.927,163.87,1.203,0,0.0,9.035,8.955,70.574,45.34,49.738,46.379,42.078,0.595,720,35,2016-11-18 12:00:00,3,100,0,130,1
17.59,1.183,2390.8,0.003,9.926,163.85,1.172,0,0.0,8.948,8.854,70.509,45.914,50.168,46.891,42.492,0.633,780,35,2016-11-18 13:00:00,3,100,0,130,1
17.507,1.188,2386.6,0.003,9.864,163.66,1.594,0,0.0,8.936,8.858,70.66,46.246,50.574,47.328,42.863,0.6,840,35,2016-11-18 14:00:00,3,100,0,130,1
17.605,1.196,2380.2,0.001,9.851,163.46,2.055,0,0.0,8.903,8.839,70.746,46.68,51.012,47.738,43.227,0.613,900,35,2016-11-18 15:00:00,3,100,0,130,1
17.712,1.224,2378.4,0.0,9.806,163.44,1.258,0,0.0,8.875,8.797,70.731,47.027,51.34,48.078,43.465,0.593,960,35,2016-11-18 16:00:00,3,100,0,130,1
17.549,1.222,2371.0,0.006,9.783,163.24,1.25,0,0.0,8.856,8.788,70.802,47.363,51.762,48.422,43.801,0.618,1020,35,2016-11-18 17:00:00,3,100,0,130,1
17.654,1.247,2360.0,0.0,9.762,163.38,1.312,0,0.0,8.857,8.781,70.615,47.68,52.086,48.777,44.051,0.624,1080,35,2016-11-18 18:00:00,3,100,0,130,1
17.631,1.256,2362.4,0.007,9.754,163.24,1.203,0,0.0,8.821,8.753,70.707,47.961,52.359,49.086,44.305,0.624,1140,35,2016-11-18 19:00:00,3,100,0,130,1
17.571,1.247,2343.2,0.0,9.704,163.09,1.227,0,0.0,8.828,8.757,70.64,48.258,52.609,49.328,44.527,0.638,1200,35,2016-11-18 20:00:00,3,100,0,130,1
17.698,1.274,2346.8,0.0,9.672,163.01,1.07,0,0.0,8.807,8.741,70.497,48.457,52.871,49.586,44.723,0.658,1260,35,2016-11-18 21:00:00,3,100,0,130,1
17.953,1.294,2344.6,0.003,9.63,162.88,2.039,0,0.0,8.852,8.773,70.631,48.668,53.098,49.879,44.895,0.619,1320,35,2016-11-18 22:00:00,3,100,0,130,1
17.754,1.286,2339.0,0.003,9.631,162.77,1.133,0,0.0,8.831,8.762,70.815,48.93,53.355,50.074,45.109,0.632,1380,35,2016-11-18 23:00:00,3,100,0,130,1
17.824,1.304,2333.2,0.0,9.599,163.02,2.195,0,0.0,8.801,8.729,70.78,49.102,53.555,50.246,45.219,0.634,1440,35,2016-11-19 00:00:00,3,100,0,130,1
18.336,1.344,2325.4,0.0,9.579,162.8,2.164,0,0.0,8.814,8.745,70.931,49.355,53.766,50.492,45.293,0.645,1500,35,2016-11-19 01:00:00,3,100,0,130,1
17.981,1.326,2315.4,0.001,9.583,162.71,1.906,0,0.0,8.778,8.712,70.552,49.535,53.895,50.73,45.531,0.641,1560,35,2016-11-19 02:00:00,3,100,0,130,1
18.469,1.367,2313.6,0.0,9.586,162.76,1.273,0,0.0,8.772,8.701,70.555,49.691,54.094,50.84,45.531,0.643,1620,35,2016-11-19 03:00:00,3,100,0,130,1
18.062,1.337,2313.4,0.001,9.546,162.57,2.094,0,0.0,8.816,8.741,70.972,49.867,54.293,51.012,45.809,0.649,1680,35,2016-11-19 04:00:00,3,100,0,130,1
18.33,1.368,2309.6,0.003,9.552,162.38,2.164,0,0.0,8.755,8.695,70.809,50.027,54.449,51.125,45.809,0.649,1740,35,2016-11-19 05:00:00,3,100,0,130,1
18.246,1.356,2303.0,0.003,9.511,162.34,2.016,0,0.0,8.801,8.727,70.93,50.117,54.586,51.27,45.965,0.636,1800,35,2016-11-19 06:00:00,3,100,0,130,1
18.119,1.356,2295.6,0.001,9.488,162.23,1.953,0,0.0,8.769,8.693,70.949,50.207,54.648,51.43,46.137,0.626,1860,35,2016-11-19 07:00:00,3,100,0,130,1
18.508,1.387,2291.6,0.003,9.498,162.33,1.992,0,0.0,8.731,8.67,70.701,50.379,54.801,51.57,46.125,0.647,1920,35,2016-11-19 08:00:00,3,100,0,130,1
