ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
30.224,1.449,2653.2,0.0,10.182,185.54,1.227,0.0,0.0,9.992,9.868,68.223,36.008,41.191,38.566,33.41,0.539,0,56,2022-03-04 00:00:00,3,100,0,130,1
23.933,1.177,2606.6,0.001,10.448,178.94,1.258,0.0,0.0,9.71,9.604,68.491,37.41,42.02,39.246,35.047,0.542,60,56,2022-03-04 01:00:00,3,100,0,130,1
21.749,1.112,2595.2,0.001,10.401,178.52,1.07,0.0,0.0,9.597,9.49,68.456,38.555,42.934,40.062,36.047,0.544,120,56,2022-03-04 02:00:00,3,100,0,130,1
20.547,1.086,2576.8,0.006,10.366,178.08,0.687,0.0,0.0,9.472,9.372,69.021,39.461,43.961,40.879,36.934,0.555,180,56,2022-03-04 03:00:00,3,100,0,130,1
20.005,1.105,2564.8,0.0,10.27,177.9,1.078,0.0,0.0,9.384,9.278,68.862,40.387,44.848,41.777,37.766,0.54,240,56,2022-03-04 04:00:00,3,100,0,130,1
19.254,1.103,2556.8,0.0,10.243,177.31,1.234,0.0,0.0,9.344,9.241,68.718,41.16,45.66,42.516,38.496,0.539,300,56,2022-03-04 05:00:00,3,100,0,130,1
18.369,1.077,2550.2,0.001,10.169,176.92,0.922,0.0,0.0,9.245,9.157,68.641,42.055,46.395,43.203,39.16,0.53,360,56,2022-03-04 06:00:00,3,100,0,130,1
17.999,1.082,2538.0,0.0,10.134,176.65,0.484,0.0,0.0,9.236,9.141,68.826,42.66,47.074,43.793,39.816,0.542,420,56,2022-03-04 07:00:00,3,100,0,130,1
18.136,1.111,2531.8,0.0,10.087,176.49,0.531,0.0,0.0,9.201,9.108,68.982,43.332,47.715,44.441,40.324,0.544,480,56,2022-03-04 08:00:00,3,100,0,130,1
18.096,1.141,2531.4,0.0,10.053,176.29,0.555,0.0,0.0,9.161,9.086,68.925,43.996,48.391,45.051,40.824,0.558,540,56,2022-03-04 09:00:00,3,100,0,130,1
17.836,1.141,2536.2,0.0,10.007,176.37,1.047,0.0,0.0,9.066,8.996,68.876,44.57,48.984,45.578,41.316,0.531,600,56,2022-03-04 10:00:00,3,100,0,130,1
17.881,1.149,2532.2,0.001,9.927,175.98,0.328,0.0,0.0,9.034,8.939,68.991,45.02,49.477,46.047,41.805,0.554,660,56,2022-03-04 11:00:00,3,100,0,130,1
17.573,1.159,2526.4,0.004,9.918,176.03,0.5,0.0,0.0,8.984,8.901,68.959,45.484,49.937,46.551,42.211,0.545,720,56,2022-03-04 12:00:00,3,100,0,130,1
17.655,1.187,2520.4,0.006,9.911,175.96,0.344,0.0,0.0,8.998,8.918,68.906,46.008,50.402,47.062,42.648,0.563,780,56,2022-03-04 13:00:00,3,100,0,130,1
17.64,1.199,2515.0,0.0,9.871,175.56,0.531,0.0,0.0,8.948,8.881,69.124,46.43,50.832,47.453,42.977,0.584,840,56,2022-03-04 14:00:00,3,100,0,130,1
17.416,1.198,2505.0,0.001,9.848,175.21,0.922,0.0,0.0,8.896,8.818,69.238,46.762,51.176,47.781,43.297,0.562,900,56,2022-03-04 15:00:00,3,100,0,130,1
17.735,1.229,2504.8,0.001,9.826,175.19,0.328,0.0,0.0,8.871,8.801,69.135,47.203,51.578,48.156,43.562,0.546,960,56,2022-03-04 16:00:00,3,100,0,130,1
17.45,1.216,2499.6,0.0,9.796,175.23,0.32,0.0,0.0,8.914,8.84,69.138,47.437,51.937,48.496,43.902,0.552,1020,56,2022-03-04 17:00:00,3,100,0,130,1
17.201,1.221,2490.4,0.001,9.782,174.99,0.266,0.0,0.0,8.856,8.79,69.125,47.766,52.27,48.832,44.195,0.568,1080,56,2022-03-04 18:00:00,3,100,0,130,1
17.407,1.246,2488.4,0.001,9.75,175.06,0.43,0.0,0.0,8.828,8.76,68.949,48.016,52.527,49.164,44.43,0.58,1140,56,2022-03-04 19:00:00,3,100,0,130,1
17.55,1.251,2470.0,0.001,9.731,174.81,0.508,0.0,0.0,8.779,8.715,69.278,48.32,52.828,49.426,44.602,0.594,1200,56,2022-03-04 20:00:00,3,100,0,130,1
17.657,1.27,2473.6,0.0,9.668,174.63,0.43,0.0,0.0,8.871,8.798,69.259,48.531,53.062,49.668,44.793,0.615,1260,56,2022-03-04 21:00:00,3,100,0,130,1
18.126,1.305,2467.0,0.001,9.641,174.61,0.789,0.0,0.0,8.812,8.75,69.226,48.797,53.238,49.922,44.879,0.601,1320,56,2022-03-04 22:00:00,3,100,0,130,1
17.898,1.309,2467.0,0.0,9.619,174.34,0.406,0.0,0.0,8.811,8.738,69.692,48.957,53.359,50.156,45.125,0.603,1380,56,2022-03-04 23:00:00,3,100,0,130,1
17.784,1.298,2460.0,0.0,9.63,174.37,0.867,0.0,0.0,8.83,8.764,69.359,49.121,53.672,50.312,45.293,0.593,1440,56,2022-03-05 00:00:00,3,100,0,130,1
18.252,1.347,2454.8,0.001,9.584,174.28,0.969,0.0,0.0,8.771,8.703,68.85,49.371,53.852,50.609,45.316,0.607,1500,56,2022-03-05 01:00:00,3,100,0,130,1
18.551,1.369,2443.0,0.0,9.587,174.34,0.82,0.0,0.0,8.795,8.733,69.199,49.594,54.09,50.758,45.453,0.585,1560,56,2022-03-05 02:00:00,3,100,0,130,1
18.54,1.371,2439.2,0.003,9.563,174.16,0.523,0.0,0.0,8.777,8.71,69.475,49.719,54.215,50.961,45.633,0.595,1620,56,2022-03-05 03:00:00,3,100,0,130,1
18.129,1.347,2435.2,0.001,9.547,174.0,0.797,0.0,0.0,8.757,8.694,69.308,49.887,54.352,51.004,45.773,0.608,1680,56,2022-03-05 04:00:00,3,100,0,130,1
18.661,1.391,2433.0,0.001,9.525,173.84,0.867,0.0,0.0,8.78,8.712,69.356,49.988,54.551,51.191,45.793,0.595,1740,56,2022-03-05 05:00:00,3,100,0,130,1
18.587,1.389,2427.4,0.001,9.526,173.67,0.703,0.0,0.0,8.748,8.686,69.238,50.129,54.613,51.406,45.953,0.593,1800,56,2022-03-05 06:00:00,3,100,0,130,1
18.377,1.379,2417.4,0.003,9.507,173.59,0.867,0.0,0.0,8.755,8.682,69.223,50.211,54.773,51.523,46.137,0.601,1860,56,2022-03-05 07:00:00,3,100,0,130,1
19.265,1.449,2409.4,0.0,9.523,173.5,0.781,0.0,0.0,8.797,8.733,69.254,50.379,54.883,51.609,45.957,0.603,1920,56,2022-03-05 08:00:00,3,100,0,130,1
18.748,1.414,2409.4,0.001,9.526,173.66,0.781,0.0,0.0,8.752,8.686,69.161,50.531,55.031,51.809,46.219,0.6,1980,56,2022-03-05 09:00:00,3,100,0,130,1
18.823,1.417,2403.4,0.001,9.482,173.23,0.766,0.0,0.0,8.725,8.658,69.261,50.539,55.125,51.855,46.297,0.595,2040,56,2022-03-05 10:00:00,3,100,0,130,1
19.379,1.465,2403.4,0.001,9.484,173.22,0.797,0.0,0.0,8.767,8.696,69.209,50.719,55.246,52.031,46.301,0.601,2100,56,2022-03-05 11:00:00,3,100,0,130,1
18.799,1.425,2403.4,0.001,9.467,173.22,0.328,0.0,0.0,8.76,8.696,69.133,50.781,55.383,52.031,46.453,0.589,2160,56,2022-03-05 12:00:00,3,100,0,130,1
18.75,1.422,2401.4,0.003,9.461,173.32,0.641,0.0,0.0,8.75,8.686,69.035,50.859,55.465,52.203,46.594,0.6,2220,56,2022-03-05 13:00:00,3,100,0,130,1
18.623,1.417,2399.4,0.001,9.439,173.13,0.352,0.0,0.0,8.736,8.673,69.058,50.871,55.48,52.246,46.719,0.585,2280,56,2022-03-05 14:00:00,3,100,0,130,1
19.471,1.482,2395.4,0.0,9.474,173.3,0.469,0.0,0.0,8.733,8.671,69.181,50.957,55.562,52.293,46.469,0.593,2340,56,2022-03-05 15:00:00,3,100,0,130,1
19.383,1.485,2446.4,0.001,9.452,172.88,0.367,0.0,0.0,8.757,8.703,69.004,51.039,55.707,52.469,46.59,0.59,2400,56,2022-03-05 16:00:00,3,100,0,130,1
19.06,1.457,2475.4,0.0,9.417,173.09,0.844,0.0,0.0,8.718,8.66,69.123,51.133,55.699,52.457,46.707,0.594,2460,56,2022-03-05 17:00:00,3,100,0,130,1
18.987,1.458,2470.0,0.001,9.432,173.09,0.531,0.0,0.0,8.719,8.654,69.174,51.223,55.793,52.539,46.789,0.588,2520,56,2022-03-05 18:00:00,3,100,0,130,1
