ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
46.136,2.128,2408.6,0.0,10.172,155.75,12.719,0,0.0,9.987,9.864,68.144,35.156,40.773,38.359,30.555,0.558,0,13,2011-05-05 00:00:00,3,100,0,130,1
27.258,1.316,2406.8,0.001,10.414,154.88,15.07,0,0.0,9.709,9.599,67.964,35.828,41.066,38.777,34.078,0.551,60,13,2011-05-05 01:00:00,3,100,0,130,1
22.562,1.11,2394.2,0.001,10.421,154.56,12.977,0,0.0,9.585,9.481,68.246,36.98,41.867,39.355,35.395,0.586,120,13,2011-05-05 02:00:00,3,100,0,130,1
20.604,1.048,2382.2,0.0,10.332,154.24,13.891,0,0.0,9.479,9.372,68.798,37.965,42.867,40.023,36.301,0.558,180,13,2011-05-05 03:00:00,3,100,0,130,1
19.444,1.031,2373.4,0.0,10.284,154.02,16.461,0,0.0,9.374,9.28,68.166,38.883,43.812,40.914,37.18,0.561,240,13,2011-05-05 04:00:00,3,100,0,130,1
18.712,1.03,2369.6,0.001,10.182,153.84,17.469,0,0.0,9.356,9.253,68.912,39.719,44.605,41.758,38.008,0.57,300,13,2011-05-05 05:00:00,3,100,0,130,1
18.529,1.058,2362.8,0.003,10.137,153.56,14.297,0,0.0,9.253,9.167,68.516,40.551,45.375,42.609,38.75,0.567,360,13,2011-05-05 06:00:00,3,100,0,130,1
18.653,1.094,2359.4,0.001,10.127,153.38,15.828,0,0.0,9.248,9.158,67.575,41.316,46.203,43.379,39.344,0.57,420,13,2011-05-05 07:00:00,3,100,0,130,1
18.588,1.12,2357.2,0.0,10.083,153.37,13.625,0,0.0,9.206,9.109,68.804,42.062,46.887,43.961,39.898,0.57,480,13,2011-05-05 08:00:00,3,100,0,130,1
18.088,1.111,2348.4,0.005,10.031,153.23,15.078,0,0.0,9.161,9.08,68.567,42.691,47.449,44.527,40.402,0.574,540,13,2011-05-05 09:00:00,3,100,0,130,1
18.21,1.133,2349.6,0.003,9.969,153.13,17.133,0,0.0,9.073,8.993,69.398,43.312,48.184,45.16,40.895,0.553,600,13,2011-05-05 10:00:00,3,100,0,130,1
18.28,1.169,2344.6,0.0,9.927,153.08,13.523,0,0.0,9.044,8.96,69.667,43.82,48.742,45.77,41.395,0.574,660,13,2011-05-05 11:00:00,3,100,0,130,1
