ce,cp,eps1,fs1,fs2,ps1,ps2,ps3,ps4,ps5,ps6,se,ts1,ts2,ts3,ts4,vs1,iteration,cohort,date_time,cooler_condition,valve_condition,internal_pump_leakage,hydrolic_acucumlator_bar,stable_flag
35.58,1.692,2492.4,0.0,10.167,174.3,2.008,0,0.0,9.975,9.847,79.568,35.836,41.098,38.484,32.43,0.607,0,41,2018-05-24 00:00:00,3,100,0,130,1
24.245,1.176,2474.4,0.0,10.377,169.77,2.187,0,0.0,9.74,9.623,80.441,37.141,41.805,39.031,34.809,0.568,60,41,2018-05-24 01:00:00,3,100,0,130,1
21.853,1.103,2468.0,0.0,10.388,169.52,1.914,0,0.0,9.635,9.53,80.824,38.367,42.766,39.746,35.812,0.56,120,41,2018-05-24 02:00:00,3,100,0,130,1
20.109,1.047,2445.2,0.0,10.336,168.99,1.352,0,0.0,9.495,9.406,80.93,39.293,43.723,40.496,36.711,0.557,180,41,2018-05-24 03:00:00,3,100,0,130,1
19.331,1.053,2433.0,0.0,10.278,168.77,1.953,0,0.0,9.421,9.316,81.1,40.305,44.629,41.437,37.586,0.567,240,41,2018-05-24 04:00:00,3,100,0,130,1
18.588,1.048,2425.2,0.0,10.213,168.38,1.984,0,0.0,9.316,9.212,80.946,41.137,45.441,42.191,38.348,0.567,300,41,2018-05-24 05:00:00,3,100,0,130,1
18.499,1.076,2415.2,0.0,10.154,168.09,1.695,0,0.0,9.245,9.158,80.848,41.879,46.227,43.02,39.082,0.566,360,41,2018-05-24 06:00:00,3,100,0,130,1
17.619,1.046,2403.4,0.0,10.105,167.65,1.031,0,0.0,9.205,9.122,81.01,42.625,46.914,43.531,39.672,0.562,420,41,2018-05-24 07:00:00,3,100,0,130,1
17.876,1.093,2401.4,0.001,10.068,167.61,0.953,0,0.0,9.165,9.076,81.186,43.312,47.625,44.297,40.242,0.573,480,41,2018-05-24 08:00:00,3,100,0,130,1
18.255,1.13,2407.2,0.004,10.011,167.58,1.016,0,0.0,9.125,9.039,80.907,43.984,48.211,44.867,40.648,0.577,540,41,2018-05-24 09:00:00,3,100,0,130,1
17.875,1.128,2411.0,0.0,9.98,167.72,1.641,0,0.0,9.071,8.988,80.731,44.477,48.824,45.375,41.152,0.567,600,41,2018-05-24 10:00:00,3,100,0,130,1
17.857,1.151,2406.8,0.0,9.953,167.4,0.945,0,0.0,9.03,8.951,80.972,44.984,49.363,45.965,41.668,0.577,660,41,2018-05-24 11:00:00,3,100,0,130,1
17.199,1.124,2400.8,0.003,9.913,167.16,0.859,0,0.0,9.002,8.927,81.327,45.5,49.816,46.379,42.148,0.592,720,41,2018-05-24 12:00:00,3,100,0,130,1
17.494,1.173,2397.0,0.0,9.891,167.13,0.891,0,0.0,8.967,8.889,81.367,46.016,50.277,46.891,42.488,0.597,780,41,2018-05-24 13:00:00,3,100,0,130,1
17.591,1.18,2391.2,0.003,9.887,166.88,1.25,0,0.0,8.972,8.903,81.222,46.434,50.742,47.348,42.883,0.58,840,41,2018-05-24 14:00:00,3,100,0,130,1
17.258,1.174,2383.4,0.004,9.856,166.73,1.625,0,0.0,8.933,8.852,81.504,46.84,51.137,47.656,43.215,0.572,900,41,2018-05-24 15:00:00,3,100,0,130,1
17.363,1.194,2381.4,0.0,9.823,166.66,0.953,0,0.0,8.898,8.839,81.33,47.187,51.543,47.996,43.559,0.581,960,41,2018-05-24 16:00:00,3,100,0,130,1
17.47,1.217,2373.4,0.005,9.762,166.54,0.898,0,0.0,8.903,8.826,81.847,47.523,51.891,48.43,43.809,0.577,1020,41,2018-05-24 17:00:00,3,100,0,130,1
17.248,1.215,2361.4,0.001,9.766,166.46,0.875,0,0.0,8.833,8.752,81.559,47.852,52.262,48.75,44.129,0.614,1080,41,2018-05-24 18:00:00,3,100,0,130,1
17.199,1.219,2363.4,0.001,9.756,166.31,0.844,0,0.0,8.853,8.788,81.708,48.109,52.531,49.035,44.379,0.59,1140,41,2018-05-24 19:00:00,3,100,0,130,1
17.266,1.224,2343.4,0.001,9.715,166.18,0.914,0,0.0,8.814,8.748,81.57,48.453,52.832,49.262,44.543,0.614,1200,41,2018-05-24 20:00:00,3,100,0,130,1
17.693,1.267,2347.4,0.004,9.664,166.21,0.781,0,0.0,8.833,8.773,81.855,48.613,53.051,49.582,44.715,0.626,1260,41,2018-05-24 21:00:00,3,100,0,130,1
17.82,1.293,2345.4,0.0,9.67,166.07,1.406,0,0.0,8.802,8.729,81.893,48.867,53.254,49.832,44.879,0.623,1320,41,2018-05-24 22:00:00,3,100,0,130,1
17.827,1.286,2339.4,0.001,9.639,165.91,0.82,0,0.0,8.844,8.766,82.106,49.027,53.465,50.07,45.121,0.603,1380,41,2018-05-24 23:00:00,3,100,0,130,1
17.573,1.285,2333.4,0.003,9.579,166.08,1.539,0,0.0,8.79,8.712,81.508,49.293,53.633,50.223,45.293,0.62,1440,41,2018-05-25 00:00:00,3,100,0,130,1
17.792,1.299,2325.4,0.001,9.606,165.96,1.602,0,0.0,8.8,8.734,81.84,49.441,53.848,50.434,45.387,0.617,1500,41,2018-05-25 01:00:00,3,100,0,130,1
17.753,1.305,2315.4,0.0,9.574,165.72,1.336,0,0.0,8.766,8.7,81.898,49.613,54.066,50.586,45.547,0.638,1560,41,2018-05-25 02:00:00,3,100,0,130,1
18.186,1.35,2333.6,0.003,9.571,165.84,0.937,0,0.0,8.809,8.738,81.61,49.754,54.242,50.844,45.613,0.646,1620,41,2018-05-25 03:00:00,3,100,0,130,1
18.081,1.347,2333.4,0.003,9.551,165.55,1.43,0,0.0,8.76,8.691,81.682,49.988,54.402,51.02,45.879,0.618,1680,41,2018-05-25 04:00:00,3,100,0,130,1
18.286,1.365,2309.6,0.0,9.543,165.44,1.617,0,0.0,8.801,8.733,82.119,50.152,54.605,51.121,45.793,0.615,1740,41,2018-05-25 05:00:00,3,100,0,130,1
18.268,1.366,2322.0,0.006,9.531,165.33,1.539,0,0.0,8.783,8.712,81.951,50.199,54.691,51.27,45.965,0.625,1800,41,2018-05-25 06:00:00,3,100,0,130,1
17.953,1.341,2366.0,0.001,9.486,165.38,1.43,0,0.0,8.738,8.672,82.523,50.379,54.801,51.418,46.191,0.622,1860,41,2018-05-25 07:00:00,3,100,0,130,1
18.364,1.384,2370.0,0.0,9.501,165.31,1.484,0,0.0,8.745,8.685,82.179,50.473,54.891,51.504,46.137,0.622,1920,41,2018-05-25 08:00:00,3,100,0,130,1
18.223,1.383,2370.6,0.0,9.501,165.4,1.484,0,0.0,8.776,8.722,81.876,50.578,55.035,51.613,46.297,0.618,1980,41,2018-05-25 09:00:00,3,100,0,130,1
18.045,1.355,2374.6,0.001,9.474,165.1,1.594,0,0.0,8.743,8.69,82.005,50.687,55.207,51.773,46.461,0.631,2040,41,2018-05-25 10:00:00,3,100,0,130,1
18.415,1.386,2365.2,0.0,9.468,165.08,1.406,0,0.0,8.725,8.668,82.355,50.793,55.285,51.801,46.391,0.621,2100,41,2018-05-25 11:00:00,3,100,0,130,1
18.466,1.399,2375.2,0.001,9.454,165.01,0.734,0,0.0,8.755,8.685,81.873,50.875,55.395,52.023,46.613,0.608,2160,41,2018-05-25 12:00:00,3,100,0,130,1
18.232,1.383,2377.8,0.003,9.453,165.03,1.437,0,0.0,8.762,8.71,81.939,51.008,55.453,52.039,46.613,0.64,2220,41,2018-05-25 13:00:00,3,100,0,130,1
18.473,1.404,2381.0,0.0,9.448,164.94,0.797,0,0.0,8.755,8.689,81.934,51.0,55.504,52.215,46.719,0.646,2280,41,2018-05-25 14:00:00,3,100,0,130,1
18.929,1.448,2377.6,0.001,9.453,165.01,0.703,0,0.0,8.775,8.708,82.223,51.129,55.645,52.285,46.613,0.613,2340,41,2018-05-25 15:00:00,3,100,0,130,1
19.163,1.469,2369.4,0.0,9.462,164.89,0.711,0,0.0,8.747,8.691,81.677,51.207,55.707,52.375,46.605,0.614,2400,41,2018-05-25 16:00:00,3,100,0,130,1
18.597,1.419,2361.2,0.003,9.436,164.99,1.508,0,0.0,8.722,8.656,82.086,51.258,55.746,52.469,46.863,0.625,2460,41,2018-05-25 17:00:00,3,100,0,130,1
18.536,1.427,2350.0,0.001,9.448,164.93,1.102,0,0.0,8.766,8.702,81.98,51.391,55.883,52.469,46.863,0.607,2520,41,2018-05-25 18:00:00,3,100,0,130,1
18.837,1.443,2344.8,0.001,9.398,164.82,1.25,0,0.0,8.715,8.667,81.745,51.398,55.93,52.551,46.844,0.615,2580,41,2018-05-25 19:00:00,3,100,0,130,1
18.568,1.426,2319.4,0.0,9.396,164.73,1.43,0,0.0,8.693,8.632,82.035,51.465,55.969,52.648,47.027,0.609,2640,41,2018-05-25 20:00:00,3,100,0,130,1
18.712,1.439,2315.4,0.0,9.407,164.65,1.031,0,0.0,8.72,8.654,81.9,51.461,56.031,52.715,47.035,0.614,2700,41,2018-05-25 21:00:00,3,100,0,130,1
18.785,1.443,2309.4,0.001,9.423,164.79,0.719,0,0.0,8.739,8.676,82.118,51.555,56.121,52.773,47.078,0.627,2760,41,2018-05-25 22:00:00,3,100,0,130,1
19.007,1.463,2337.4,0.003,9.399,164.68,0.742,0,0.0,8.697,8.628,82.102,51.645,56.215,52.797,47.023,0.618,2820,41,2018-05-25 23:00:00,3,100,0,130,1
19.015,1.467,2348.6,0.001,9.421,164.67,0.836,0,0.0,8.719,8.665,82.107,51.727,56.223,52.863,47.105,0.618,2880,41,2018-05-26 00:00:00,3,100,0,130,1
19.423,1.497,2357.6,0.001,9.384,164.59,1.414,0,0.0,8.71,8.654,82.273,51.73,56.223,52.945,47.043,0.626,2940,41,2018-05-26 01:00:00,3,100,0,130,1
19.515,1.5,2362.0,0.003,9.391,164.71,0.719,0,0.0,8.686,8.627,82.476,51.785,56.379,52.961,47.027,0.621,3000,41,2018-05-26 02:00:00,3,100,0,130,1
18.91,1.457,2370.4,0.001,9.379,164.55,1.539,0,0.0,8.663,8.607,81.89,51.887,56.398,53.035,47.277,0.621,3060,41,2018-05-26 03:00:00,3,100,0,130,1
19.299,1.488,2367.2,0.003,9.446,164.59,0.922,0,0.0,8.705,8.649,82.097,51.875,56.473,53.078,47.211,0.632,3120,41,2018-05-26 04:00:00,3,100,0,130,1
19.24,1.476,2369.0,0.005,9.391,164.48,0.758,0,0.0,8.7,8.63,81.826,51.887,56.48,53.055,47.199,0.603,3180,41,2018-05-26 05:00:00,3,100,0,130,1
19.659,1.513,2367.0,0.007,9.354,164.57,0.633,0,0.0,8.678,8.62,82.465,51.969,56.551,53.191,47.199,0.632,3240,41,2018-05-26 06:00:00,3,100,0,130,1
19.378,1.496,2365.4,0.0,9.379,164.84,1.352,0,0.0,8.708,8.648,82.275,52.051,56.574,53.191,47.301,0.618,3300,41,2018-05-26 07:00:00,3,100,0,130,1
